burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize92	116.3741	183.1001	61.5167	2.4527E-4	397.6435	1611.3685	5.7982E-3	61.5169	
demographic.popSize93	116.675	185.9038	59.9356	3.3443E-3	404.1472	1484.3179	3.3443E-3	59.9356	
demographic.popSize94	116.5037	181.9184	61.5017	0.0199	398.3705	1570.7635	0.0188	61.5071	
demographic.popSize95	116.7094	185.1234	61.866	2.1393E-3	397.533	1725.9777	2.1393E-3	61.866	
demographic.popSize96	115.6577	180.1598	61.1897	4.2052E-4	394.9493	1515.4024	4.2052E-4	61.1897	
demographic.popSize97	115.639	177.9025	61.5332	3.8256E-3	403.376	1718.2705	3.8256E-3	61.5332	
demographic.popSize98	116.9155	182.3724	61.7275	5.7963E-3	394.6209	1539.4514	5.7641E-3	61.7275	
demographic.popSize99	115.0617	175.7775	61.2415	2.1567E-3	391.5552	1699.8326	0.0164	61.252	
demographic.popSize100	115.2756	188.6429	60.1638	1.0678E-3	392.2789	1525.0058	8.7323E-4	60.1638	
demographic.popSize101	116.3487	177.8352	60.7811	6.6452E-3	404.9097	1663.8474	9.9896E-3	60.7837	
demographic.popSize102	114.6593	169.8564	61.2295	2.9974E-3	398.0099	1628.7965	4.963E-3	61.2295	
demographic.popSize103	115.0392	178.3932	60.5791	5.5965E-3	398.003	1606.8976	5.5965E-3	60.582	
demographic.popSize104	117.0853	187.6319	62.0198	2.2745E-3	399.6446	1632.4571	2.2745E-3	62.0198	
demographic.popSize105	115.1911	177.5204	60.8771	0.0287	395.7657	1686.2559	0.0225	60.8798	
demographic.popSize106	115.6415	185.0311	61.2131	1.7106E-3	396.5823	1597.5139	5.2797E-3	61.2146	
demographic.popSize107	114.651	186.7769	60.4238	2.2837E-3	391.0903	1584.8764	2.1659E-3	60.4238	
demographic.popSize108	116.6915	199.0666	61.9033	3.0926E-3	396.4515	1687.7722	0.0155	61.9125	
demographic.popSize109	117.422	189.289	60.9966	4.8747E-3	404.728	1607.2412	8.1627E-3	60.9966	
demographic.popSize110	114.8468	188.1097	60.2963	9.5207E-4	387.2851	1582.6451	7.7457E-3	60.3012	
demographic.popSize111	115.0173	178.0313	61.5558	1.4332E-3	394.6659	1705.3186	0.0143	61.5604	
demographic.popSize112	115.2417	182.7262	60.4631	6.8039E-4	386.8701	1538.7085	6.8039E-4	60.4631	
demographic.popSize113	116.1586	181.3848	60.349	2.1062E-3	403.2885	1619.8195	0.0247	60.3575	
demographic.popSize114	116.4573	175.6553	61.8843	1.2491E-3	400.5886	1515.074	0.0282	61.9066	
demographic.popSize115	113.8784	177.9059	59.8123	4.9129E-4	394.3026	1650.6113	9.8056E-4	59.8123	
demographic.popSize116	113.0956	184.016	59.9325	3.1908E-4	385.0905	1700.8126	2.8627E-3	59.9333	
demographic.popSize117	113.9608	173.937	61.1722	7.7197E-4	392.8462	1599.8247	8.8486E-3	61.1722	
demographic.popSize118	116.4772	181.2893	61.3141	1.5929E-3	402.8198	1639.587	1.5929E-3	61.3141	
demographic.popSize119	115.8669	184.1617	60.9555	2.9039E-3	393.2041	1675.5581	2.7766E-3	60.9555	
demographic.popSize120	116.1301	179.5412	61.129	1.553E-3	403.8245	1623.8015	1.193E-3	61.129	
demographic.popSize121	114.9846	181.129	61.2782	5.8178E-3	395.0299	1683.2754	1.5439E-3	61.2782	
demographic.popSize122	116.9237	187.9893	61.8697	5.1591E-3	401.2321	1673.8921	9.6992E-3	61.8756	
demographic.popSize123	115.1294	183.7647	60.8278	6.4801E-4	399.3611	1692.7737	6.4801E-4	60.8278	
demographic.popSize124	116.3191	179.9784	61.2374	3.6128E-3	393.9683	1544.3698	3.6128E-3	61.2374	
demographic.popSize125	117.1061	180.7648	61.8437	3.0269E-3	401.4653	1627.4028	0.0269	61.853	
demographic.popSize126	116.3094	190.2321	60.4374	2.4705E-3	401.6462	1561.6495	2.4705E-3	60.4374	
demographic.popSize127	115.633	180.955	60.7021	2.7298E-3	396.7793	1581.3152	4.4431E-3	60.7021	
demographic.popSize128	116.84	187.507	61.5167	9.2705E-4	404.7991	1619.3494	0.0123	61.5221	
demographic.popSize129	116.5938	185.2071	61.9627	0.0106	409.2214	1638.4094	0.0163	61.9627	
demographic.popSize130	114.1224	186.9145	59.6212	6.7016E-3	382.5671	1692.2885	0.0132	59.6265	
demographic.popSize131	115.0154	182.969	61.2749	6.752E-3	395.5575	1698.2452	0.019	61.2836	
demographic.popSize132	117.575	192.9409	61.3744	4.9009E-4	402.5755	1550.5593	3.7193E-3	61.3744	
demographic.popSize133	115.4543	190.3404	60.925	1.9378E-3	399.0369	1682.0152	4.6113E-3	60.925	
demographic.popSize134	114.9444	178.2924	60.8824	3.0729E-3	394.5262	1720.063	8.202E-3	60.8869	
demographic.popSize135	116.2373	193.2926	60.9544	2.1833E-3	400.3326	1689.6355	0.0144	60.957	
demographic.popSize136	115.5032	179.4655	61.4008	2.0415E-3	395.374	1716.8682	2.0415E-3	61.4008	
demographic.popSize137	115.1666	182.4604	60.5384	1.2312E-3	399.797	1689.7278	1.2312E-3	60.5384	
demographic.popSize138	115.2797	180.9874	59.9854	1.1158E-3	405.7514	1646.0355	0.02	60.0032	
demographic.popSize139	115.8624	183.7306	60.9614	2.7891E-3	396.2092	1628.03	2.7891E-3	60.9614	
demographic.popSize140	116.7187	184.9289	61.1154	5.2413E-4	403.5934	1584.3409	5.9378E-3	61.1186	
demographic.popSize141	114.7059	177.3425	61.6767	4.3027E-3	390.4433	1680.0272	4.8699E-3	61.6767	
demographic.popSize142	116.0554	187.618	59.6124	4.0728E-4	396.085	1714.3685	0.0201	59.6231	
demographic.popSize143	115.1446	182.2703	60.1324	2.339E-3	398.4861	1596.7557	2.339E-3	60.1324	
demographic.popSize144	115.2586	184.4074	60.7678	9.8228E-3	403.0749	1578.3682	0.02	60.7682	
demographic.popSize145	114.6456	176.8194	60.4195	6.6926E-4	392.2035	1670.8395	4.6218E-4	60.4195	
demographic.popSize146	114.5882	175.9449	60.8548	2.9533E-3	398.6498	1703.9059	2.9533E-3	60.8548	
demographic.popSize147	115.5499	182.2349	61.3602	1.3809E-5	394.7204	1655.3886	1.3809E-5	61.3602	
demographic.popSize148	115.5235	182.8478	60.2723	3.1451E-3	398.0969	1559.0833	3.1451E-3	60.2723	
demographic.popSize149	114.8023	173.2304	61.811	1.1104E-3	393.1916	1657.6367	5.5438E-3	61.811	
demographic.popSize150	115.891	186.1834	60.2896	7.2586E-3	401.3271	1699.9188	0.0158	60.2903	
demographic.popSize151	115.8569	192.2897	61.0213	2.0021E-3	398.045	1657.1549	1.2419E-3	61.0213	
demographic.popSize152	115.0336	186.1089	59.7789	7.6832E-3	394.3146	1564.1702	0.0197	59.7901	
demographic.popSize153	115.3956	174.9497	60.8024	2.651E-3	400.2302	1539.3273	2.651E-3	60.8027	
demographic.popSize154	116.1428	183.4948	61.3045	7.3104E-3	399.4177	1562.5492	3.5428E-3	61.3045	
demographic.popSize155	116.5674	184.5153	61.1702	2.1279E-3	396.5528	1507.3169	2.1279E-3	61.1702	
demographic.popSize156	114.8732	180.6386	60.6002	2.344E-3	395.4273	1528.0607	2.344E-3	60.6002	
demographic.popSize157	114.6889	181.7409	60.501	7.6982E-4	395.5703	1598.5637	0.0635	60.5527	
demographic.popSize158	115.7715	177.6815	61.1649	4.505E-3	407.2165	1654.8872	0.0254	61.1764	
demographic.popSize159	114.1989	184.7339	59.8883	9.1142E-4	385.9958	1715.0275	0.0313	59.9133	
demographic.popSize160	115.0838	180.223	60.3674	6.6477E-3	396.8747	1773.3164	0.0103	60.3696	
demographic.popSize161	117.1375	190.8268	60.591	2.43E-3	401.8546	1503.3583	4.6613E-3	60.591	
demographic.popSize162	115.7587	183.0584	60.9055	9.6437E-4	395.8419	1622.8592	4.7163E-4	60.9055	
demographic.popSize163	116.5369	210.8215	60.0812	1.2259E-3	401.107	1719.0165	1.2259E-3	60.0812	
demographic.popSize164	114.9915	181.03	60.4353	1.416E-3	388.3934	1606.7733	0.0107	60.4404	
demographic.popSize165	116.53	181.6016	62.1809	1.8878E-3	401.8601	1593.2543	1.8878E-3	62.1809	
demographic.popSize166	117.0925	197.2646	61.3746	1.4023E-4	406.8246	1664.1595	5.0967E-3	61.3757	
demographic.popSize167	116.4139	187.4635	61.292	4.0746E-3	403.0482	1675.7994	4.0746E-3	61.292	
demographic.popSize168	114.8492	182.3844	60.6523	7.6218E-4	396.3921	1715.0945	7.3623E-3	60.6569	
demographic.popSize169	116.1181	183.713	60.8045	3.0909E-3	400.09	1657.2194	3.9562E-3	60.805	
demographic.popSize170	115.507	178.1841	61.0563	5.3785E-3	397.4018	1637.6261	1.0384E-3	61.0563	
demographic.popSize171	114.5825	177.6889	60.8811	4.1183E-4	396.166	1787.0268	4.1183E-4	60.8811	
demographic.popSize172	116.4146	183.276	61.1966	3.9365E-3	399.93	1685.0429	0.0391	61.2304	
demographic.popSize173	117.0544	185.9723	61.5065	5.6366E-3	407.043	1780.4388	3.1177E-4	61.5065	
demographic.popSize174	116.0029	175.517	61.2858	6.0022E-3	407.786	1632.3723	6.6918E-3	61.2858	
demographic.popSize175	115.0614	181.3179	60.0363	6.8531E-4	402.864	1658.6553	5.7941E-5	60.0363	
demographic.popSize176	115.1384	180.7696	60.4063	6.268E-3	403.3689	1640.0732	0.017	60.4088	
demographic.popSize177	115.7848	183.7789	61.4695	5.8816E-4	394.5319	1811.8543	0.0183	61.4751	
demographic.popSize178	115.0453	204.8835	59.3339	8.6468E-5	385.3728	1643.8232	8.6468E-5	59.3339	
demographic.popSize179	116.2992	179.2518	61.4027	9.1345E-3	401.5578	1598.322	6.935E-3	61.4027	
demographic.popSize180	115.0923	179.8029	60.4526	4.0909E-3	396.5	1548.2772	0.0615	60.4853	
demographic.popSize181	116.1829	183.7509	60.7121	6.0466E-4	399.6218	1506.6809	6.9657E-3	60.7121	
demographic.popSize182	114.4661	169.615	61.831	1.4933E-3	388.6872	1635.6832	9.7456E-4	61.831	
demographic.popSize183	114.6542	176.7189	61.1074	0.01	393.1431	1702.9558	0.0158	61.1136	
demographic.popSize184	114.9724	186.9978	59.5595	8.991E-4	393.0433	1668.6114	8.991E-4	59.5595	
demographic.popSize185	116.5876	195.107	61.1026	9.8985E-4	398.8728	1566.2302	9.8985E-4	61.1026	
demographic.popSize186	117.0512	193.0515	60.8684	1.6122E-3	404.6675	1697.8658	0.0237	60.8878	
demographic.popSize187	114.6441	181.1212	61.0616	1.0551E-3	387.7426	1698.6371	1.0551E-3	61.0616	
demographic.popSize188	117.6988	188.2779	60.9496	5.6925E-4	405.3589	1693.7429	5.5662E-3	60.9496	
demographic.popSize189	115.045	184.9158	60.3858	0.0102	392.9218	1753.9484	8.2206E-3	60.3858	
demographic.popSize190	115.9189	187.0508	61.4353	7.3907E-4	396.4102	1514.2579	7.3907E-4	61.4353	
demographic.popSize191	114.9057	181.2817	61.2623	8.4043E-4	397.3587	1593.2874	8.4043E-4	61.2623	
demographic.popSize192	113.5507	176.5858	60.513	2.3484E-3	382.7108	1709.4786	4.1906E-3	60.513	
demographic.popSize193	115.2424	178.7372	60.2034	0.0101	401.329	1553.5359	0.0121	60.2102	
demographic.popSize194	117.5784	198.366	61.4129	2.2481E-3	401.5888	1582.349	4.4185E-3	61.4129	
demographic.popSize195	115.2885	175.2673	60.69	3.4274E-3	402.1704	1690.7597	7.8193E-3	60.6922	
demographic.popSize196	115.3401	179.8647	60.3572	4.6165E-3	396.888	1419.9559	0.0179	60.3689	
demographic.popSize197	114.0206	181.7839	60.1912	1.1712E-3	389.2496	1726.3282	1.1712E-3	60.1912	
demographic.popSize198	113.2129	177.5828	58.2918	5.012E-3	391.1748	1649.6964	7.2968E-3	58.2918	
demographic.popSize199	112.7619	184.1901	58.1309	2.9804E-3	391.5424	1681.7201	3.0409E-3	58.1309	
demographic.popSize200	111.4585	177.14	56.1248	5.3394E-3	389.2517	1703.4144	9.8325E-3	56.1276	
demographic.indicators1	2.5993E-3	0.0509	0	0	0	5742.2168	0	0	
demographic.indicators2	5.36E-4	0.0231	0	0	0	57857.6409	0	0	
demographic.indicators3	1.2247E-3	0.035	0	0	0	5395.5614	0	0	
demographic.indicators4	9.3667E-4	0.0306	0	0	0	2472.6987	0	0	
demographic.indicators5	4.7667E-4	0.0218	0	0	0	66807.8212	0	0	
demographic.indicators6	1.1633E-3	0.0341	0	0	0	1614.9233	0	0	
demographic.indicators7	2.8E-4	0.0167	0	0	0	99603.3847	0	0	
demographic.indicators8	3.86E-4	0.0196	0	0	0	66632.4682	0	0	
demographic.indicators9	2.2667E-4	0.0151	0	0	0	1.0118E5	0	0	
demographic.indicators10	0.0191	0.1367	0	0	0	431.3023	0	0	
demographic.indicators11	4.8067E-4	0.0219	0	0	0	18186.5861	0	0	
demographic.indicators12	3.5067E-4	0.0187	0	0	0	29627.7129	0	0	
demographic.indicators13	0.0277	0.1642	0	0	0	399.5564	0	0	
demographic.indicators14	1.6373E-3	0.0404	0	0	0	1223.4571	0	0	
demographic.indicators15	8.028E-3	0.0892	0	0	0	796.7068	0	0	
demographic.indicators16	0.0358	0.1858	0	0	0	392.2742	0	0	
demographic.indicators17	0.064	0.2447	0	0	1	388.7746	0	0	
demographic.indicators18	0.0886	0.2842	0	0	1	400.019	0	0	
demographic.indicators19	0.0272	0.1625	0	0	0	413.9458	0	0	
demographic.indicators20	0.0233	0.1509	0	0	0	459.0059	0	0	
demographic.indicators21	0.1407	0.3477	0	0	1	390.8514	0	0	
demographic.indicators22	0.042	0.2006	0	0	0	419.941	0	0	
demographic.indicators23	0.1136	0.3174	0	0	1	402.087	0	0	
demographic.indicators24	0.1758	0.3807	0	0	1	389.3998	0	0	
demographic.indicators25	0.0768	0.2663	0	0	1	417.8284	0	0	
demographic.indicators26	0.0625	0.2421	0	0	1	468.2843	0	0	
demographic.indicators27	0.1244	0.3301	0	0	1	421.7562	0	0	
demographic.indicators28	0.058	0.2337	0	0	1	632.4682	0	0	
demographic.indicators29	0.0571	0.232	0	0	1	618.0899	0	0	
demographic.indicators30	0.0653	0.247	0	0	1	666.662	0	0	
demographic.indicators31	0.0447	0.2066	0	0	0	1007.7607	0	0	
demographic.indicators32	0.0524	0.2228	0	0	1	798.7754	0	0	
demographic.indicators33	0.0391	0.1938	0	0	0	881.6534	0	0	
demographic.indicators34	0.0395	0.1949	0	0	0	806.5024	0	0	
demographic.indicators35	0.0291	0.1681	0	0	0	1031.9792	0	0	
demographic.indicators36	0.0358	0.1857	0	0	0	862.6441	0	0	
demographic.indicators37	0.0222	0.1473	0	0	0	907.8709	0	0	
demographic.indicators38	0.0236	0.1518	0	0	0	1142.5817	0	0	
demographic.indicators39	0.0205	0.1418	0	0	0	1078.4298	0	0	
demographic.indicators40	0.021	0.1433	0	0	0	969.532	0	0	
demographic.indicators41	0.0152	0.1223	0	0	0	1365.6161	0	0	
demographic.indicators42	0.0168	0.1287	0	0	0	1372.0643	0	0	
demographic.indicators43	0.0148	0.1208	0	0	0	1695.1527	0	0	
demographic.indicators44	0.015	0.1217	0	0	0	2039.3178	0	0	
demographic.indicators45	0.0144	0.1192	0	0	0	1186.5776	0	0	
demographic.indicators46	0.0198	0.1392	0	0	0	1110.2881	0	0	
demographic.indicators47	0.0228	0.1491	0	0	0	939.6555	0	0	
demographic.indicators48	0.0153	0.1229	0	0	0	1514.754	0	0	
demographic.indicators49	0.0148	0.1209	0	0	0	1197.3464	0	0	
demographic.indicators50	0.0117	0.1076	0	0	0	1155.7352	0	0	
demographic.indicators51	8.96E-3	0.0942	0	0	0	1538.0389	0	0	
demographic.indicators52	0.0124	0.1106	0	0	0	1406.8294	0	0	
demographic.indicators53	7.1813E-3	0.0844	0	0	0	2537.9142	0	0	
demographic.indicators54	0.0121	0.1092	0	0	0	1240.1059	0	0	
demographic.indicators55	0.0107	0.1028	0	0	0	1268.5461	0	0	
demographic.indicators56	5.8587E-3	0.0763	0	0	0	2549.6436	0	0	
demographic.indicators57	0.0126	0.1115	0	0	0	2324.6127	0	0	
demographic.indicators58	8.7947E-3	0.0934	0	0	0	1666.2764	0	0	
demographic.indicators59	0.0101	0.1001	0	0	0	1699.2036	0	0	
demographic.indicators60	0.0101	0.0998	0	0	0	1317.6318	0	0	
demographic.indicators61	0.0144	0.119	0	0	0	1844.1323	0	0	
demographic.indicators62	0.0105	0.1018	0	0	0	1661.4869	0	0	
demographic.indicators63	6.9247E-3	0.0829	0	0	0	1559.3116	0	0	
demographic.indicators64	0.014	0.1176	0	0	0	1021.4276	0	0	
