burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize98	90.64	130.5049	49.4097	3.6676E-3	309.9415	1813.5456	3.6676E-3	49.4097	
demographic.popSize99	90.1104	128.9566	49.708	1.8219E-3	303.9706	1763.3556	1.8219E-3	49.708	
demographic.popSize100	89.1042	132.1419	47.6176	6.5576E-3	305.7046	1852.7711	6.5576E-3	47.6194	
demographic.popSize101	91.1504	139.2276	48.7143	2.8934E-4	311.0246	1705.9656	2.8934E-4	48.7143	
demographic.popSize102	89.8739	136.1288	48.669	1.3131E-3	303.2973	1859.4885	2.2366E-3	48.669	
demographic.popSize103	89.9772	130.7412	48.9186	6.0095E-4	307.1904	1777.8974	0.0494	48.9658	
demographic.popSize104	90.2828	136.7837	47.9107	5.6443E-3	310.5483	1847.3797	5.6443E-3	47.9107	
demographic.popSize105	89.5009	130.1174	48.7171	1.5817E-3	303.4842	1859.9807	1.5817E-3	48.7176	
demographic.popSize106	90.289	136.5947	49.0983	1.5636E-3	303.2743	1741.8104	1.5636E-3	49.0983	
demographic.popSize107	91.3443	135.0897	49.2803	1.1789E-3	312.8399	1740.9642	4.7019E-3	49.2846	
demographic.popSize108	90.2999	131.6761	48.2919	2.9861E-3	312.413	1651.4952	8.4525E-3	48.2927	
demographic.popSize109	90.5681	133.6225	47.7452	1.0138E-4	315.4974	1737.7352	1.0138E-4	47.7452	
demographic.popSize110	90.3042	134.0155	49.1249	0.0105	305.984	1802.1088	3.2221E-3	49.1249	
demographic.popSize111	89.9086	131.4398	48.2117	3.079E-3	309.1031	1786.1261	1.9106E-4	48.2117	
demographic.popSize112	89.9572	141.8165	48.2742	2.0171E-3	305.1312	1898.8284	2.0171E-3	48.2742	
demographic.popSize113	89.5149	131.8184	47.8022	5.2408E-3	309.5995	1829.7578	0.0151	47.808	
demographic.popSize114	89.9955	137.7208	47.8689	1.4839E-3	308.8879	1778.2914	6.2455E-3	47.8689	
demographic.popSize115	91.817	144.6465	48.3691	6.4286E-3	318.0351	1756.2697	6.4286E-3	48.3691	
demographic.popSize116	90.0899	134.5188	48.5507	2.1174E-3	308.0922	1762.7151	2.3191E-3	48.5507	
demographic.popSize117	90.0571	137.2998	48.4097	2.1458E-3	305.0134	1767.1539	1.3412E-3	48.4097	
demographic.popSize118	89.3773	139.3367	47.2201	1.709E-3	304.8135	1820.2481	7.6595E-3	47.2206	
demographic.popSize119	90.7485	136.1183	48.7186	6.8786E-4	310.6509	1792.7102	2.588E-3	48.7193	
demographic.popSize120	90.1473	136.7092	48.4821	1.8615E-4	305.1567	1768.1434	1.6175E-3	48.4821	
demographic.popSize121	89.4226	131.6848	48.2762	5.0351E-4	304.3321	1894.6381	9.269E-3	48.2762	
demographic.popSize122	89.6483	139.1213	48.5993	1.2593E-3	302.8862	1829.2621	1.2593E-3	48.5993	
demographic.popSize123	90.5235	133.561	48.6042	9.666E-4	307.6014	1692.1923	7.8634E-3	48.6109	
demographic.popSize124	88.971	132.0392	47.4746	5.4127E-4	307.4981	1841.755	5.4127E-4	47.4746	
demographic.popSize125	89.41	131.2742	47.9398	1.2378E-5	303.6711	1723.1547	1.5824E-3	47.9398	
demographic.popSize126	88.9728	127.7846	48.4619	3.7186E-3	306.4792	1969.3845	3.7186E-3	48.4619	
demographic.popSize127	90.4254	137.3453	47.3443	1.9164E-3	309.3783	1647.8615	1.9164E-3	47.3443	
demographic.popSize128	89.7229	134.136	47.963	9.1562E-4	304.1215	1671.0289	9.1562E-4	47.963	
demographic.popSize129	90.6419	134.0069	48.8132	8.6572E-4	313.0598	1816.8507	8.6572E-4	48.8132	
