burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize21	120.7684	240.8872	48.3379	9.9086E-4	472.2927	1296.7608	0.0232	48.3414	
demographic.popSize22	146.3532	246.0222	73.1738	6.1479E-3	511.3021	1502.5328	6.1479E-3	73.1738	
demographic.popSize23	145.2453	248.8047	72.1147	6.7994E-5	511.7714	1561.4814	7.8434E-4	72.1147	
demographic.popSize24	140.5165	237.7548	69.2245	7.1367E-3	496.3	1515.3264	9.2911E-4	69.2245	
demographic.popSize25	143.662	239.9924	70.9181	3.0552E-3	512.2619	1518.9826	0.0179	70.9302	
demographic.popSize26	147.8666	241.3283	74.6315	2.2771E-4	510.9119	1514.7881	0.0263	74.6569	
demographic.popSize27	148.9964	258.852	75.273	8.1235E-4	517.7276	1583.9278	0.0211	75.2789	
demographic.popSize28	148.9537	253.8999	75.4005	2.2779E-3	515.6962	1560.8643	2.2779E-3	75.4005	
demographic.popSize29	146.6348	252.939	73.9313	1.0132E-3	516.4	1508.5952	0.0102	73.9352	
demographic.popSize30	145.5452	240.413	74.4564	9.6452E-4	503.1009	1666.6804	0.0254	74.4754	
demographic.popSize31	148.6742	251.1535	75.3258	2.3504E-4	514.9578	1468.2095	3.5438E-3	75.3277	
demographic.popSize32	147.6968	247.7116	74.5555	6.6716E-3	516.5666	1394.8365	3.4827E-3	74.5555	
demographic.popSize33	146.7412	243.826	73.4418	3.8859E-3	518.3877	1447.246	3.8859E-3	73.4418	
demographic.popSize34	148.7623	252.2041	74.8378	4.9861E-4	520.6475	1416.1271	0.0143	74.8432	
demographic.popSize35	146.4522	243.243	74.4876	1.9293E-3	517.3039	1563.7521	0.011	74.4876	
demographic.popSize36	146.8076	280.2573	72.6925	0.0102	515.4041	1681.7995	0.0578	72.7345	
demographic.popSize37	148.195	250.2517	74.4278	8.835E-3	513.1499	1546.4271	0.0165	74.4278	
demographic.popSize38	146.5351	240.9834	75.0279	1.8022E-3	515.0158	1479.0451	7.8517E-3	75.0313	
demographic.popSize39	146.5625	235.0538	75.1884	4.3006E-3	510.8416	1617.4858	0.0545	75.2167	
demographic.popSize40	146.596	252.18	74.5688	1.9162E-3	497.2617	1543.8515	0.0135	74.5735	
demographic.popSize41	145.908	246.4838	73.9589	7.8287E-3	509.1143	1564.2321	0.0292	73.9713	
demographic.popSize42	147.468	252.0102	76.076	1.0161E-4	511.7837	1466.212	2.9691E-3	76.0783	
demographic.popSize43	147.2247	246.9429	74.7835	3.8907E-4	510.8992	1444.2445	9.1404E-3	74.7847	
demographic.popSize44	150.0702	250.8213	75.5479	2.3015E-3	531.6512	1438.6972	2.3015E-3	75.5479	
demographic.popSize45	146.8497	253.0942	76.2176	2.52E-3	501.017	1502.3438	2.4833E-3	76.2176	
demographic.popSize46	146.0003	233.3422	74.6592	8.4386E-4	513.8595	1484.28	8.4386E-4	74.6592	
demographic.popSize47	149.1503	258.2447	76.2521	1.1645E-3	520.733	1587.0813	1.1645E-3	76.2521	
demographic.popSize48	147.7964	237.7689	74.9581	5.7921E-5	514.4704	1402.5365	5.7921E-5	74.9581	
demographic.popSize49	147.389	265.7319	74.3093	5.2142E-3	513.8187	1659.3406	9.0372E-3	74.3097	
demographic.popSize50	148.3642	238.0496	77.1362	6.7817E-4	515.3312	1545.5983	6.7817E-4	77.1362	
demographic.popSize51	147.788	242.5305	76.2388	3.04E-3	512.0522	1521.5125	0.0236	76.2544	
demographic.popSize52	148.2674	245.6612	74.6353	3.4381E-3	511.8783	1461.2902	0.0227	74.6415	
demographic.popSize53	146.0399	239.5149	74.8921	7.4352E-3	502.1236	1503.9429	0.0124	74.8925	
demographic.popSize54	147.7001	244.9527	74.6951	0.014	514.1458	1485.1811	7.3252E-3	74.7014	
demographic.popSize55	145.7975	244.3899	75.6979	5.7699E-4	500.527	1630.0655	5.7699E-4	75.6979	
demographic.popSize56	146.5834	240.6447	75.0658	1.3234E-3	516.0052	1550.328	3.1222E-3	75.0663	
demographic.popSize57	146.1123	238.5801	75.9339	6.0694E-3	508.4713	1554.6921	0.0966	75.9795	
demographic.popSize58	146.8092	244.6668	75.2235	0.0268	499.4855	1527.3287	0.0268	75.2387	
demographic.popSize59	150.3563	248.9325	76.623	1.6271E-3	516.1598	1571.2917	6.5518E-3	76.623	
demographic.popSize60	148.6803	243.6587	76.3772	2.8078E-3	515.6789	1506.1203	2.8078E-3	76.3772	
demographic.popSize61	150.7911	268.2352	75.7212	3.8043E-3	523.6733	1617.2664	1.172E-3	75.7212	
demographic.popSize62	146.754	238.468	76.0802	3.2697E-3	498.0799	1550.6788	3.2697E-3	76.0802	
demographic.popSize63	149.0914	254.9977	75.0571	6.9549E-3	514.943	1408.2861	6.9549E-3	75.0571	
demographic.popSize64	148.0463	238.8596	74.3282	6.4771E-3	511.507	1550.3052	7.3159E-3	74.3282	
demographic.popSize65	151.394	263.4925	75.4974	3.4945E-3	522.1878	1552.0323	0.0219	75.4974	
demographic.popSize66	151.6671	251.6496	77.0687	6.527E-3	525.3144	1423.175	0.0154	77.0761	
demographic.popSize67	147.1435	235.5372	75.6377	4.3045E-3	501.0892	1501.3417	0.0257	75.6493	
demographic.popSize68	148.0368	241.4016	77.3268	2.0892E-3	495.0899	1578.8672	2.0892E-3	77.3268	
demographic.popSize69	150.4594	247.1464	77.2711	5.192E-3	518.8647	1453.3031	0.0272	77.2759	
demographic.popSize70	149.4105	265.9386	73.6168	2.7569E-3	507.2765	1506.6236	2.7194E-3	73.6168	
demographic.popSize71	149.8754	251.8078	75.4733	8.8486E-4	510.5183	1475.641	8.8486E-4	75.4733	
demographic.popSize72	148.1426	260.3525	75.6866	4.7882E-3	505.812	1632.4064	5.7584E-3	75.6866	
demographic.popSize73	149.3316	243.7358	77.1034	8.7386E-4	512.9266	1520.2027	2.8434E-3	77.1034	
demographic.popSize74	149.3729	269.5584	76.7819	4.7557E-3	503.4426	1572.498	0.0268	76.7978	
demographic.popSize75	148.447	248.7169	76.5235	8.8786E-3	504.9743	1462.5498	0.0193	76.5316	
demographic.popSize76	149.3597	239.0073	77.3649	2.1221E-3	515.7804	1515.8095	2.1221E-3	77.3649	
demographic.popSize77	148.341	240.5207	76.6073	1.1434E-3	505.1941	1595.949	0.0137	76.6117	
demographic.popSize78	146.9017	232.7956	76.0476	1.8663E-3	498.6533	1539.2692	9.8688E-3	76.0521	
demographic.popSize79	146.7813	240.4127	74.5996	6.2305E-3	515.9366	1523.1892	6.2305E-3	74.5996	
demographic.popSize80	150.2737	249.6542	76.8702	2.8468E-3	505.5546	1558.027	2.8468E-3	76.8702	
demographic.popSize81	148.5721	249.2696	76.7246	4.8287E-3	504.8855	1542.9751	4.8287E-3	76.7246	
demographic.popSize82	151.1537	245.6448	76.7503	3.1907E-3	514.597	1438.713	3.499E-3	76.7503	
demographic.popSize83	148.9232	241.0761	76.6903	9.304E-3	514.0373	1444.9604	7.4565E-3	76.6903	
demographic.popSize84	151.4952	250.4582	78.5764	0.0188	506.2584	1488.4441	0.0319	78.5946	
demographic.popSize85	148.5085	236.6419	75.7348	5.1592E-3	506.0316	1473.1476	5.1592E-3	75.7348	
demographic.popSize86	151.3576	249.4248	76.4574	6.4686E-4	511.5219	1479.0113	0.0156	76.4657	
demographic.popSize87	150.7608	249.5981	77.6819	5.5979E-3	500.7053	1531.9471	5.5979E-3	77.6819	
demographic.popSize88	148.666	233.4062	75.4807	1.1381E-3	508.6029	1509.5895	2.7784E-3	75.4807	
demographic.popSize89	152.3337	250.8568	76.0177	0.016	525.4589	1479.4302	0.0148	76.0177	
demographic.popSize90	150.1073	240.3992	76.5601	3.6054E-4	512.4216	1455.448	3.6054E-4	76.5601	
demographic.popSize91	151.6294	245.3348	77.728	2.674E-3	519.2382	1470.4474	2.674E-3	77.728	
demographic.popSize92	149.6097	249.5476	75.9356	6.8192E-3	517.7693	1402.6677	7.5546E-3	75.9356	
demographic.popSize93	151.8472	255.6863	77.9357	5.5839E-3	513.6729	1465.7128	5.5839E-3	77.9357	
demographic.popSize94	150.3549	256.1257	76.5384	7.5965E-3	504.9002	1435.4461	0.0108	76.5384	
demographic.popSize95	148.2803	254.9641	75.1256	1.8702E-3	502.8692	1591.6793	9.2342E-3	75.1256	
demographic.popSize96	149.8873	245.3167	75.4059	5.833E-4	517.3151	1445.1085	5.833E-4	75.4059	
demographic.popSize97	150.8418	253.2988	76.1102	1.7773E-3	514.9775	1529.9251	2.6357E-3	76.1102	
demographic.popSize98	146.211	226.9958	76.0185	0.0174	502.339	1463.1254	9.4414E-3	76.0202	
demographic.popSize99	148.678	246.3202	74.434	2.1799E-4	508.4414	1460.474	2.1799E-4	74.434	
demographic.popSize100	149.405	242.2498	76.1884	2.7844E-3	511.4316	1545.8561	0.0103	76.1884	
demographic.popSize101	148.5141	243.5783	76.3721	2.7485E-3	508.3767	1419.6009	2.7485E-3	76.3721	
demographic.popSize102	151.9587	253.7936	77.8932	3.4802E-3	506.6268	1577.1424	3.4802E-3	77.8932	
demographic.popSize103	149.7064	246.6406	76.8817	0.0107	515.9478	1446.0734	0.0107	76.8817	
demographic.popSize104	149.1218	254.3837	75.9835	3.8006E-3	515.0333	1527.9888	2.5107E-3	75.9835	
demographic.popSize105	148.149	247.4387	76.0007	3.3743E-3	506.0142	1530.8075	3.3743E-3	76.0007	
demographic.popSize106	149.7783	248.8916	76.4279	1.7684E-3	515.5549	1409.9822	4.1555E-5	76.4279	
demographic.popSize107	147.5408	247.0615	73.168	1.842E-3	508.9325	1529.7941	1.842E-3	73.168	
demographic.popSize108	150.075	256.2449	76.2607	6.7018E-4	511.4204	1559.0389	3.8848E-3	76.2607	
demographic.popSize109	147.6168	246.5681	76.2257	0.022	503.7296	1601.5441	0.0302	76.2292	
demographic.popSize110	146.5484	247.5255	74.6042	7.9593E-3	504.5545	1547.4082	1.7923E-3	74.6042	
demographic.popSize111	148.01	246.8301	76.2396	1.785E-3	503.8586	1520.9881	0.01	76.2396	
demographic.popSize112	148.823	250.9889	75.8683	7.5721E-4	509.1962	1558.416	4.4365E-4	75.8683	
demographic.popSize113	148.7126	250.4063	75.0853	2.3834E-3	520.459	1403.8023	2.3834E-3	75.0853	
demographic.popSize114	148.0817	258.0306	74.6022	8.7246E-4	513.284	1529.0092	8.7246E-4	74.6022	
demographic.popSize115	147.3508	249.5948	76.3291	1.2954E-3	498.7605	1569.8976	4.6752E-3	76.3291	
demographic.popSize116	147.9474	238.9012	76.2992	6.6547E-3	504.7779	1469.1734	0.0171	76.3062	
demographic.popSize117	146.6467	239.5889	74.604	1.4573E-3	504.5186	1468.3755	0.0177	74.6095	
demographic.popSize118	148.126	246.0718	74.6096	2.3208E-3	519.4894	1405.5966	2.3208E-3	74.6096	
demographic.popSize119	146.1908	241.1665	74.0475	0.0117	508.062	1533.2163	4.94E-3	74.0475	
demographic.popSize120	146.8017	241.2833	74.4815	3.0943E-3	515.6022	1555.5578	3.0943E-3	74.4815	
demographic.popSize121	149.6629	256.6483	73.7542	5.3635E-4	525.1658	1388.4184	5.3635E-4	73.7542	
demographic.popSize122	146.6159	246.081	73.9883	3.6904E-3	501.7746	1573.0069	3.6904E-3	73.9883	
demographic.popSize123	145.6895	244.476	74.4471	1.5563E-3	505.9025	1522.8855	1.589E-3	74.4471	
demographic.popSize124	148.9863	243.9197	75.5568	3.4329E-3	525.6281	1449.8349	0.0185	75.5641	
demographic.popSize125	145.7818	256.6153	73.1933	5.9999E-3	497.2226	1330.5674	0.0126	73.1936	
demographic.popSize126	146.8826	241.3995	74.7093	4.7418E-4	512.1062	1468.712	4.7418E-4	74.7093	
demographic.popSize127	142.6787	228.7374	73.3661	1.1348E-3	488.0239	1478.364	0.1044	73.4438	
demographic.popSize128	144.9774	237.8111	75.2636	4.3184E-3	501.7734	1522.7689	3.6654E-3	75.2636	
demographic.popSize129	146.9828	247.6402	75.3628	3.8294E-3	512.6057	1428.9929	3.8294E-3	75.3628	
demographic.popSize130	147.653	241.1835	74.6078	1.0988E-3	503.6561	1418.9293	3.7729E-3	74.6079	
demographic.popSize131	143.8774	252.8718	73.6254	7.8856E-3	497.5498	1698.8731	7.1719E-3	73.6254	
demographic.popSize132	149.312	260.5702	75.0313	2.423E-3	507.1526	1439.7546	1.3065E-3	75.0313	
demographic.popSize133	144.6722	246.0649	73.6818	3.569E-3	502.7244	1472.2309	7.2883E-3	73.6818	
demographic.popSize134	148.6879	255.6094	75.5331	1.0033E-3	514.5759	1479.1025	1.0033E-3	75.5331	
demographic.popSize135	147.8497	244.5058	75.5582	1.187E-3	508.1524	1403.0704	0.0113	75.5582	
demographic.popSize136	144.9904	239.8596	74.196	9.0805E-4	511.0098	1560.9429	9.0805E-4	74.196	
demographic.popSize137	146.8777	248.9459	73.7242	1.4778E-3	509.1144	1442.6748	0.032	73.7242	
demographic.popSize138	146.8429	247.8477	74.9911	2.0849E-3	512.537	1506.8379	2.0849E-3	74.9911	
demographic.popSize139	145.5646	243.5262	74.9083	1.2138E-3	503.4243	1502.497	6.2651E-3	74.9083	
demographic.popSize140	146.8228	241.7865	74.0399	3.7523E-3	518.1076	1546.4973	0.0192	74.0399	
demographic.popSize141	146.0895	237.1821	75.8258	0.0155	508.8347	1487.1748	0.0214	75.8312	
demographic.popSize142	145.4045	247.8652	72.5103	2.5563E-3	502.2262	1480.4423	0.0102	72.5103	
demographic.popSize143	146.4681	236.8692	75.0055	4.9519E-3	508.3328	1458.6304	1.5885E-3	75.0055	
demographic.popSize144	145.9665	243.4603	73.6958	1.9724E-3	513.1137	1543.3245	1.3029E-3	73.6958	
demographic.popSize145	146.195	247.1977	73.7444	2.106E-3	512.9826	1511.7609	0.0213	73.7446	
demographic.popSize146	145.875	236.4853	74.2185	2.9742E-4	506.3295	1518.7147	3.0892E-5	74.2185	
demographic.popSize147	147.5689	246.848	74.5026	2.4546E-3	514.5256	1376.1229	2.4546E-3	74.5026	
demographic.popSize148	141.2027	233.2953	73.0258	9.1655E-4	490.4684	1476.0207	9.1655E-4	73.0258	
demographic.popSize149	146.4667	243.6145	74.7755	1.8753E-3	511.6313	1555.7742	1.8753E-3	74.7755	
demographic.popSize150	145.0358	235.7726	75.3443	0.0112	509.2291	1547.6534	6.9231E-3	75.3443	
demographic.popSize151	144.3976	240.495	74.8894	5.2016E-3	495.4005	1549.3258	0.031	74.9167	
demographic.popSize152	145.5575	245.7312	74.1154	2.3766E-3	503.1956	1524.9344	2.3766E-3	74.1154	
demographic.popSize153	144.4255	242.0455	73.1602	1.4503E-3	508.9546	1552.851	0.0265	73.1762	
demographic.popSize154	147.212	253.1876	74.589	3.9211E-4	506.4691	1560.3713	0.0279	74.6141	
demographic.popSize155	146.0195	246.546	74.692	7.5327E-3	508.7977	1495.4911	0.0108	74.692	
demographic.popSize156	147.2477	244.0893	74.0657	0.014	516.1558	1489.0552	0.014	74.0657	
demographic.popSize157	145.4885	244.3154	73.4532	0.0134	501.4415	1532.7618	0.0134	73.4532	
demographic.popSize158	146.3899	259.7618	72.707	3.9735E-3	511.0754	1577.4057	6.9478E-3	72.707	
demographic.popSize159	145.0827	237.1301	74.7682	1.0288E-3	502.9548	1513.038	3.0152E-4	74.7682	
demographic.popSize160	146.0074	249.0124	74.907	3.788E-4	504.6706	1543.559	3.788E-4	74.907	
demographic.popSize161	147.3872	245.879	75.1384	4.0361E-3	503.8013	1600.0006	4.0361E-3	75.1384	
demographic.popSize162	148.9853	258.2294	75.2945	9.8521E-4	504.1818	1526.5096	9.8521E-4	75.2945	
demographic.popSize163	146.7568	245.736	74.4593	5.6138E-3	518.4666	1557.2096	0.0248	74.4627	
demographic.popSize164	146.832	245.6947	73.7543	3.4723E-3	507.9669	1472.8454	0.0498	73.7769	
demographic.popSize165	146.4239	244.3106	73.8809	9.7699E-3	515.386	1551.013	9.7699E-3	73.8818	
demographic.popSize166	146.6855	249.5882	73.9997	2.22E-3	512.5523	1483.3612	2.22E-3	73.9997	
demographic.popSize167	146.8255	252.3295	73.6811	7.188E-3	509.9737	1528.3226	0.1116	73.777	
demographic.popSize168	144.9999	235.5883	73.0381	0.0134	517.7475	1471.2592	0.0204	73.0501	
demographic.popSize169	150.0472	251.7384	75.5469	2.0205E-3	525.3121	1457.9335	2.0205E-3	75.5469	
demographic.popSize170	147.4088	247.8366	73.919	8.9194E-3	518.8117	1489.4871	0.0372	73.9371	
demographic.popSize171	144.7852	237.4119	73.6519	2.347E-3	501.592	1531.2207	6.9516E-3	73.6537	
demographic.popSize172	145.0453	245.2885	72.3974	2.3626E-3	513.746	1553.5516	4.7852E-3	72.3989	
demographic.popSize173	148.9366	271.3076	74.8002	4.5573E-3	519.2934	1560.493	0.0867	74.8737	
demographic.popSize174	144.0526	244.1127	74.2351	5.2818E-3	500.8963	1768.8574	2.975E-3	74.2351	
demographic.popSize175	146.9654	241.7088	75.0087	3.67E-5	510.5795	1473.6339	1.2724E-3	75.0087	
demographic.popSize176	147.132	243.1608	73.69	2.9809E-3	515.5863	1435.1175	2.9809E-3	73.69	
demographic.popSize177	148.7402	272.3063	75.925	3.1504E-3	512.917	1535.6532	3.1504E-3	75.925	
demographic.popSize178	146.9879	241.5835	74.3797	5.8421E-4	514.9902	1421.5893	5.8421E-4	74.3797	
demographic.popSize179	147.26	248.924	73.9257	9.0884E-3	511.8183	1484.4815	0.0115	73.9257	
demographic.popSize180	148.5058	248.3423	75.2281	4.9984E-4	517.5168	1532.4655	4.9984E-4	75.2281	
demographic.popSize181	145.7845	237.1702	73.5494	5.5257E-3	520.6019	1522.789	0.0173	73.5514	
demographic.popSize182	147.5733	251.9461	74.5557	3.6626E-4	510.7171	1545.0835	0.017	74.5608	
demographic.popSize183	147.0864	241.3595	74.3029	1.4835E-3	517.426	1605.2135	1.4835E-3	74.3029	
demographic.popSize184	149.1	249.5879	75.1401	4.387E-3	523.7848	1479.9019	0.0258	75.1508	
demographic.popSize185	146.0385	261.8615	72.4198	2.7896E-3	510.4369	1597.1434	2.7896E-3	72.4198	
demographic.popSize186	146.7371	242.4352	75.2015	3.4423E-3	507.924	1605.1855	0.0127	75.2093	
demographic.popSize187	147.366	253.4354	73.3177	2.7477E-3	515.2232	1424.7383	2.7477E-3	73.3177	
demographic.popSize188	149.582	273.8152	73.9083	4.7142E-5	516.164	1422.1688	0.0531	73.9277	
demographic.popSize189	147.7936	244.3139	74.0908	0.014	517.5204	1455.1835	0.014	74.0908	
demographic.popSize190	146.915	250.4341	74.1997	1.7914E-3	507.118	1586.5259	0.0228	74.2149	
demographic.popSize191	145.836	259.6771	72.718	0.0112	504.1538	1564.8996	0.0116	72.7183	
demographic.popSize192	147.7628	249.4141	74.5539	3.1698E-3	518.4677	1419.1824	0.0139	74.5541	
demographic.popSize193	147.1062	251.4681	74.0663	2.7814E-3	506.0704	1486.7796	2.7814E-3	74.0663	
demographic.popSize194	145.7901	245.9395	73.4071	5.481E-3	503.8222	1538.8183	0.0215	73.4126	
demographic.popSize195	148.0302	246.1586	73.4388	5.0356E-4	513.2023	1502.5975	5.0356E-4	73.4388	
demographic.popSize196	147.4091	248.0716	72.961	4.0758E-3	520.0514	1508.4796	7.9989E-3	72.9616	
demographic.popSize197	149.1315	249.5483	74.1245	4.607E-3	527.9553	1483.8734	4.607E-3	74.1245	
demographic.popSize198	144.0647	240.6019	72.5667	8.593E-3	504.7075	1559.4396	7.7573E-3	72.5667	
demographic.popSize199	149.2614	269.4484	72.3277	2.9993E-3	512.9425	1519.8048	0.0493	72.3739	
demographic.popSize200	146.6664	252.939	72.7602	8.9363E-3	513.837	1449.3198	8.9363E-3	72.7602	
demographic.indicators1	4.7927E-3	0.0691	0	0	0	1417.0731	0	0	
demographic.indicators2	1.92E-3	0.0438	0	0	0	3869.7616	0	0	
demographic.indicators3	3.5533E-4	0.0188	0	0	0	81096.152	0	0	
demographic.indicators4	1.7913E-3	0.0423	0	0	0	857.1434	0	0	
demographic.indicators5	0.0169	0.129	0	0	0	420.4219	0	0	
demographic.indicators6	6.3347E-3	0.0793	0	0	0	437.989	0	0	
demographic.indicators7	0.0635	0.2439	0	0	1	383.4686	0	0	
demographic.indicators8	2.51E-3	0.05	0	0	0	553.6211	0	0	
demographic.indicators9	0.0165	0.1276	0	0	0	411.136	0	0	
demographic.indicators10	2.6733E-3	0.0516	0	0	0	1312.0819	0	0	
demographic.indicators11	4.3913E-3	0.0661	0	0	0	465.8466	0	0	
demographic.indicators12	0.0544	0.2268	0	0	1	396.9608	0	0	
demographic.indicators13	0.047	0.2117	0	0	0	394.9547	0	0	
demographic.indicators14	0.0537	0.2255	0	0	1	391.4452	0	0	
demographic.indicators15	0.0486	0.2149	0	0	0	405.8044	0	0	
demographic.indicators16	0.1297	0.3359	0	0	1	391.0933	0	0	
demographic.indicators17	0.0294	0.1689	0	0	0	425.6348	0	0	
demographic.indicators18	0.0721	0.2587	0	0	1	403.3219	0	0	
demographic.indicators19	0.1604	0.367	0	0	1	392.7353	0	0	
demographic.indicators20	0.1983	0.3988	0	0	1	386.5358	0	0	
demographic.indicators21	0.0175	0.131	0	0	0	466.1899	0	0	
demographic.indicators22	0.0158	0.1246	0	0	0	469.7227	0	0	
demographic.indicators23	0.0436	0.2042	0	0	0	423.8348	0	0	
demographic.indicators24	0.0224	0.1478	0	0	0	457.1454	0	0	
demographic.indicators25	1.822E-3	0.0426	0	0	0	53630.4479	0	0	
demographic.indicators26	1.8233E-3	0.0427	0	0	0	66435.1374	0	0	
demographic.indicators27	2.8727E-3	0.0535	0	0	0	2287.8438	0	0	
demographic.indicators28	2.5353E-3	0.0503	0	0	0	12847.0846	0	0	
demographic.indicators29	2.5127E-3	0.0501	0	0	0	11694.337	0	0	
demographic.indicators30	2.708E-3	0.052	0	0	0	2193.9008	0	0	
demographic.indicators31	3.1993E-3	0.0565	0	0	0	1334.0886	0	0	
demographic.indicators32	3.158E-3	0.0561	0	0	0	5235.6649	0	0	
demographic.indicators33	2.4987E-3	0.0499	0	0	0	3768.2867	0	0	
demographic.indicators34	3.942E-3	0.0627	0	0	0	3142.2343	0	0	
demographic.indicators35	4.4207E-3	0.0663	0	0	0	1825.0141	0	0	
demographic.indicators36	3.58E-3	0.0597	0	0	0	2687.886	0	0	
demographic.indicators37	4.9307E-3	0.07	0	0	0	2047.2666	0	0	
demographic.indicators38	4.3967E-3	0.0662	0	0	0	3614.2647	0	0	
demographic.indicators39	8.1273E-3	0.0898	0	0	0	1057.8576	0	0	
demographic.indicators40	5.7727E-3	0.0758	0	0	0	1892.5071	0	0	
demographic.indicators41	3.3407E-3	0.0577	0	0	0	5158.6245	0	0	
demographic.indicators42	3.9827E-3	0.063	0	0	0	2618.6538	0	0	
demographic.indicators43	6.7873E-3	0.0821	0	0	0	1470.0351	0	0	
demographic.indicators44	9.23E-3	0.0956	0	0	0	1062.8893	0	0	
demographic.indicators45	4.078E-3	0.0637	0	0	0	2940.653	0	0	
demographic.indicators46	6.928E-3	0.0829	0	0	0	1634.3621	0	0	
demographic.indicators47	9.7707E-3	0.0984	0	0	0	1349.1772	0	0	
demographic.indicators48	5.8827E-3	0.0765	0	0	0	2183.1002	0	0	
demographic.indicators49	0.0175	0.131	0	0	0	716.3904	0	0	
demographic.indicators50	9.382E-3	0.0964	0	0	0	1219.9526	0	0	
demographic.indicators51	9.5873E-3	0.0974	0	0	0	1599.4659	0	0	
demographic.indicators52	0.011	0.1044	0	0	0	1308.7382	0	0	
demographic.indicators53	6.4927E-3	0.0803	0	0	0	2322.4724	0	0	
demographic.indicators54	0.0115	0.1068	0	0	0	1140.042	0	0	
demographic.indicators55	0.011	0.1041	0	0	0	769.4303	0	0	
demographic.indicators56	0.0107	0.1029	0	0	0	1817.2605	0	0	
demographic.indicators57	0.0121	0.1092	0	0	0	748.5944	0	0	
demographic.indicators58	0.0147	0.1205	0	0	0	1191.8801	0	0	
demographic.indicators59	0.0141	0.118	0	0	0	1199.6798	0	0	
demographic.indicators60	0.0135	0.1156	0	0	0	1880.3023	0	0	
demographic.indicators61	0.0138	0.1169	0	0	0	1281.0351	0	0	
demographic.indicators62	0.0124	0.1109	0	0	0	1275.3027	0	0	
demographic.indicators63	0.0133	0.1147	0	0	0	1054.6402	0	0	
demographic.indicators64	0.0186	0.1351	0	0	0	934.6709	0	0	
demographic.indicators65	0.0108	0.1034	0	0	0	1866.3183	0	0	
