burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize48	90.0355	151.3387	44.212	2.1992E-3	316.6549	1463.4498	0.0169	44.2237	
demographic.popSize49	88.5152	149.1573	43.4134	2.3309E-3	313.6763	1521.5248	2.3309E-3	43.4134	
demographic.popSize50	89.5385	151.0729	43.447	1.6482E-3	321.3453	1534.4535	0.0177	43.4576	
demographic.popSize51	90.4776	153.5811	45.0295	3.134E-4	319.0974	1473.7813	1.0035E-3	45.0295	
demographic.popSize52	88.3701	144.4551	44.2905	7.0016E-4	314.3144	1542.0025	5.5952E-3	44.2905	
demographic.popSize53	88.4794	138.9198	44.5904	3.7652E-3	319.298	1493.8013	0.0202	44.5904	
demographic.popSize54	88.2632	146.5869	42.9789	1.9312E-3	312.3505	1377.8679	1.0834E-3	42.9789	
demographic.popSize55	89.2262	143.8998	44.6345	4.7052E-4	313.8547	1482.5375	2.6301E-3	44.6345	
demographic.popSize56	90.162	153.2865	44.6332	4.8708E-3	326.5788	1495.8801	7.3997E-3	44.6334	
demographic.popSize57	88.8701	148.5952	43.8239	1.2896E-3	322.929	1502.2501	1.2896E-3	43.8239	
demographic.popSize58	87.4192	141.3184	44.3569	7.9365E-4	314.633	1504.8894	8.4411E-3	44.3626	
demographic.popSize59	88.501	142.4667	44.589	1.6861E-3	313.5993	1468.3018	2.6547E-3	44.589	
demographic.popSize60	89.7066	152.0422	44.2868	2.5505E-4	317.535	1476.6637	2.5505E-4	44.2868	
demographic.popSize61	89.2885	145.5057	44.8681	4.1372E-5	319.6353	1446.6015	5.8174E-3	44.8695	
demographic.popSize62	89.0002	147.4315	43.694	2.4096E-3	313.1067	1432.0595	2.0806E-3	43.694	
demographic.popSize63	89.4254	148.7059	43.1743	6.3296E-3	322.3397	1462.1208	1.304E-3	43.1743	
demographic.popSize64	88.7513	145.2606	44.9736	2.8311E-3	320.6556	1498.776	1.711E-3	44.9736	
demographic.popSize65	88.7346	145.7777	43.7228	1.7966E-3	321.5768	1470.6686	7.0251E-4	43.7228	
demographic.popSize66	87.3081	142.958	43.1493	3.2324E-4	313.6485	1598.4866	0.0293	43.1591	
