burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize20	95.7837	147.2317	48.2636	1.3918E-4	339.6831	803.1779	1.3918E-4	48.2636	
demographic.popSize21	98.1017	153.2475	48.9018	6.6529E-3	353.1517	727.6636	0.0445	48.9298	
demographic.popSize22	100.1054	152.3433	50.3312	3.636E-4	368.4362	797.8722	3.636E-4	50.3312	
demographic.popSize23	98.2393	153.0488	50.9554	7.9063E-4	342.2976	773.3507	0.0627	50.9826	
demographic.popSize24	99.0154	156.7359	49.1896	4.5643E-3	347.3687	745.5051	4.5643E-3	49.1896	
demographic.popSize25	103.8765	170.4788	51.4633	5.2935E-4	360.0287	782.2327	0.0142	51.4761	
demographic.popSize26	98.6969	157.3233	48.842	5.2978E-3	351.2838	765.6542	0.0301	48.8477	
demographic.popSize27	99.3778	161.3147	49.5199	1.5422E-3	350.7833	730.8725	7.3835E-3	49.5199	
demographic.popSize28	103.2625	175.064	51.0685	4.8564E-4	362.5936	789.1937	0.0232	51.0909	
demographic.popSize29	98.8793	149.0288	51.5473	0.0121	352.9155	777.5034	2.2725E-3	51.5473	
demographic.popSize30	101.0845	157.3987	51.4018	9.3151E-3	362.0954	778.815	3.9949E-4	51.4018	
demographic.popSize31	99.3244	160.4127	48.9633	3.8458E-4	348.6456	801.7628	3.8458E-4	48.9633	
demographic.popSize32	101.7958	166.7293	50.7329	2.6725E-3	361.7013	743.3656	0.0107	50.7332	
demographic.popSize33	99.0677	153.5682	49.2567	6.1164E-4	349.4288	786.9478	0.0364	49.2707	
demographic.popSize34	99.4448	150.5325	51.5254	6.4896E-3	355.192	808.7514	0.0277	51.5372	
demographic.popSize35	102.2269	168.9058	50.7242	8.536E-3	354.851	846.595	0.0241	50.7258	
demographic.popSize36	99.3176	155.1849	49.4611	0.0122	352.5252	828.9456	2.2507E-3	49.4611	
demographic.popSize37	100.96	165.7955	49.346	0.0391	365.1018	744.5727	0.0658	49.3698	
demographic.popSize38	99.6164	158.2091	48.7501	5.4458E-3	355.8815	831.9954	0.0247	48.7557	
demographic.popSize39	98.1604	149.1534	48.9708	5.0858E-3	354.2279	823.1675	5.1346E-3	48.9708	
demographic.popSize40	104.4978	179.4686	51.045	5.2403E-4	364.3058	792.8717	8.1432E-3	51.0519	
demographic.popSize41	98.1945	153.9844	50.3047	3.5564E-4	344.8763	830.7691	5.5581E-3	50.3096	
demographic.popSize42	101.9682	154.1083	52.1752	6.0665E-3	359.6746	772.8252	0.0118	52.1807	
demographic.popSize43	101.311	162.4789	50.8821	5.0032E-3	361.5847	746.5613	5.0032E-3	50.8821	
demographic.popSize44	100.1567	160.5614	50.4337	6.7595E-4	355.3464	704.2934	0.087	50.5101	
demographic.popSize45	100.0135	153.2928	49.493	8.6636E-5	367.2896	717.5075	9.3427E-4	49.493	
demographic.popSize46	99.3953	161.2021	49.7749	1.229E-3	348.8039	753.2486	6.7104E-4	49.7749	
demographic.popSize47	100.1504	158.712	50.1281	0.0105	354.1192	776.5946	0.0215	50.1306	
demographic.popSize48	100.6922	160.462	51.4908	2.2181E-3	360.3451	828.5474	0.0275	51.5043	
demographic.popSize49	100.9909	160.372	50.035	6.6302E-3	360.7016	783.4117	6.6302E-3	50.035	
demographic.popSize50	98.629	151.5201	50.0716	1.3522E-4	341.6543	768.6091	3.9542E-3	50.0727	
demographic.popSize51	99.6713	154.8113	51.1459	4.8882E-3	351.8704	832.3559	2.8961E-3	51.1459	
demographic.popSize52	100.3603	153.0538	50.4685	1.8733E-3	363.3105	727.0328	0.0114	50.4685	
demographic.popSize53	98.3897	156.5325	49.0998	8.8053E-3	346.8005	778.5741	6.5498E-4	49.0998	
demographic.popSize54	101.7939	166.2743	51.8805	6.7848E-3	355.8635	794.6161	0.0193	51.8881	
demographic.popSize55	98.8177	160.0831	49.4792	1.3004E-3	344.8698	771.8886	1.3004E-3	49.4792	
demographic.popSize56	99.9224	155.8006	50.8749	0.0101	349.5963	711.5908	2.5393E-3	50.8749	
demographic.popSize57	97.5707	153.1115	49.9484	1.4363E-3	343.8137	791.2339	1.4363E-3	49.9484	
demographic.popSize58	101.638	157.574	51.9008	3.8817E-3	369.3412	749.093	0.0116	51.9008	
demographic.popSize59	101.1714	160.9219	51.6959	6.6243E-3	359.5611	709.1131	6.6243E-3	51.6959	
demographic.popSize60	100.384	156.0298	51.2145	4.2905E-3	355.5083	849.7011	0.0267	51.2338	
demographic.popSize61	99.1556	155.8778	49.6046	0.018	356.7853	713.342	0.018	49.6113	
demographic.popSize62	100.7676	157.0655	50.5265	9.0821E-3	360.8914	733.9631	0.0103	50.5274	
demographic.popSize63	97.835	161.0151	49.5219	6.6225E-3	344.9979	757.8348	7.5165E-4	49.5219	
demographic.popSize64	99.4517	167.6224	49.5496	8.8193E-3	353.9428	855.2035	0.0151	49.557	
demographic.popSize65	100.7575	155.5216	52.1042	0.0105	356.442	792.7665	2.3177E-3	52.1042	
demographic.popSize66	99.0949	160.0293	50.782	1.7635E-3	349.1887	798.5861	0.0182	50.784	
demographic.popSize67	101.1884	157.0241	49.7269	7.1268E-3	353.5153	764.0846	6.6753E-3	49.7269	
demographic.popSize68	100.9429	161.8979	50.1899	8.9363E-3	362.7503	825.5609	7.7394E-3	50.1899	
demographic.popSize69	100.3574	152.6627	50.6406	7.4187E-3	359.2584	756.5501	0.016	50.6454	
demographic.popSize70	99.8492	155.9294	49.0665	1.7317E-3	366.5474	831.2178	0.0435	49.0799	
demographic.popSize71	101.1343	156.8096	51.3582	0.0102	356.2202	772.8762	0.0179	51.3582	
demographic.popSize72	100.4367	167.8242	50.3271	1.565E-3	355.7213	829.7044	1.565E-3	50.3271	
demographic.popSize73	100.97	180.6709	49.6981	2.5764E-4	355.7321	725.0132	0.0176	49.7085	
demographic.popSize74	102.3939	166.3424	51.4413	3.9116E-3	360.5827	721.3673	0.1087	51.5443	
demographic.popSize75	99.0994	156.4837	49.4339	3.9732E-3	356.6585	835.9901	0.0101	49.4339	
demographic.popSize76	98.8865	149.4258	51.426	0.0118	346.9227	799.8307	0.0188	51.4293	
demographic.popSize77	99.4765	153.1624	49.2936	1.0766E-3	363.3166	764.5182	0.0566	49.3195	
demographic.popSize78	101.8737	166.412	51.5947	4.5331E-3	362.2241	781.6579	2.8782E-3	51.5947	
demographic.popSize79	100.3923	155.9665	50.7033	7.6404E-3	358.7918	748.027	7.6404E-3	50.7033	
demographic.popSize80	100.9935	156.8578	50.8509	3.7705E-3	362.697	778.4655	3.7705E-3	50.8509	
demographic.popSize81	99.9708	154.7545	51.9697	0.0131	349.4579	841.6304	0.0103	51.9697	
demographic.popSize82	100.2335	153.1904	50.1946	3.3632E-4	371.0879	761.514	3.7181E-3	50.1946	
demographic.popSize83	100.9704	163.583	50.402	0.0106	356.6669	772.1794	0.0423	50.4266	
demographic.popSize84	98.6572	154.7301	48.5606	2.6056E-3	349.8265	740.0615	2.6056E-3	48.5606	
demographic.popSize85	101.6741	159.1946	51.4931	0.0199	364.1456	733.4895	0.0241	51.4944	
demographic.popSize86	99.656	154.1869	49.7929	0.0197	362.1486	791.4366	0.0565	49.832	
demographic.popSize87	99.5276	153.9533	51.7807	0.0153	356.6255	862.4273	0.0153	51.7807	
demographic.popSize88	101.2093	163.7851	50.9642	4.0954E-3	359.7163	797.7699	0.0353	50.9881	
demographic.popSize89	98.668	143.0358	50.4996	4.8846E-4	359.8842	782.5064	0.088	50.5417	
demographic.popSize90	102.2781	178.774	50.329	8.4633E-3	364.2772	741.5786	8.4633E-3	50.329	
demographic.popSize91	99.0154	149.7268	50.1532	4.5366E-4	354.7477	765.5929	4.5366E-4	50.1532	
demographic.popSize92	97.8235	158.2237	50.2837	3.6081E-3	342.9644	847.232	3.6081E-3	50.2837	
demographic.popSize93	101.4573	160.4892	52.5327	8.3262E-3	349.7553	814.2626	8.3262E-3	52.5327	
demographic.popSize94	99.5284	157.2017	50.656	1.6147E-3	349.4116	743.3884	0.0157	50.6664	
demographic.popSize95	98.574	155.9204	49.9866	2.7954E-3	354.9691	842.9031	2.7954E-3	49.9866	
demographic.popSize96	100.5619	158.2942	50.4149	1.8048E-3	357.054	757.3256	0.0138	50.4201	
demographic.popSize97	99.4294	159.3373	50.011	0.0142	353.2145	761.5193	0.0329	50.0146	
demographic.popSize98	100.4507	158.2903	49.3064	8.9899E-3	353.8942	773.1896	8.9899E-3	49.3064	
demographic.popSize99	99.9775	158.7447	50.7914	9.5906E-4	343.7562	802.1063	3.8749E-3	50.7916	
demographic.popSize100	98.829	160.5928	50.2141	2.7462E-3	349.8795	914.4141	2.7462E-3	50.2141	
demographic.popSize101	103.3128	160.0166	51.4505	6.3254E-3	373.3574	611.7061	0.0143	51.4526	
demographic.popSize102	99.9191	159.1847	50.2744	1.6855E-3	353.8376	794.5706	4.0992E-3	50.2744	
demographic.popSize103	105.4027	166.8731	52.1249	0.0107	380.6949	685.5233	0.0107	52.1249	
demographic.popSize104	102.1961	169.5789	49.3503	4.0073E-3	364.9771	822.8834	4.0073E-3	49.3503	
demographic.popSize105	100.1892	167.1543	50.0267	1.8301E-3	360.3002	752.672	0.0227	50.0414	
demographic.popSize106	99.7548	153.9694	50.4295	9.4498E-3	357.8959	784.9068	1.4054E-3	50.4295	
demographic.popSize107	107.2728	169.2316	52.3304	4.7765E-3	411.7229	569.4427	0.0124	52.3304	
demographic.popSize108	102.4872	159.9885	50.9616	5.6664E-3	362.9231	777.7289	9.8448E-3	50.962	
demographic.popSize109	96.7488	144.8072	50.3507	7.6959E-4	337.4633	892.1797	7.6959E-4	50.3507	
demographic.popSize110	102.2573	170.5605	50.79	1.3399E-3	361.0041	696.6048	0.0109	50.7963	
demographic.popSize111	102.5307	165.7457	50.8838	5.8951E-3	357.3727	745.1154	5.8951E-3	50.8838	
demographic.popSize112	97.8912	151.7757	49.5581	5.3015E-3	350.793	744.0826	0.1325	49.6719	
demographic.popSize113	104.9129	169.8579	49.9775	4.823E-3	389.9852	604.7537	4.823E-3	49.9775	
demographic.popSize114	100.4335	162.2149	50.8976	1.5499E-3	358.5214	767.5306	5.1901E-3	50.8976	
demographic.popSize115	105.4784	172.7682	52.1212	9.6619E-3	392.4851	628.4038	9.6619E-3	52.1212	
demographic.popSize116	100.0643	158.6641	49.3234	8.5253E-3	369.8328	821.6512	0.0116	49.3234	
demographic.popSize117	99.3388	150.1941	49.1917	9.0438E-3	368.4113	718.5848	9.0438E-3	49.1917	
demographic.popSize118	99.7272	161.3271	49.6081	6.0245E-3	361.8037	763.5587	5.401E-3	49.6081	
demographic.popSize119	98.8328	151.5329	49.5592	5.5377E-3	349.6901	752.4075	3.0899E-3	49.5592	
demographic.popSize120	101.4852	165.2905	50.7216	1.1255E-3	357.2307	784.7474	4.202E-3	50.7216	
demographic.popSize121	99.2607	153.7947	49.7023	2.6946E-3	360.024	749.8867	0.0368	49.7127	
demographic.popSize122	99.5991	158.6294	49.8793	1.7404E-3	352.4615	754.7602	1.7404E-3	49.8793	
demographic.popSize123	99.1242	164.1184	48.4623	3.5569E-3	357.0307	835.2811	2.1107E-3	48.4623	
demographic.popSize124	99.0921	149.2424	50.0559	5.1563E-3	342.9727	766.4122	5.1563E-3	50.0559	
demographic.popSize125	100.7879	165.0123	50.262	8.2405E-3	356.9776	770.4318	0.0284	50.2725	
demographic.popSize126	100.7852	166.3621	49.875	7.8521E-3	363.7491	818.2496	0.0132	49.875	
demographic.popSize127	99.3536	157.6364	49.9573	8.0004E-3	353.7103	823.7062	0.0684	50.0016	
demographic.popSize128	96.3131	148.0777	49.7762	0.0102	335.7791	801.1804	0.0102	49.7762	
demographic.popSize129	99.2899	155.2666	50.1921	0.0123	356.0652	743.9854	1.5262E-3	50.1921	
demographic.popSize130	101.9261	165.623	50.3886	4.7838E-3	369.717	766.0651	4.7838E-3	50.3886	
demographic.popSize131	102.1361	157.614	50.2398	7.9075E-3	370.9915	761.5776	8.2074E-3	50.2407	
demographic.popSize132	101.9083	176.1499	49.0742	2.3068E-3	360.7904	805.9633	2.3068E-3	49.0742	
demographic.popSize133	99.6218	160.6793	49.7547	1.6409E-3	354.3247	738.7885	1.6409E-3	49.7547	
demographic.popSize134	98.7154	157.7972	49.7667	0.0117	351.4441	799.9229	7.9706E-3	49.7679	
demographic.popSize135	99.0532	157.2423	49.2382	0.0115	361.3879	829.5015	0.0538	49.2612	
demographic.popSize136	99.0455	158.1059	49.3451	3.8879E-4	357.8388	825.9667	7.4381E-3	49.3451	
demographic.popSize137	101.5208	175.8476	50.0713	1.4749E-3	364.8471	820.9651	1.4749E-3	50.0713	
demographic.popSize138	102.2547	162.9128	50.225	3.4536E-3	366.3593	718.0854	3.4536E-3	50.225	
demographic.popSize139	99.2308	155.1963	49.0222	2.9385E-3	360.7563	817.335	8.0746E-4	49.0222	
demographic.popSize140	99.8373	158.248	49.7178	3.977E-4	363.0662	736.0344	3.977E-4	49.7178	
demographic.popSize141	98.0712	156.4597	47.8113	1.9938E-3	353.6433	758.3147	6.8134E-3	47.8142	
demographic.popSize142	99.6438	156.4035	50.6727	0.0113	355.5811	763.091	3.2063E-3	50.6727	
demographic.popSize143	99.6106	155.8032	50.2103	2.9252E-3	352.9226	738.8722	9.9784E-3	50.2158	
demographic.popSize144	101.1448	159.4868	49.2431	0.0218	366.7505	714.1844	0.061	49.2772	
demographic.popSize145	97.7408	146.8916	50.5849	3.3853E-3	348.972	857.2719	3.3853E-3	50.5849	
demographic.popSize146	99.7805	170.5398	49.5199	2.9406E-3	355.3373	811.1342	0.013	49.5238	
demographic.popSize147	100.9171	172.7909	50.3925	0.0107	362.98	781.372	0.0311	50.3939	
demographic.popSize148	97.6721	152.134	48.2079	0.0104	347.2964	805.5952	4.7557E-4	48.2079	
demographic.popSize149	98.8922	153.7143	49.6662	2.5025E-3	352.5211	779.6979	2.7122E-3	49.6662	
demographic.popSize150	100.6169	177.5877	49.2966	5.7678E-4	357.1248	809.2312	5.7678E-4	49.2968	
demographic.popSize151	99.3121	158.967	50.4111	6.8703E-3	352.0988	771.4242	0.0225	50.424	
demographic.popSize152	99.3245	161.4057	49.0401	4.9433E-3	351.8679	761.5093	0.0155	49.0419	
demographic.popSize153	98.8618	157.6461	49.9037	1.0822E-3	344.1086	802.8228	1.0822E-3	49.9037	
demographic.popSize154	100.7605	158.5418	49.933	0.0169	357.5656	763.2779	0.0169	49.938	
demographic.popSize155	98.8812	153.8026	48.975	6.1215E-3	357.1187	759.4977	6.1215E-3	48.9776	
demographic.popSize156	99.9389	157.9419	49.7441	3.7909E-3	363.9748	761.71	3.7909E-3	49.7441	
demographic.popSize157	99.3909	158.4108	49.2688	4.6329E-4	349.2086	775.5935	2.7104E-3	49.2688	
demographic.popSize158	100.5911	162.7875	49.3129	1.4971E-3	358.2932	782.4391	0.0148	49.3129	
demographic.popSize159	100.4572	161.3841	50.1119	5.0076E-3	354.8237	765.8511	8.046E-4	50.1119	
demographic.popSize160	98.4924	166.534	49.7511	0.023	345.9474	880.9755	0.023	49.7513	
demographic.popSize161	97.5454	161.0052	48.6283	6.9547E-3	340.7613	817.6592	6.9547E-3	48.6283	
demographic.popSize162	100.9481	163.597	49.3694	1.9003E-3	365.9477	770.4209	0.0103	49.3694	
demographic.popSize163	97.8989	154.029	48.4225	1.3419E-3	352.502	789.0522	0.0395	48.4302	
demographic.popSize164	100.6078	156.1479	50.2479	0.013	365.6437	738.2329	0.0174	50.2479	
demographic.popSize165	100.3227	164.1321	48.9304	9.5638E-3	358.6972	769.235	9.5638E-3	48.9318	
demographic.popSize166	95.8787	150.7033	48.4004	0.0182	340.1011	857.4268	0.0351	48.4045	
demographic.popSize167	101.7152	175.0412	50.3651	3.7466E-3	358.1122	808.8975	0.0129	50.3659	
demographic.popSize168	99.4894	161.6422	47.9051	1.3109E-4	357.2585	781.2005	0.0507	47.946	
demographic.popSize169	99.0541	182.5339	49.1661	3.8185E-4	342.9165	924.0728	0.0103	49.1701	
demographic.popSize170	100.506	160.106	49.6884	9.5437E-3	361.7433	798.5195	9.5437E-3	49.6884	
demographic.popSize171	98.6701	166.9108	48.7771	8.6009E-4	348.3537	825.3407	0.0568	48.8087	
demographic.popSize172	98.4926	155.7166	49.4074	5.5971E-3	344.9741	760.2335	7.6685E-3	49.4078	
demographic.popSize173	97.8454	159.2416	48.9631	1.4328E-4	345.2572	841.7686	1.4328E-4	48.9631	
demographic.popSize174	98.6181	155.8663	48.2483	4.1533E-3	364.3316	784.2391	4.1533E-3	48.2483	
demographic.popSize175	99.2183	162.5074	48.4632	1.7614E-3	361.6941	783.2054	0.0566	48.4842	
demographic.popSize176	99.2786	167.467	48.3213	2.9928E-3	350.2592	741.7147	2.9928E-3	48.3213	
demographic.popSize177	97.943	148.9793	49.1019	1.1531E-3	350.5183	741.1382	0.0354	49.1296	
demographic.popSize178	100.0788	166.2042	48.6183	3.7989E-3	355.8538	751.0905	0.0113	48.6185	
demographic.popSize179	97.9741	162.9562	48.5966	4.293E-5	351.6833	767.073	4.293E-5	48.5966	
demographic.popSize180	98.9512	157.2927	48.3094	0.0108	351.8799	762.7935	0.0108	48.3094	
demographic.popSize181	98.5856	169.0391	47.4692	2.983E-4	348.3388	672.0857	0.0504	47.5081	
demographic.popSize182	99.4636	158.2555	48.7142	2.0182E-3	358.7496	767.361	2.0182E-3	48.7142	
demographic.popSize183	97.6475	157.7719	47.9847	4.939E-3	349.9217	785.5883	0.0296	47.9935	
demographic.popSize184	99.4773	159.7169	47.7549	1.2859E-3	366.2535	731.9388	1.2859E-3	47.7549	
demographic.popSize185	99.4705	165.6237	48.978	3.7369E-3	354.2434	721.905	3.7369E-3	48.978	
demographic.popSize186	100.4361	171.3865	49.0486	0.013	353.7824	769.6525	0.0135	49.0486	
demographic.popSize187	99.0291	167.5747	47.1662	1.3213E-4	353.9207	828.6865	0.0314	47.1884	
demographic.popSize188	93.9274	152.858	45.8643	4.1404E-3	337.114	769.3132	0.0242	45.8796	
demographic.popSize189	99.3325	160.417	48.85	4.9526E-3	356.1967	784.1026	0.019	48.8611	
demographic.popSize190	97.2435	154.7097	47.5653	5.017E-3	349.6924	772.9701	5.017E-3	47.5653	
demographic.popSize191	95.0421	154.8768	45.0987	3.2816E-3	347.1124	739.2511	0.0539	45.145	
demographic.popSize192	99.6712	168.1318	47.4635	2.4241E-3	362.6187	730.4792	2.4241E-3	47.4635	
demographic.popSize193	93.525	149.7577	43.3241	5.2067E-3	352.3851	822.9618	5.2067E-3	43.3241	
demographic.popSize194	96.2978	155.9654	45.4532	8.9968E-3	350.7648	737.4853	0.0194	45.4543	
demographic.popSize195	91.5959	148.3815	43.7761	6.5744E-3	337.1247	717.9426	6.5744E-3	43.7761	
demographic.popSize196	95.3019	155.8202	44.3198	1.6911E-3	356.3528	741.3093	8.2442E-4	44.3198	
demographic.popSize197	96.0155	157.4695	44.4314	0.0154	360.5583	733.744	0.0476	44.454	
demographic.popSize198	95.5478	155.5324	45.0299	6.3221E-3	357.3738	723.5108	8.7057E-3	45.0305	
demographic.popSize199	93.1962	148.79	43.7987	1.1673E-3	356.7159	701.0024	1.1673E-3	43.7987	
demographic.popSize200	95.2056	153.8402	46.8415	5.7938E-3	350.315	767.9651	5.7938E-3	46.8415	
demographic.indicators1	6.6453E-3	0.0812	0	0	0	1052.4164	0	0	
demographic.indicators2	0.0329	0.1783	0	0	0	453.2018	0	0	
demographic.indicators3	0.0259	0.1589	0	0	0	936.9309	0	0	
demographic.indicators4	0.0234	0.1513	0	0	0	683.3538	0	0	
demographic.indicators5	0.0259	0.1589	0	0	0	628.8687	0	0	
demographic.indicators6	0.0494	0.2167	0	0	0	310.9646	0	0	
demographic.indicators7	0.0455	0.2083	0	0	0	380.0985	0	0	
demographic.indicators8	0.0456	0.2086	0	0	0	383.8916	0	0	
demographic.indicators9	0.029	0.1678	0	0	0	416.6331	0	0	
demographic.indicators10	0.0599	0.2374	0	0	1	365.9377	0	0	
demographic.indicators11	0.026	0.1592	0	0	0	809.8088	0	0	
demographic.indicators12	0.0293	0.1685	0	0	0	489.6879	0	0	
demographic.indicators13	0.0398	0.1955	0	0	0	303.2149	0	0	
demographic.indicators14	0.0318	0.1754	0	0	0	364.5311	0	0	
demographic.indicators15	0.0304	0.1717	0	0	0	483.3737	0	0	
demographic.indicators16	0.0128	0.1123	0	0	0	1778.7011	0	0	
demographic.indicators17	0.0447	0.2067	0	0	0	290.9073	0	0	
demographic.indicators18	0.0229	0.1497	0	0	0	536.9905	0	0	
demographic.indicators19	0.0231	0.1502	0	0	0	466.3632	0	0	
demographic.indicators20	0.0105	0.1019	0	0	0	1486.6349	0	0	
demographic.indicators21	0.0255	0.1576	0	0	0	352.3107	0	0	
demographic.indicators22	0.021	0.1432	0	0	0	442.5735	0	0	
demographic.indicators23	0.0162	0.1261	0	0	0	416.9566	0	0	
demographic.indicators24	0.0245	0.1545	0	0	0	299.9493	0	0	
demographic.indicators25	0.024	0.1532	0	0	0	311.6988	0	0	
demographic.indicators26	3.7133E-3	0.0608	0	0	0	2183.8586	0	0	
demographic.indicators27	0.016	0.1253	0	0	0	395.9712	0	0	
demographic.indicators28	0.0173	0.1305	0	0	0	403.4849	0	0	
demographic.indicators29	0.0163	0.1265	0	0	0	688.2035	0	0	
demographic.indicators30	7.5467E-3	0.0865	0	0	0	1146.0772	0	0	
demographic.indicators31	0.0112	0.1051	0	0	0	523.4836	0	0	
demographic.indicators32	9.7467E-3	0.0982	0	0	0	725.1552	0	0	
demographic.indicators33	0.0132	0.1141	0	0	0	516.2371	0	0	
demographic.indicators34	0.0291	0.1682	0	0	0	377.8803	0	0	
demographic.indicators35	0.0148	0.1207	0	0	0	442.5549	0	0	
demographic.indicators36	6.6867E-3	0.0815	0	0	0	1355.6532	0	0	
demographic.indicators37	0.0111	0.1047	0	0	0	686.3328	0	0	
demographic.indicators38	5.9187E-3	0.0767	0	0	0	2111.3554	0	0	
demographic.indicators39	0.0125	0.1112	0	0	0	368.9841	0	0	
demographic.indicators40	6.9347E-3	0.083	0	0	0	1077.0085	0	0	
demographic.indicators41	0.0185	0.1349	0	0	0	484.1474	0	0	
demographic.indicators42	5.5533E-3	0.0743	0	0	0	557.9898	0	0	
demographic.indicators43	4.012E-3	0.0632	0	0	0	1951.5092	0	0	
demographic.indicators44	2.8547E-3	0.0534	0	0	0	2699.0614	0	0	
demographic.indicators45	8.196E-3	0.0902	0	0	0	392.3894	0	0	
demographic.indicators46	7.372E-3	0.0855	0	0	0	1327.5376	0	0	
demographic.indicators47	0.0144	0.1192	0	0	0	438.8705	0	0	
demographic.indicators48	8.2907E-3	0.0907	0	0	0	776.46	0	0	
demographic.indicators49	6.2667E-3	0.0789	0	0	0	1014.3402	0	0	
demographic.indicators50	6.9453E-3	0.083	0	0	0	798.0065	0	0	
demographic.indicators51	7.212E-3	0.0846	0	0	0	785.5564	0	0	
demographic.indicators52	3.456E-3	0.0587	0	0	0	2568.0599	0	0	
demographic.indicators53	0.0114	0.106	0	0	0	755.9078	0	0	
demographic.indicators54	3.8547E-3	0.062	0	0	0	941.2694	0	0	
demographic.indicators55	0.0117	0.1076	0	0	0	367.4895	0	0	
demographic.indicators56	0.0135	0.1154	0	0	0	676.7335	0	0	
demographic.indicators57	6.1213E-3	0.078	0	0	0	1273.0379	0	0	
demographic.indicators58	0.0135	0.1154	0	0	0	505.6524	0	0	
demographic.indicators59	0.0135	0.1156	0	0	0	531.5146	0	0	
demographic.indicators60	7.3467E-3	0.0854	0	0	0	1067.3618	0	0	
demographic.indicators61	4.22E-3	0.0648	0	0	0	2170.6697	0	0	
demographic.indicators62	3.7907E-3	0.0615	0	0	0	1050.6021	0	0	
demographic.indicators63	3.0533E-3	0.0552	0	0	0	1697.8728	0	0	
demographic.indicators64	0.014	0.1174	0	0	0	608.7554	0	0	
demographic.indicators65	4.2613E-3	0.0651	0	0	0	2432.5702	0	0	
demographic.indicators66	0.0116	0.1069	0	0	0	453.7273	0	0	
demographic.indicators67	5.956E-3	0.0769	0	0	0	1238.751	0	0	
demographic.indicators68	5.9187E-3	0.0767	0	0	0	970.142	0	0	
demographic.indicators69	5.3373E-3	0.0729	0	0	0	1767.593	0	0	
demographic.indicators70	9.9253E-3	0.0991	0	0	0	570.1844	0	0	
demographic.indicators71	0.0126	0.1114	0	0	0	880.3725	0	0	
demographic.indicators72	7.4427E-3	0.0859	0	0	0	744.3509	0	0	
demographic.indicators73	0.0143	0.1185	0	0	0	616.5655	0	0	
