burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize31	604.8649	1047.7159	305.4522	4.7704E-3	2064.5239	700.0538	4.7704E-3	305.4522	
demographic.popSize32	605.7532	993.7584	307.5949	6.2064E-3	2131.0083	707.1233	0.0259	307.5949	
demographic.popSize33	613.6937	1142.4371	304.5827	0.0106	2118.6066	696.0069	0.0168	304.5827	
demographic.popSize34	589.8749	1116.6392	301.2587	0.0489	2010.4067	816.7545	9.8045E-3	301.2587	
demographic.popSize35	610.9282	1081.2676	299.694	0.0314	2187.0785	728.5476	0.1301	299.7441	
demographic.popSize36	597.2929	963.6524	298.6052	0.0138	2097.935	723.1866	0.0138	298.6052	
demographic.popSize37	607.2664	1019.2341	305.7043	0.044	2174.0452	718.3252	0.1852	305.8051	
demographic.popSize38	595.7183	968.6739	302.0735	0.0175	2140.6441	733.598	0.0175	302.0735	
demographic.popSize39	614.0878	1183.2832	303.5408	0.0107	2182.5156	710.7969	0.0566	303.5408	
demographic.popSize40	613.8187	1118.2766	301.7607	0.0626	2161.7856	647.2126	0.05	301.7896	
demographic.popSize41	603.5457	1045.4574	300.5667	0.0515	2118.9635	772.9237	0.0515	300.5667	
demographic.popSize42	598.9144	1008.665	290.6254	0.0202	2194.0676	708.9177	0.0133	290.6254	
demographic.popSize43	588.9757	999.8222	306.9059	0.0388	2027.0893	848.2027	0.031	306.9147	
demographic.popSize44	605.8662	1161.87	306.5736	0.0285	2088.8769	743.4284	0.1402	306.6172	
demographic.popSize45	621.4502	1054.8847	306.8198	0.084	2227.6396	696.9309	0.084	306.8198	
demographic.popSize46	606.4449	1008.1528	303.4462	0.0214	2152.927	719.0318	0.8253	304.0949	
demographic.popSize47	612.3406	1034.7595	313.3138	7.7183E-3	2160.557	673.4496	5.5674E-3	313.3138	
demographic.popSize48	653.177	1068.7396	312.5428	0.0455	2493.4225	567.9442	0.0455	312.5428	
demographic.popSize49	623.2705	1089.0331	302.8829	0.1165	2208.9586	665.9157	0.1165	302.895	
demographic.popSize50	604.7233	977.4815	301.7472	0.0194	2076.088	683.4053	0.0546	301.7472	
demographic.popSize51	635.9548	960.2065	321.4148	0.0277	2271.1389	643.0565	0.0187	321.4148	
demographic.popSize52	619.0114	1018.1744	315.1517	7.6157E-3	2114.4311	747.1865	7.6157E-3	315.1517	
demographic.popSize53	592.0728	918.7474	308.3721	8.3005E-3	2046.2235	759.1037	0.116	308.4315	
demographic.popSize54	607.7333	863.3721	317.1305	0.029	2172.933	738.7938	0.0638	317.1613	
demographic.popSize55	620.2415	1043.9703	313.2864	0.0503	2227.3353	739.6288	0.0483	313.3231	
demographic.popSize56	622.7886	991.9946	318.5182	0.0139	2228.9623	715.373	0.0139	318.5182	
demographic.popSize57	620.7717	1104.4851	311.0413	0.0473	2167.8463	777.3528	0.0133	311.0413	
demographic.popSize58	637.7805	1005.4464	305.6666	0.4589	2396.313	627.7722	0.0534	305.6666	
demographic.popSize59	618.1918	1081.8726	317.0309	0.0174	2056.1632	735.4467	0.1941	317.0567	
demographic.popSize60	607.465	974.247	307.2768	0.0191	2105.7397	735.8121	0.0579	307.2768	
demographic.popSize61	628.5122	1061.7167	318.3973	0.0269	2129.5319	640.5486	0.0296	318.3973	
demographic.popSize62	639.4652	1020.1459	316.032	0.0149	2268.5934	612.4839	0.0229	316.032	
demographic.popSize63	610.3462	991.4067	309.9933	0.0151	2098.5022	715.5044	0.0159	309.9933	
demographic.popSize64	592.5813	958.0329	300.1033	0.0687	2134.8934	767.09	0.2131	300.1978	
demographic.popSize65	631.4761	1015.5955	330.664	0.1178	2086.9964	736.6807	0.1178	330.6834	
demographic.popSize66	619.9571	1031.5639	310.5523	0.0225	2098.9791	720.6879	0.0225	310.5523	
demographic.popSize67	629.1587	1055.9179	308.5917	0.0186	2178.7754	687.0849	0.0186	308.5917	
demographic.popSize68	613.3892	1054.9411	317.15	0.0276	2064.9345	730.1537	0.0276	317.15	
demographic.popSize69	617.7082	1004.7538	318.0059	0.8621	2206.0657	686.607	9.5585E-3	318.0059	
demographic.popSize70	603.1253	1047.105	303.147	0.0327	2067.8892	777.0511	0.1121	303.147	
demographic.popSize71	618.2525	960.9692	332.8199	0.0218	2061.5264	740.2881	0.0725	332.8285	
demographic.popSize72	641.7866	1024.3142	331.1751	0.0567	2131.5092	727.4559	0.0567	331.1751	
demographic.popSize73	615.0044	1091.706	315.5079	2.4585E-3	2111.5851	776.2962	0.0527	315.5079	
demographic.popSize74	629.6215	1270.0452	313.5712	0.0107	2173.7565	796.2897	0.0107	313.5712	
demographic.popSize75	610.3843	1028.9161	314.9754	0.0271	2061.5756	723.8932	0.0282	314.9754	
demographic.popSize76	636.7787	1012.1302	336.0009	1.4444E-3	2067.7808	840.3018	0.13	336.0021	
demographic.popSize77	620.8803	1009.4866	316.9007	0.0963	2155.0372	711.3597	0.132	316.9007	
demographic.popSize78	597.9061	1089.6504	305.5143	0.0164	2003.2159	713.6499	0.0285	305.5143	
demographic.popSize79	597.1103	1119.4698	301.6649	0.0188	2056.5427	742.6654	0.0457	301.6649	
demographic.popSize80	618.312	1066.891	311.105	0.0207	2115.6961	670.117	0.0869	311.1449	
demographic.popSize81	605.5101	1008.5395	305.6965	0.0211	2087.6172	751.7153	0.0211	305.6965	
demographic.popSize82	614.2121	1091.0853	304.7058	5.4273E-3	2071.9501	726.3328	0.0248	304.7084	
demographic.popSize83	624.9683	1096.2418	307.9522	4.9543E-3	2186.7281	749.7747	4.9543E-3	307.9522	
demographic.popSize84	603.8619	982.7387	310.6426	0.0237	2075.2185	767.0552	0.0237	310.6426	
demographic.popSize85	605.9776	1037.0364	298.8765	0.0253	2079.3894	751.2885	0.0253	298.8765	
demographic.popSize86	601.122	1010.8369	301.6301	4.2184E-3	2123.3348	742.3788	0.1775	301.6301	
demographic.popSize87	596.696	976.661	299.7903	0.0601	2043.8005	711.9055	0.0578	299.8015	
demographic.popSize88	595.6561	1035.4394	296.754	4.2592E-3	2071.8311	788.9167	0.0186	296.7641	
demographic.popSize89	596.0164	1032.403	293.1884	0.0388	2067.6803	744.7846	0.0388	293.1884	
demographic.popSize90	596.446	966.6396	298.6946	0.0203	2087.1125	697.3969	0.0203	298.6946	
demographic.popSize91	591.2955	995.5807	294.761	0.0324	2105.7367	772.5974	0.0372	294.7648	
demographic.popSize92	611.7063	1088.4488	313.0478	3.4996E-3	2109.2819	714.8507	0.0133	313.0478	
demographic.popSize93	609.9144	1029.151	306.0792	0.0453	2158.4968	682.7245	1.609E-3	306.0792	
demographic.popSize94	609.4589	1158.0097	303.7165	0.0269	2093.1391	640.636	0.0269	303.7165	
demographic.popSize95	603.1753	977.448	304.5765	0.0332	2121.8404	707.2945	0.0697	304.5765	
demographic.popSize96	613.5684	987.1424	305.2925	0.0549	2191.5426	661.215	0.0549	305.2925	
demographic.popSize97	601.7487	1031.669	298.8524	0.0512	2123.0988	785.6163	0.0512	298.8524	
demographic.popSize98	606.3363	1293.2596	299.0345	0.0771	2047.6313	926.2063	0.1791	299.1289	
demographic.popSize99	601.4942	969.8056	298.8951	5.6028E-5	2133.5034	737.7545	0.0204	298.8951	
demographic.popSize100	617.517	1114.0223	310.7162	4.5407E-3	2126.4555	695.4579	4.5407E-3	310.7162	
demographic.popSize101	592.2189	995.1618	296.9697	0.0535	2096.2247	720.5189	0.0535	296.9697	
demographic.popSize102	584.1091	1018.2186	285.721	0.0424	2063.6397	728.7207	0.0424	285.721	
demographic.popSize103	591.8772	1032.7768	296.3664	0.1053	2070.9099	791.2411	0.1053	296.3664	
demographic.popSize104	593.6611	1059.6378	293.7691	0.0135	2105.6967	725.8244	0.4068	294.1056	
demographic.popSize105	610.8305	1142.7618	301.8659	8.8693E-4	2140.2176	744.6769	8.8693E-4	301.8659	
demographic.popSize106	592.659	952.2951	303.4837	3.3093E-3	2104.6841	760.6682	3.3093E-3	303.4837	
demographic.popSize107	601.289	1055.0175	301.9261	0.0149	2092.8685	715.9189	0.0149	301.9261	
demographic.popSize108	595.1427	1007.2381	297.4812	0.0494	2062.2693	709.6617	0.0494	297.4812	
demographic.popSize109	586.7894	1035.8437	292.4872	0.0244	2079.4248	761.2991	0.0547	292.5315	
demographic.popSize110	583.8379	1027.7563	285.9332	0.0349	2075.4348	718.5812	0.0349	285.9332	
demographic.popSize111	584.8882	956.5248	294.4884	5.3335E-3	2059.5796	749.9412	5.3335E-3	294.4884	
demographic.popSize112	574.1031	1073.9556	278.307	0.0435	1938.1272	638.5246	0.2713	278.4372	
demographic.popSize113	599.8703	1004.3908	304.7945	0.0202	2103.8726	706.2248	0.3433	304.8385	
demographic.popSize114	578.4998	991.866	286.6078	0.0428	2018.1111	767.982	0.1651	286.6994	
demographic.popSize115	578.8255	918.7011	297.3402	0.013	1994.8116	785.0968	0.0213	297.3402	
demographic.popSize116	596.7283	1159.8438	297.8744	0.0451	2064.633	869.7588	0.1988	297.9555	
demographic.popSize117	601.1253	1073.2667	295.9315	0.0439	2134.5762	761.2377	0.0504	295.9702	
demographic.popSize118	598.202	1012.0487	292.572	0.0234	2119.662	765.3272	7.5205E-3	292.572	
demographic.popSize119	591.9679	982.6967	302.6563	0.053	2057.6145	689.3343	0.1044	302.6889	
demographic.popSize120	587.6394	960.463	297.4565	0.0217	2067.686	722.8209	0.1266	297.5482	
demographic.popSize121	594.0554	987.2813	302.9348	8.9238E-3	2043.3541	788.2237	0.068	302.9348	
demographic.popSize122	583.7342	988.2303	293.873	0.0169	2056.1635	786.916	0.0139	293.873	
demographic.popSize123	597.8736	979.5328	304.5597	0.0489	2117.5676	734.2065	0.0869	304.5768	
demographic.popSize124	593.4873	952.3527	295.8178	5.4336E-3	2079.5767	730.259	5.4336E-3	295.8178	
demographic.popSize125	592.4433	1053.0204	291.8645	0.0434	2024.1072	739.6916	0.0434	291.8645	
demographic.popSize126	597.2761	1026.5622	297.3663	0.0379	2040.0515	687.8381	0.073	297.3663	
demographic.popSize127	561.1664	1034.7256	262.6773	0.0495	1945.4123	683.2543	0.0495	262.6773	
demographic.popSize128	581.8576	1023.6508	276.6238	0.0458	2091.4137	662.5409	0.1447	276.6671	
demographic.popSize129	599.2473	979.8299	299.7438	0.0247	2104.612	810.7496	0.0547	299.745	
demographic.popSize130	594.232	1007.7572	290.9434	0.062	2097.2276	735.563	0.2562	291.0513	
demographic.popSize131	566.2047	976.5282	275.1072	0.1181	1989.3484	708.6472	0.1237	275.1072	
demographic.popSize132	565.0697	966.5629	265.7738	0.0285	2049.1884	721.2153	0.0285	265.7738	
demographic.popSize133	595.4241	1012.5908	288.4519	0.1164	2177.7214	696.4198	0.1505	288.4983	
demographic.popSize134	595.4737	1044.2512	288.9844	2.2322E-3	2120.6318	738.8303	0.1022	289.0635	
demographic.popSize135	569.5168	1004.4573	281.03	2.1562E-3	2025.7187	741.3095	0.0221	281.03	
demographic.popSize136	599.0774	1014.8646	296.3038	5.1927E-3	2120.162	735.777	0.0251	296.3222	
demographic.popSize137	588.5316	1014.3436	293.2537	0.096	2077.3148	730.8919	0.096	293.2537	
demographic.popSize138	578.8666	926.4991	297.2068	0.0551	2060.3893	745.7084	0.1481	297.2484	
demographic.popSize139	589.7811	1025.7101	285.2476	0.0522	2070.5465	743.4332	0.1599	285.2889	
demographic.popSize140	580.1664	985.4292	283.1149	0.0232	2087.2961	708.0019	0.034	283.1149	
demographic.popSize141	583.3144	969.1406	291.1001	0.0749	2086.8208	773.4176	0.0749	291.1001	
demographic.popSize142	595.1265	1019.0197	298.7037	0.022	2068.3441	660.1248	0.1592	298.8366	
demographic.popSize143	596.9489	1039.7625	294.6323	0.0252	2147.4992	668.1501	0.1344	294.6905	
demographic.popSize144	539.465	814.9517	280.0804	0.1121	1936.7658	914.7303	0.2271	280.1822	
demographic.popSize145	602.7247	1051.1745	302.6655	0.0249	2103.7168	702.8268	0.0289	302.6655	
demographic.popSize146	588.8539	991.2917	289.6814	0.0228	2093.2672	727.255	0.0734	289.6814	
demographic.popSize147	577.2428	1004.2755	287.0964	0.014	2054.5621	671.5076	0.2237	287.1828	
demographic.popSize148	601.7785	1087.5796	295.5992	0.0297	2081.1906	699.0371	0.0156	295.5992	
demographic.popSize149	599.2075	1045.9952	294.8821	1.1868E-4	2121.1854	684.4284	1.1868E-4	294.8821	
demographic.popSize150	588.6904	1008.063	285.486	0.0959	2129.7001	706.9482	0.1128	285.497	
demographic.popSize151	602.9604	1026.5792	292.9046	7.0793E-3	2181.9284	743.7919	0.4239	293.2566	
demographic.popSize152	588.5984	963.3202	293.6924	0.1019	2083.6854	723.998	0.1019	293.7226	
demographic.popSize153	604.2522	1055.6405	295.7097	0.0147	2145.7402	674.5626	0.0147	295.7097	
demographic.popSize154	588.6714	1026.8686	288.6954	0.0362	2051.2527	801.9362	1.0589E-3	288.6954	
demographic.popSize155	598.9553	976.8944	305.6121	0.0347	2091.4481	757.8109	0.0347	305.6121	
demographic.popSize156	593.0453	979.7372	300.2954	0.0165	2055.865	706.7968	0.0415	300.2954	
demographic.popSize157	588.5647	1038.4246	290.1235	0.0181	2097.0526	770.1679	0.163	290.2451	
demographic.popSize158	565.7643	928.3755	274.3254	5.6222E-3	2041.2865	683.9522	5.6222E-3	274.3254	
demographic.popSize159	602.5569	1062.6165	301.0825	0.0491	2075.4072	758.7706	0.148	301.0855	
demographic.popSize160	611.239	1089.0999	301.1538	0.0163	2169.1517	711.6642	0.0419	301.1637	
demographic.popSize161	595.5838	1035.8472	292.1776	0.0243	2115.6424	717.2147	0.033	292.1776	
demographic.popSize162	618.5821	1222.2006	300.1746	0.1116	2178.3477	629.5252	0.1135	300.1746	
demographic.popSize163	598.3602	1003.3321	295.9517	0.0145	2087.0625	711.5735	0.0632	295.9517	
demographic.popSize164	588.0058	991.7857	296.9589	0.0125	2021.9248	819.3397	0.1051	297.048	
demographic.popSize165	601.4774	1093.9176	298.7301	0.0318	2113.1025	701.7597	0.034	298.7301	
demographic.popSize166	603.7569	1156.9348	292.6265	3.0351E-3	2082.8592	628.4333	0.1074	292.7008	
demographic.popSize167	619.3581	1159.6786	297.457	0.0806	2176.077	616.8918	0.0592	297.457	
demographic.popSize168	597.4626	987.3977	300.4543	2.795E-3	2088.4902	708.6785	2.795E-3	300.4543	
demographic.popSize169	598.0737	1003.7519	303.2835	0.0215	2082.879	763.8024	0.0704	303.3221	
demographic.popSize170	601.9883	1088.2058	297.6092	0.0427	2039.3648	602.9836	0.0147	297.6092	
demographic.popSize171	592.099	981.5454	297.4446	0.0115	2092.9485	771.0004	0.0176	297.4446	
demographic.popSize172	598.8465	967.6956	301.9565	8.4448E-4	2105.5769	696.6442	8.4448E-4	301.9565	
demographic.popSize173	610.5812	1085.5703	300.7863	0.0252	2124.4394	797.0442	0.0285	300.7863	
demographic.popSize174	596.6773	1076.2367	294.2149	1.2122E-3	2081.1572	763.4615	0.0283	294.2222	
demographic.popSize175	603.5096	1039.2249	302.1825	0.1168	2106.4964	724.2744	0.14	302.2615	
demographic.popSize176	592.2432	1015.7705	298.8357	0.0598	2042.9002	775.1813	0.0865	298.8503	
demographic.popSize177	602.6709	1023.3983	305.4303	0.0359	2151.343	777.4687	0.0446	305.4303	
demographic.popSize178	606.1324	1001.5809	304.6895	0.0498	2111.8051	731.3496	0.1392	304.7281	
demographic.popSize179	593.2185	945.7521	303.8024	8.0047E-3	2081.5007	751.3608	8.0047E-3	303.8024	
demographic.popSize180	612.4154	1076.8	299.831	0.0231	2185.7178	734.3392	0.0231	299.831	
demographic.popSize181	604.0496	1044.8666	299.826	0.0438	2073.1921	723.2266	0.0438	299.826	
demographic.popSize182	594.0821	968.3949	295.1209	0.0173	2097.892	761.7082	0.1216	295.1489	
demographic.popSize183	592.6657	1097.3956	293.3044	0.0354	2050.4293	754.4684	0.0715	293.3044	
demographic.popSize184	603.7826	1030.1431	302.8993	0.0227	2142.8452	651.1978	0.0227	302.8993	
demographic.popSize185	587.7796	1066.8881	290.8109	0.0619	2003.2652	660.2994	7.1956E-3	290.8109	
demographic.popSize186	594.5279	933.7878	297.2392	0.0346	2132.2251	767.2168	0.2909	297.3004	
demographic.popSize187	604.4653	1079.3675	296.7393	0.1929	2124.9119	676.0176	0.2216	296.7902	
demographic.popSize188	606.8999	1104.6266	306.2231	0.0522	2035.5347	745.136	0.5096	306.5309	
demographic.popSize189	605.7042	1019.2256	297.8543	0.0912	2148.7658	733.6846	0.4423	298.1335	
demographic.popSize190	608.892	1036.0166	295.9356	0.0421	2142.0373	630.8484	0.1048	295.9356	
demographic.popSize191	597.6811	982.799	302.9725	5.5426E-3	2067.9679	845.1007	5.5426E-3	302.9725	
demographic.popSize192	604.7892	992.3179	302.5504	7.5861E-3	2142.6252	702.4241	7.5861E-3	302.5504	
demographic.popSize193	594.5956	968.6571	303.0002	0.0242	2069.9969	766.1627	0.0242	303.0002	
demographic.popSize194	602.6657	985.5837	305.6293	0.0145	2140.3315	797.5316	0.0436	305.6293	
demographic.popSize195	606.8388	1055.5662	303.9767	5.5936E-3	2100.9256	813.2843	5.5936E-3	303.9767	
demographic.popSize196	599.9236	1082.2963	293.4759	0.0243	2142.2817	762.5119	0.044	293.4759	
demographic.popSize197	609.2664	1083.1127	287.2101	0.012	2162.5481	710.8672	0.012	287.2101	
demographic.popSize198	589.4891	989.7772	291.6493	8.0918E-4	2077.8564	715.0565	0.0209	291.6493	
demographic.popSize199	592.9844	1001.4217	294.9228	0.0726	2088.0059	677.3503	0.1217	294.9407	
demographic.popSize200	602.6662	1014.6661	300.341	0.0448	2144.1627	720.3503	4.4664E-3	300.341	
demographic.indicators1	1.9973E-3	0.0446	0	0	0	16625.9981	0	0	
demographic.indicators2	7.8267E-4	0.028	0	0	0	32191.8487	0	0	
demographic.indicators3	0.0741	0.2619	0	0	1	196.7588	0	0	
demographic.indicators4	3.88E-4	0.0197	0	0	0	14136.0436	0	0	
demographic.indicators5	2.504E-3	0.05	0	0	0	491.5871	0	0	
demographic.indicators6	6.08E-4	0.0247	0	0	0	25664.7612	0	0	
demographic.indicators7	0.1213	0.3265	0	0	1	192.2408	0	0	
demographic.indicators8	0.0577	0.2331	0	0	1	207.7934	0	0	
demographic.indicators9	0.1932	0.3948	0	0	1	189.2701	0	0	
demographic.indicators10	0.0174	0.1307	0	0	0	224.3471	0	0	
demographic.indicators11	0.0822	0.2746	0	0	1	195.8905	0	0	
demographic.indicators12	0.0247	0.1551	0	0	0	200.6839	0	0	
demographic.indicators13	0.0166	0.1278	0	0	0	282.8937	0	0	
demographic.indicators14	0.0452	0.2077	0	0	0	201.3567	0	0	
demographic.indicators15	1.9707E-3	0.0443	0	0	0	644.9343	0	0	
demographic.indicators16	0.0158	0.1247	0	0	0	212.797	0	0	
demographic.indicators17	0.022	0.1468	0	0	0	260.2133	0	0	
demographic.indicators18	0.0327	0.178	0	0	0	210.5832	0	0	
demographic.indicators19	7.5813E-3	0.0867	0	0	0	360.7839	0	0	
demographic.indicators20	5.7093E-3	0.0753	0	0	0	352.0589	0	0	
demographic.indicators21	0.2857	0.4518	0	0	1	190.0809	0	0	
demographic.indicators22	3.6347E-3	0.0602	0	0	0	995.8433	0	0	
demographic.indicators23	4.8333E-3	0.0694	0	0	0	635.2966	0	0	
demographic.indicators24	2.0293E-3	0.045	0	0	0	14890.4012	0	0	
demographic.indicators25	1.736E-3	0.0416	0	0	0	39512.3669	0	0	
demographic.indicators26	1.8853E-3	0.0434	0	0	0	28915.9234	0	0	
demographic.indicators27	2.7413E-3	0.0523	0	0	0	3853.9982	0	0	
demographic.indicators28	3.0227E-3	0.0549	0	0	0	12503.5225	0	0	
demographic.indicators29	5.184E-3	0.0718	0	0	0	1476.3381	0	0	
demographic.indicators30	2.712E-3	0.052	0	0	0	10492.926	0	0	
demographic.indicators31	3.928E-3	0.0626	0	0	0	4527.2299	0	0	
demographic.indicators32	1.6973E-3	0.0412	0	0	0	38930.4631	0	0	
demographic.indicators33	5.0853E-3	0.0711	0	0	0	1862.0583	0	0	
demographic.indicators34	4.4413E-3	0.0665	0	0	0	1349.7984	0	0	
demographic.indicators35	2.7773E-3	0.0526	0	0	0	5569.9019	0	0	
demographic.indicators36	2.8973E-3	0.0537	0	0	0	2387.2318	0	0	
demographic.indicators37	6.3253E-3	0.0793	0	0	0	1110.0945	0	0	
demographic.indicators38	9.392E-3	0.0965	0	0	0	515.92	0	0	
demographic.indicators39	4.116E-3	0.064	0	0	0	1092.6638	0	0	
demographic.indicators40	3.7133E-3	0.0608	0	0	0	4943.1	0	0	
demographic.indicators41	6.904E-3	0.0828	0	0	0	664.2461	0	0	
demographic.indicators42	5.44E-3	0.0736	0	0	0	1334.7426	0	0	
demographic.indicators43	2.948E-3	0.0542	0	0	0	2937.8535	0	0	
demographic.indicators44	0.0152	0.1225	0	0	0	363.7588	0	0	
demographic.indicators45	8.4053E-3	0.0913	0	0	0	706.2608	0	0	
demographic.indicators46	8.1173E-3	0.0897	0	0	0	717.1265	0	0	
demographic.indicators47	0.0257	0.1582	0	0	0	262.6957	0	0	
demographic.indicators48	0.0135	0.1152	0	0	0	336.5314	0	0	
demographic.indicators49	7.0107E-3	0.0834	0	0	0	476.1617	0	0	
demographic.indicators50	0.0323	0.1767	0	0	0	332.7454	0	0	
demographic.indicators51	0.0218	0.1462	0	0	0	316.2585	0	0	
demographic.indicators52	0.0165	0.1276	0	0	0	325.1237	0	0	
demographic.indicators53	0.0326	0.1775	0	0	0	302.5685	0	0	
demographic.indicators54	0.0158	0.1246	0	0	0	428.894	0	0	
demographic.indicators55	0.0183	0.1341	0	0	0	346.7966	0	0	
demographic.indicators56	8.5213E-3	0.0919	0	0	0	717.3634	0	0	
demographic.indicators57	0.0269	0.1617	0	0	0	335.9452	0	0	
demographic.indicators58	0.033	0.1786	0	0	0	347.3386	0	0	
demographic.indicators59	0.014	0.1173	0	0	0	414.9049	0	0	
demographic.indicators60	0.0254	0.1572	0	0	0	306.5505	0	0	
demographic.indicators61	0.0379	0.1909	0	0	0	339.5754	0	0	
demographic.indicators62	0.0245	0.1547	0	0	0	352.2277	0	0	
demographic.indicators63	0.015	0.1214	0	0	0	464.3731	0	0	
demographic.indicators64	0.0545	0.2269	0	0	1	271.8742	0	0	
demographic.indicators65	0.0194	0.1378	0	0	0	451.2138	0	0	
demographic.indicators66	0.0303	0.1714	0	0	0	329.0278	0	0	
demographic.indicators67	0.03	0.1705	0	0	0	409.6644	0	0	
demographic.indicators68	0.0259	0.1589	0	0	0	328.909	0	0	
demographic.indicators69	0.016	0.1255	0	0	0	570.6612	0	0	
demographic.indicators70	0.0344	0.1823	0	0	0	366.1455	0	0	
demographic.indicators71	0.0471	0.2119	0	0	0	266.6675	0	0	
demographic.indicators72	0.0156	0.1239	0	0	0	405.3266	0	0	
demographic.indicators73	0.0218	0.1462	0	0	0	336.355	0	0	
demographic.indicators74	0.0186	0.1352	0	0	0	303.6169	0	0	
demographic.indicators75	0.0486	0.2151	0	0	0	291.338	0	0	
demographic.indicators76	0.0169	0.129	0	0	0	448.1618	0	0	
demographic.indicators77	0.0192	0.1372	0	0	0	479.6331	0	0	
demographic.indicators78	7.7987E-3	0.088	0	0	0	1009.3179	0	0	
demographic.indicators79	0.0234	0.1511	0	0	0	381.1835	0	0	
demographic.indicators80	0.0176	0.1317	0	0	0	330.6745	0	0	
demographic.indicators81	0.0188	0.136	0	0	0	366.0168	0	0	
