burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize52	650.7575	891.5846	341.6119	0.2094	2207.474	701.985	0.0135	341.6119	
demographic.popSize53	642.1635	906.3462	345.6576	0.1584	2090.7077	802.4517	0.0993	345.6576	
demographic.popSize54	618.2878	878.9404	330.339	0.0647	2020.3182	939.2068	0.0647	330.339	
demographic.popSize55	630.9457	852.9597	347.4065	0.018	2094.2313	842.5794	0.3489	347.511	
demographic.popSize56	613.6165	866.738	335.1409	1.805E-4	2069.2436	887.5793	0.052	335.1584	
demographic.popSize57	622.9445	893.1328	336.7886	3.5586E-3	2115.8236	931.1691	0.1649	336.8389	
demographic.popSize58	651.8688	917.6206	348.1535	0.5956	2149.7218	831.4906	0.5708	348.4603	
demographic.popSize59	624.5157	856.0336	339.3394	0.0276	2122.7939	850.9918	0.0947	339.3477	
demographic.popSize60	614.9823	899.7677	330.5605	0.0551	2087.8085	886.7467	0.1795	330.6323	
demographic.popSize61	621.9537	874.1863	336.9843	3.1772E-3	2068.4119	844.12	3.1772E-3	336.9843	
demographic.popSize62	628.3936	908.8191	338.7785	0.039	2048.2468	887.2365	0.1001	338.7858	
demographic.popSize63	645.6165	916.2477	349.5509	3.9268E-3	2114.369	876.4556	0.0686	349.5656	
demographic.popSize64	611.4925	852.6118	338.3561	0.0274	2064.889	935.3478	0.1666	338.4809	
demographic.popSize65	639.885	892.566	348.3788	0.0291	2172.6427	840.194	0.0291	348.3788	
demographic.popSize66	610.3821	876.2796	338.9103	0.0335	2060.363	947.0226	0.1371	338.9939	
demographic.popSize67	607.1138	907.2521	324.6346	0.0101	2092.4953	864.9073	0.0101	324.6346	
demographic.popSize68	617.1443	909.7052	328.4891	0.0256	2079.502	880.9442	0.0256	328.4891	
demographic.popSize69	621.7561	886.6177	341.7486	0.014	2091.5071	996.9807	0.2457	341.8102	
demographic.popSize70	612.0901	901.2952	328.5728	0.0564	2109.2039	894.0536	0.1037	328.5728	
demographic.popSize71	616.7902	871.2192	334.8198	0.0201	2102.5806	851.784	0.0549	334.8198	
demographic.popSize72	616.829	949.1108	326.0007	0.0293	2100.3692	963.364	0.0293	326.0007	
demographic.popSize73	603.7875	881.9197	323.8292	6.5352E-3	2137.2914	868.0838	0.1504	323.8622	
demographic.popSize74	625.1827	1080.077	332.8329	9.0891E-3	2096.3376	993.2019	0.0332	332.8329	
demographic.popSize75	611.4635	875.3366	336.9096	0.1485	2080.7886	916.2672	0.1485	336.9463	
demographic.popSize76	607.3128	990.3175	312.3088	0.0215	2082.0302	908.807	0.0164	312.3088	
demographic.popSize77	602.0867	871.0349	321.2714	2.3402E-3	2064.4549	882.7876	0.0652	321.2714	
demographic.popSize78	608.9912	882.546	338.6557	0.022	2074.7535	917.8577	0.0724	338.6818	
demographic.popSize79	610.4409	919.9333	326.0735	0.0441	2070.8974	803.2349	0.0398	326.0735	
demographic.popSize80	608.4784	916.0166	326.3252	0.0445	2064.1823	920.5778	0.0445	326.3592	
demographic.popSize81	616.7281	903.9194	328.1875	0.4376	2160.991	876.9954	0.059	328.1875	
demographic.popSize82	622.9621	900.7253	340.3475	3.0345E-3	2131.3366	879.8494	0.1789	340.4112	
demographic.popSize83	597.9527	851.6644	321.3578	0.069	2032.0612	922.0898	0.069	321.3578	
demographic.popSize84	607.6655	911.129	321.8475	1.6926E-3	2137.7041	897.2968	1.6926E-3	321.8475	
demographic.popSize85	599.4741	887.3452	324.5954	0.015	2038.3105	869.5914	0.0883	324.5954	
demographic.popSize86	581.6894	853.1714	309.4202	4.2845E-3	1997.8154	942.1663	0.1126	309.4729	
