burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize112	82.9106	126.5261	41.962	3.1033E-3	294.9508	790.6094	0.0113	41.9623	
demographic.popSize113	82.57	123.9286	41.6528	5.0842E-3	293.8025	893.2979	0.0445	41.6789	
demographic.popSize114	83.8623	126.8958	42.4765	1.4905E-4	297.6799	794.4212	1.033E-3	42.4765	
demographic.popSize115	82.9055	125.0867	43.1957	3.0863E-3	296.4909	777.6363	3.0863E-3	43.1957	
demographic.popSize116	82.9312	127.1011	41.0402	1.0007E-3	300.9461	750.9404	3.1765E-3	41.0412	
demographic.popSize117	83.7522	127.9054	42.3272	1.2032E-3	298.3905	868.9814	1.2032E-3	42.3272	
demographic.popSize118	83.425	127.302	41.9435	6.6741E-3	291.9081	822.3083	9.3474E-3	41.9435	
demographic.popSize119	82.6117	129.0139	41.9527	4.4734E-3	302.1636	796.5887	0.0197	41.9576	
demographic.popSize120	82.7126	123.8561	42.8578	2.1954E-4	297.4185	813.2855	2.1954E-4	42.8578	
demographic.popSize121	82.5394	126.1467	41.6794	5.477E-3	287.4067	877.6671	7.8604E-4	41.6794	
demographic.popSize122	84.1084	128.3667	41.4885	0.0113	301.0788	818.0945	3.5554E-4	41.4885	
demographic.popSize123	83.3727	124.0314	42.6231	8.5635E-3	303.2779	798.9953	0.0188	42.6231	
demographic.popSize124	83.4742	129.8385	40.7916	7.1621E-3	299.1361	829.7719	7.1621E-3	40.7975	
demographic.popSize125	83.4946	122.3303	42.7967	3.3415E-3	300.2877	812.2349	3.3415E-3	42.7967	
demographic.popSize126	83.7299	126.735	42.7719	6.7946E-3	296.6083	850.2	0.0633	42.8198	
demographic.popSize127	82.5358	121.0856	42.005	3.7479E-3	299.3205	835.2158	8.7073E-4	42.005	
demographic.popSize128	83.7712	124.3392	42.8678	7.8502E-5	297.2641	808.1253	0.0231	42.879	
demographic.popSize129	83.3667	127.0681	43.0091	3.7541E-3	293.7775	849.7107	0.0118	43.0146	
demographic.popSize130	83.6388	129.881	42.7888	0.0128	292.8882	780.2125	0.0128	42.7938	
demographic.popSize131	82.2038	121.9083	41.806	1.6255E-3	296.9474	873.9147	0.0133	41.8111	
demographic.popSize132	84.0946	129.817	42.0982	4.8348E-3	299.0601	845.0659	4.8348E-3	42.0982	
demographic.popSize133	83.1201	130.4166	41.6086	3.1881E-3	290.6407	857.5756	3.1881E-3	41.6093	
demographic.popSize134	82.0519	123.3673	42.2732	4.4643E-3	293.0723	860.2029	4.4643E-3	42.2732	
demographic.popSize135	82.8734	125.3237	42.3058	6.113E-3	298.1207	848.0406	0.0125	42.3058	
