burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize127	93.8059	199.295	45.8419	4.4381E-3	324.7708	835.028	4.4381E-3	45.8419	
demographic.popSize128	93.7191	166.7359	47.2179	3.5671E-3	329.6112	744.9399	3.5671E-3	47.2179	
demographic.popSize129	92.2997	163.1236	46.7039	5.3763E-3	322.4859	700.2048	9.7706E-3	46.7045	
demographic.popSize130	92.717	184.8618	45.1628	3.7044E-3	325.5293	785.8595	5.6417E-3	45.1637	
demographic.popSize131	92.4638	181.4007	45.8529	1.4115E-3	310.1925	634.7541	8.5918E-3	45.8529	
demographic.popSize132	90.9693	152.9784	46.2525	2.4553E-3	322.4966	705.3663	2.4553E-3	46.2525	
demographic.popSize133	94.3425	180.3859	46.4797	6.7491E-3	320.6136	635.5613	0.0343	46.4983	
demographic.popSize134	93.9287	223.7756	44.7403	5.4703E-3	321.2922	869.6039	0.022	44.755	
demographic.popSize135	94.1273	172.8414	45.993	0.0157	331.2342	649.4879	0.0157	45.993	
demographic.popSize136	94.2234	167.218	46.9978	2.2815E-3	330.0755	753.0709	0.015	46.9978	
demographic.popSize137	93.1049	152.5134	47.3666	2.0666E-3	326.2746	679.5546	1.5546E-3	47.3666	
demographic.popSize138	92.8099	191.1598	46.2638	2.5572E-3	323.8573	831.5576	2.5572E-3	46.2638	
demographic.popSize139	93.3504	170.5752	46.156	2.2118E-3	323.4127	616.6862	2.2118E-3	46.156	
demographic.popSize140	94.4674	161.2624	46.5909	3.3744E-3	332.3124	685.9052	0.0434	46.6291	
demographic.popSize141	91.8836	155.752	44.4967	1.7308E-3	327.6802	656.7163	0.0121	44.4984	
demographic.popSize142	92.2439	174.3685	45.522	5.0208E-4	312.038	675.4436	5.0208E-4	45.522	
demographic.popSize143	91.8531	156.4294	45.8034	8.1769E-4	323.0607	657.633	6.2991E-3	45.8034	
demographic.popSize144	93.4118	169.3542	47.0624	7.6142E-3	327.5278	713.8094	0.0101	47.0624	
demographic.popSize145	93.2011	165.2782	46.6015	4.808E-3	323.665	749.7931	2.0994E-3	46.6015	
demographic.popSize146	91.683	162.1833	46.3099	2.2831E-3	318.5115	684.9558	7.2588E-3	46.3133	
demographic.popSize147	92.2257	204.2245	47.1588	1.1004E-3	316.4288	871.4372	1.959E-3	47.1597	
demographic.popSize148	90.6138	145.4889	45.9774	1.5358E-3	321.0593	711.6448	1.5358E-3	45.9774	
demographic.popSize149	90.393	151.7983	46.1238	7.1131E-4	319.2266	683.9253	3.6302E-3	46.1238	
demographic.popSize150	90.8299	147.8561	45.727	0.0101	315.8194	749.9383	0.0119	45.727	
demographic.popSize151	95.2711	197.3175	46.5364	9.3258E-3	333.3918	670.5134	0.0106	46.5364	
demographic.popSize152	93.3351	159.0991	48.2038	9.3739E-4	326.9182	718.8066	9.3739E-4	48.2038	
demographic.popSize153	94.2309	187.574	46.7747	4.5568E-3	327.7071	656.2476	0.0235	46.7838	
demographic.popSize154	92.2003	167.1958	45.6868	1.2789E-3	315.3481	743.4348	0.0303	45.7082	
demographic.popSize155	93.678	183.2261	45.1926	7.557E-3	330.2787	752.5907	0.0134	45.1953	
demographic.popSize156	94.7318	170.4752	46.5647	1.0232E-3	326.2893	628.5993	2.4657E-3	46.5651	
demographic.popSize157	93.5511	170.0687	46.7321	5.118E-4	325.3138	640.0368	0.0204	46.7343	
demographic.popSize158	95.5669	190.7186	46.4227	2.6119E-3	333.6799	668.9698	0.0111	46.4302	
demographic.popSize159	92.8385	151.8955	46.348	1.4406E-3	323.9599	699.2232	0.0118	46.3562	
demographic.popSize160	91.4466	184.5843	45.6513	2.0445E-3	313.4431	825.1532	2.0445E-3	45.6513	
demographic.popSize161	94.4144	164.3394	46.1266	3.4476E-3	330.0591	640.4461	0.0109	46.1266	
demographic.popSize162	91.9961	164.0081	45.4357	0.0215	327.973	775.2063	0.0215	45.4374	
demographic.popSize163	94.516	172.57	46.197	1.278E-3	334.0305	706.3084	1.278E-3	46.197	
demographic.popSize164	93.2239	165.9566	45.4095	1.0189E-3	331.036	657.9628	1.0189E-3	45.4095	
demographic.popSize165	92.0839	148.7797	46.3989	6.3228E-3	326.6183	602.9503	0.0223	46.4052	
demographic.popSize166	94.0488	171.0906	46.6389	1.7205E-3	328.4609	637.2905	1.2318E-3	46.6389	
demographic.popSize167	93.2489	161.9629	46.6907	1.3674E-4	317.5296	667.8442	9.0036E-3	46.6907	
demographic.popSize168	91.3278	151.8349	45.6618	1.8472E-3	321.0885	719.0671	6.3929E-3	45.6618	
demographic.popSize169	92.7193	184.0137	45.0723	3.7925E-3	320.5366	732.0983	0.0164	45.0726	
demographic.popSize170	91.0871	156.6989	46.3032	1.6755E-3	314.931	730.1114	1.6755E-3	46.3032	
demographic.popSize171	93.2445	182.8185	45.7139	3.062E-3	328.4045	704.8507	3.062E-3	45.7139	
demographic.popSize172	93.6978	175.2568	45.8212	7.6122E-4	324.5956	646.4156	7.6122E-4	45.8212	
demographic.popSize173	93.6675	179.6707	46.4433	4.5453E-4	323.2842	640.4075	4.5453E-4	46.4433	
demographic.popSize174	90.643	157.7795	45.2316	5.2007E-3	317.0264	676.1308	8.1011E-3	45.2316	
demographic.popSize175	92.928	162.4588	46.3065	5.9629E-4	323.8368	706.1684	0.0129	46.3072	
demographic.popSize176	94.971	172.3622	46.5105	2.4336E-4	331.2447	631.3349	8.2388E-3	46.5173	
demographic.popSize177	91.6265	179.6591	45.5629	1.5706E-3	320.1366	905.245	0.0252	45.5692	
demographic.popSize178	92.9376	162.9535	46.9028	4.852E-3	327.8658	732.9529	4.852E-3	46.9028	
demographic.popSize179	94.3764	191.3017	45.7546	2.6436E-3	339.1463	814.3241	9.6854E-3	45.7546	
demographic.popSize180	91.1715	158.9632	45.6619	1.1613E-3	310.1384	724.1137	0.0157	45.6747	
demographic.popSize181	94.6144	172.0805	46.8703	0.0247	330.3807	645.092	0.0354	46.8865	
demographic.popSize182	93.5112	180.7156	45.7914	3.3738E-3	327.1358	655.4566	0.0118	45.7997	
demographic.popSize183	93.2157	164.5102	44.7768	7.8704E-3	332.3414	625.9423	7.8704E-3	44.7768	
demographic.popSize184	91.0361	150.5316	45.2792	9.262E-3	316.541	715.0896	9.262E-3	45.2792	
demographic.popSize185	91.7149	164.4029	46.1659	7.0501E-3	320.924	593.9462	7.0501E-3	46.1659	
demographic.popSize186	93.0975	164.2083	46.7685	8.1642E-3	318.7774	664.8391	9.4586E-3	46.7689	
demographic.popSize187	91.0156	155.8892	45.8996	4.8023E-3	316.0264	766.2901	4.8023E-3	45.8996	
demographic.popSize188	93.2484	163.7259	45.6717	4.1602E-3	331.8564	763.1972	0.0441	45.7098	
demographic.popSize189	90.7679	154.3468	45.3874	5.7208E-3	315.926	685.3349	5.7208E-3	45.3874	
demographic.popSize190	92.0534	178.0051	45.8627	4.6653E-3	305.7248	674.4584	6.7036E-3	45.863	
demographic.popSize191	94.5641	173.584	46.8846	1.5188E-3	328.4225	684.5296	1.5188E-3	46.8846	
demographic.popSize192	92.2653	166.1592	45.7251	4.1369E-4	319.0052	699.0002	0.0275	45.7294	
demographic.popSize193	90.8416	165.975	45.37	1.2642E-3	315.4362	630.5031	0.0257	45.3935	
demographic.popSize194	93.3734	176.5537	44.1762	3.9734E-3	326.7847	677.2833	3.9734E-3	44.1762	
demographic.popSize195	90.2247	151.9268	45.5311	8.4299E-3	314.7885	679.4584	8.4299E-3	45.5311	
demographic.popSize196	91.5885	179.6232	44.7585	6.7987E-3	321.1656	689.0746	0.0176	44.7585	
demographic.popSize197	93.0935	160.0602	45.9399	2.0751E-3	324.5717	631.7086	2.0751E-3	45.9399	
demographic.popSize198	92.6744	155.3242	45.6006	2.124E-3	325.1722	624.2452	1.99E-3	45.6006	
demographic.popSize199	87.5931	159.6841	42.7836	1.0547E-3	310.8091	747.8551	0.0338	42.7923	
demographic.popSize200	88.6571	168.6963	41.5891	2.2253E-3	317.0497	637.5451	2.2253E-3	41.5891	
demographic.indicators1	2.872E-3	0.0535	0	0	0	2495.4017	0	0	
demographic.indicators2	1.8827E-3	0.0433	0	0	0	6390.2123	0	0	
demographic.indicators3	5.8067E-3	0.076	0	0	0	1160.7258	0	0	
demographic.indicators4	4.6947E-3	0.0684	0	0	0	750.1933	0	0	
demographic.indicators5	3.232E-3	0.0568	0	0	0	2785.8417	0	0	
demographic.indicators6	9.2533E-4	0.0304	0	0	0	37630.5647	0	0	
demographic.indicators7	2.6787E-3	0.0517	0	0	0	1829.4871	0	0	
demographic.indicators8	1.3133E-3	0.0362	0	0	0	8144.4868	0	0	
demographic.indicators9	0.0337	0.1805	0	0	0	227.3433	0	0	
demographic.indicators10	2.9773E-3	0.0545	0	0	0	1270.9405	0	0	
demographic.indicators11	0.0171	0.1297	0	0	0	242.7626	0	0	
demographic.indicators12	6.8933E-3	0.0827	0	0	0	623.9639	0	0	
demographic.indicators13	5.5173E-3	0.0741	0	0	0	627.7423	0	0	
demographic.indicators14	1.7533E-3	0.0418	0	0	0	6724.8289	0	0	
demographic.indicators15	2.1813E-3	0.0467	0	0	0	1872.8749	0	0	
demographic.indicators16	7.5733E-3	0.0867	0	0	0	323.3593	0	0	
demographic.indicators17	0.126	0.3318	0	0	1	195.7655	0	0	
demographic.indicators18	6.9853E-3	0.0833	0	0	0	480.6231	0	0	
demographic.indicators19	8.4147E-3	0.0913	0	0	0	344.2626	0	0	
demographic.indicators20	0.0782	0.2685	0	0	1	199.2998	0	0	
demographic.indicators21	0.0151	0.1218	0	0	0	250.1821	0	0	
demographic.indicators22	0.0307	0.1724	0	0	0	240.833	0	0	
demographic.indicators23	0.0687	0.253	0	0	1	220.6133	0	0	
demographic.indicators24	0.0268	0.1616	0	0	0	225.3985	0	0	
demographic.indicators25	7.5493E-3	0.0866	0	0	0	671.6204	0	0	
demographic.indicators26	0.0784	0.2689	0	0	1	213.998	0	0	
demographic.indicators27	0.0457	0.2089	0	0	0	236.253	0	0	
demographic.indicators28	0.1249	0.3306	0	0	1	201.2382	0	0	
demographic.indicators29	1.5747E-3	0.0397	0	0	0	3319.0455	0	0	
demographic.indicators30	7.0347E-3	0.0836	0	0	0	364.1647	0	0	
demographic.indicators31	5.368E-3	0.0731	0	0	0	467.3598	0	0	
demographic.indicators32	2.392E-3	0.0488	0	0	0	2681.6587	0	0	
demographic.indicators33	1.768E-3	0.042	0	0	0	6476.0887	0	0	
demographic.indicators34	4.7747E-3	0.0689	0	0	0	1373.2267	0	0	
demographic.indicators35	1.436E-3	0.0379	0	0	0	17990.1324	0	0	
demographic.indicators36	2.2707E-3	0.0476	0	0	0	1782.2908	0	0	
demographic.indicators37	1.8373E-3	0.0428	0	0	0	7929.964	0	0	
demographic.indicators38	7.888E-3	0.0885	0	0	0	660.0795	0	0	
demographic.indicators39	6.4213E-3	0.0799	0	0	0	770.2146	0	0	
demographic.indicators40	1.628E-3	0.0403	0	0	0	17809.2947	0	0	
demographic.indicators41	6.6107E-3	0.081	0	0	0	1180.6929	0	0	
demographic.indicators42	3.9307E-3	0.0626	0	0	0	865.2874	0	0	
demographic.indicators43	9.2533E-3	0.0957	0	0	0	486.0804	0	0	
demographic.indicators44	6.9133E-3	0.0829	0	0	0	983.3422	0	0	
demographic.indicators45	0.0108	0.1033	0	0	0	587.2226	0	0	
demographic.indicators46	9.4533E-3	0.0968	0	0	0	948.5509	0	0	
demographic.indicators47	4.3613E-3	0.0659	0	0	0	2041.955	0	0	
demographic.indicators48	6.3133E-3	0.0792	0	0	0	850.9551	0	0	
demographic.indicators49	0.0161	0.1259	0	0	0	534.3892	0	0	
demographic.indicators50	0.0167	0.1282	0	0	0	432.8176	0	0	
demographic.indicators51	0.0147	0.1205	0	0	0	614.5189	0	0	
demographic.indicators52	0.0158	0.1245	0	0	0	852.5009	0	0	
demographic.indicators53	0.0156	0.1238	0	0	0	458.821	0	0	
demographic.indicators54	0.0187	0.1356	0	0	0	463.8483	0	0	
demographic.indicators55	0.0169	0.1289	0	0	0	580.9265	0	0	
demographic.indicators56	0.0358	0.1857	0	0	0	377.2609	0	0	
demographic.indicators57	0.0288	0.1673	0	0	0	378.7216	0	0	
demographic.indicators58	0.0228	0.1493	0	0	0	462.3025	0	0	
demographic.indicators59	0.0288	0.1673	0	0	0	385.2399	0	0	
demographic.indicators60	0.0224	0.1479	0	0	0	455.0721	0	0	
demographic.indicators61	0.0564	0.2308	0	0	1	283.7572	0	0	
demographic.indicators62	0.042	0.2006	0	0	0	330.6248	0	0	
demographic.indicators63	0.0414	0.1991	0	0	0	301.9174	0	0	
demographic.indicators64	0.035	0.1837	0	0	0	323.2798	0	0	
demographic.indicators65	0.0315	0.1746	0	0	0	424.6688	0	0	
demographic.indicators66	0.0363	0.1871	0	0	0	382.1144	0	0	
demographic.indicators67	0.0198	0.1393	0	0	0	404.0158	0	0	
demographic.indicators68	0.0265	0.1607	0	0	0	607.3896	0	0	
demographic.indicators69	0.0186	0.1351	0	0	0	453.4753	0	0	
demographic.indicators70	0.0516	0.2213	0	0	1	379.0476	0	0	
demographic.indicators71	0.0306	0.1722	0	0	0	475.7132	0	0	
