burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize72	269.1922	436.9675	132.109	3.4863E-3	942.8566	1478.3697	0.0106	132.1108	
demographic.popSize73	279.5612	438.7347	137.9124	0.0207	1013.1536	1290.616	7.3849E-3	137.9124	
demographic.popSize74	274.4004	435.4152	138.1476	0.0133	959.4952	1510.7038	0.0133	138.1476	
demographic.popSize75	286.0828	440.756	139.3339	8.4512E-4	1025.9034	1220.3142	8.4512E-4	139.3339	
demographic.popSize76	281.2407	455.5621	136.8009	2.1565E-3	988.5715	1260.1314	2.7553E-3	136.8014	
demographic.popSize77	277.3598	445.1548	137.2408	2.2796E-3	972.4664	1388.2487	2.2796E-3	137.2408	
demographic.popSize78	266.5236	425.8507	130.2449	1.7824E-3	935.2578	1404.5784	1.7824E-3	130.2449	
demographic.popSize79	279.574	454.6842	135.0862	0.0937	1024.8387	1315.7573	1.8399E-3	135.0862	
demographic.popSize80	273.8311	428.9038	137.056	1.8486E-3	960.4272	1404.1911	1.8486E-3	137.056	
demographic.popSize81	266.7581	410.9155	133.9189	0.1518	957.5313	1474.7938	1.444E-3	133.9189	
demographic.popSize82	274.6112	430.7943	138.6408	4.8929E-3	956.5623	1411.3868	4.8929E-3	138.6408	
demographic.popSize83	270.4773	428.9537	135.5929	2.2458E-3	955.8855	1487.7338	2.2458E-3	135.5929	
demographic.popSize84	275.0518	433.2466	136.4295	4.7938E-3	982.7108	1376.3397	8.2463E-3	136.4295	
demographic.popSize85	273.9759	436.3749	136.7215	0.0298	964.248	1489.0904	0.0298	136.7228	
demographic.popSize86	266.2207	419.0815	130.6088	8.667E-3	965.8231	1367.4925	5.4497E-3	130.6088	
demographic.popSize87	273.9756	429.8067	134.8273	0.0178	967.2719	1336.7742	0.0178	134.8273	
demographic.popSize88	271.8915	440.9731	136.0735	1.9166E-3	954.7714	1373.9021	1.9166E-3	136.0735	
demographic.popSize89	273.8192	431.4185	133.343	2.3975E-3	998.5427	1418.2428	0.0115	133.343	
