burnIn   <= 0,   maxState  = 150000200
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize58	893.7245	1534.3073	448.8137	0.0448	3096.4877	1613.6513	0.173	448.8893	
demographic.popSize59	869.6083	1384.4666	429.8876	0.0241	3108.5641	1540.7951	0.0169	429.8876	
demographic.popSize60	894.4993	1474.6282	445.909	0.011	3070.7506	1432.5256	0.011	445.909	
demographic.popSize61	869.8358	1422.7851	438.7249	6.5437E-3	3092.4118	1455.6861	0.1054	438.7249	
demographic.popSize62	866.7432	1337.8472	439.2611	0.0162	3069.1423	1449.875	0.0142	439.2611	
demographic.popSize63	895.4293	1475.6572	443.6281	0.028	3122.2627	1434.8921	0.0279	443.6281	
demographic.popSize64	898.7877	1529.5966	446.7851	2.0877E-4	3155.2858	1499.2955	0.1014	446.8385	
demographic.popSize65	861.2873	1359.656	436.4792	5.2271E-3	3015.1304	1506.213	0.0191	436.4792	
demographic.popSize66	874.0394	1384.3159	438.3523	6.0416E-3	3137.9862	1479.191	6.0416E-3	438.3523	
demographic.popSize67	885.8818	1415.4753	442.274	0.0149	3118.6138	1480.8095	0.1543	442.387	
demographic.popSize68	870.3018	1363.9015	439.9876	0.0194	3044.7841	1525.0727	0.0194	439.9876	
demographic.popSize69	872.7767	1405.7979	438.8296	3.7021E-3	3085.8451	1489.3018	0.0477	438.8514	
demographic.popSize70	872.6962	1403.0169	436.4396	0.0533	3087.2885	1477.882	0.1051	436.4639	
demographic.popSize71	841.2854	1365.5834	424.227	0.0699	2945.6558	1631.5165	0.0553	424.227	
demographic.popSize72	868.6943	1399.4573	442.0453	0.0293	3071.5383	1528.6866	0.0293	442.0508	
demographic.popSize73	853.5301	1442.8268	421.1927	4.0095E-3	3012.8747	1481.6065	0.0801	421.2069	
demographic.popSize74	836.1418	1390.0289	415.7762	8.3915E-3	2936.6449	1336.2871	0.1339	415.8717	
demographic.popSize75	879.6278	1441.9197	437.0321	6.442E-3	3036.218	1522.7016	0.3501	437.2659	
demographic.popSize76	880.6609	1380.8184	433.6792	0.0429	3157.8209	1452.3896	0.0988	433.6792	
demographic.popSize77	875.9156	1446.5651	443.3883	0.0316	3081.1907	1524.2351	0.0316	443.3883	
demographic.popSize78	861.9669	1366.6312	437.2409	0.0177	3058.201	1580.5424	4.2074E-3	437.2409	
demographic.popSize79	859.3518	1384.4514	429.6823	2.4073E-3	3082.5822	1518.2227	0.0961	429.7338	
demographic.popSize80	876.6284	1383.0903	437.1426	0.0874	3094.6234	1383.7876	0.0119	437.1426	
demographic.popSize81	876.2424	1439.6203	434.8284	2.4341E-3	3067.5868	1504.6074	0.0661	434.8477	
demographic.popSize82	870.5227	1420.9584	433.5071	1.5927E-3	3053.7474	1407.8691	0.1433	433.6296	
demographic.popSize83	875.6619	1443.5206	432.3385	0.0838	3103.7019	1423.7605	0.1179	432.3471	
demographic.popSize84	877.2518	1477.4983	436.3508	0.0173	3074.5846	1426.9456	0.0628	436.3914	
demographic.popSize85	870.3176	1527.2702	432.2886	0.044	3092.4683	1541.9994	0.044	432.3116	
demographic.popSize86	823.3248	1362.3102	408.4785	0.1206	2955.8724	1456.2821	0.1453	408.4886	
demographic.popSize87	875.5589	1424.3057	423.8111	0.0267	3157.487	1466.1316	0.0934	423.8479	
demographic.popSize88	861.009	1427.812	429.9996	0.0206	3079.684	1515.8909	0.0623	429.9996	
demographic.popSize89	884.2328	1538.2821	433.8345	0.0135	3137.7263	1536.1842	0.0135	433.8345	
demographic.popSize90	857.9637	1400.0795	423.6183	0.0488	3031.3191	1390.5503	0.0488	423.6183	
demographic.popSize91	853.7791	1424.5508	420.8958	0.0148	3020.5624	1450.781	0.0148	420.8958	
demographic.popSize92	870.5361	1447.1731	431.1151	1.294E-3	3085.2418	1460.6376	0.022	431.1151	
demographic.popSize93	869.7945	1465.1578	423.2864	0.0157	3075.6002	1442.207	0.0305	423.2864	
demographic.popSize94	860.9736	1364.4071	437.6363	0.0119	3030.0982	1535.9889	0.0105	437.6363	
demographic.popSize95	868.3186	1407.3121	431.7582	0.0244	3077.3941	1528.8736	0.0244	431.7582	
demographic.popSize96	843.8311	1370.843	422.6404	0.0149	2959.3696	1550.7284	0.0149	422.6404	
demographic.popSize97	867.7359	1429.8021	432.0036	0.0187	3104.6777	1590.7574	0.1112	432.0837	
demographic.popSize98	851.9113	1389.9831	427.4862	0.0126	3071.5151	1449.2301	0.1184	427.5572	
demographic.popSize99	861.6888	1454.765	425.0572	0.0238	3076.3368	1471.4388	0.1309	425.1153	
demographic.popSize100	865.6979	1438.8382	432.0348	0.0236	3062.2706	1497.1966	0.0236	432.0348	
demographic.popSize101	853.14	1355.5369	430.1411	0.0439	3076.361	1549.2051	0.0439	430.1411	
demographic.popSize102	861.5679	1390.7242	428.41	4.1311E-3	3027.1138	1505.4232	4.1311E-3	428.41	
demographic.popSize103	839.0759	1275.7435	424.4627	0.0213	3022.5135	1524.402	0.0288	424.4627	
demographic.popSize104	874.007	1461.1998	430.2902	0.0125	3090.098	1476.5958	0.0655	430.2902	
demographic.popSize105	861.4897	1447.0686	421.2813	0.0244	3069.2157	1455.5227	0.038	421.286	
demographic.popSize106	873.0142	1403.3916	438.0018	0.0187	3064.7437	1510.2052	0.016	438.0018	
demographic.popSize107	828.0516	1387.0615	403.7014	6.8778E-3	3008.3686	1425.2558	6.8778E-3	403.7014	
demographic.popSize108	859.7543	1395.0543	424.8311	0.0155	3075.0663	1450.6078	0.0155	424.8311	
demographic.popSize109	848.8137	1405.8754	425.5573	3.3713E-3	3016.837	1529.748	0.1775	425.7238	
demographic.popSize110	869.364	1370.8763	438.6336	9.4209E-3	3130.0301	1460.2995	9.4209E-3	438.6336	
demographic.popSize111	853.9104	1428.6353	422.3869	0.0307	3039.6758	1461.3525	0.2361	422.5763	
demographic.popSize112	867.7061	1396.4503	425.7526	0.0226	3096.2269	1408.2543	0.0615	425.7626	
demographic.popSize113	854.7427	1424.6798	414.2786	0.0106	3100.5147	1509.0461	4.3431E-3	414.2786	
demographic.popSize114	847.9932	1358.7075	418.4472	8.2474E-3	3009.3971	1526.741	0.0142	418.4472	
demographic.popSize115	826.2416	1272.5756	416.7964	0.0162	2981.6899	1553.0935	5.2484E-3	416.7964	
demographic.popSize116	879.648	1448.1134	430.875	0.0212	3189.4331	1405.709	0.0374	430.8988	
demographic.popSize117	858.2913	1382.4152	428.6035	9.092E-3	3029.6288	1348.0259	0.0754	428.6249	
demographic.popSize118	834.4709	1415.0726	395.845	0.0633	2986.8957	1390.0624	0.0808	395.8564	
demographic.popSize119	871.2876	1455.6133	428.6168	0.0157	3097.8947	1474.3712	0.0352	428.6168	
demographic.popSize120	840.9072	1370.6402	418.1724	0.0278	2985.8934	1455.5379	0.1481	418.196	
demographic.popSize121	865.631	1404.645	424.4326	0.0486	3119.3848	1450.2629	0.1465	424.5144	
demographic.popSize122	867.5999	1360.188	433.8026	3.892E-4	3123.5754	1470.2618	2.1653E-3	433.8026	
demographic.popSize123	870.3333	1483.7352	429.7255	0.0203	3067.8801	1560.2101	0.0103	429.7255	
demographic.popSize124	867.0966	1485.9956	421.9707	0.0233	3141.5023	1408.3146	0.114	422.0686	
demographic.popSize125	871.668	1386.915	426.5133	6.9555E-4	3120.6296	1482.4989	0.0183	426.5152	
demographic.popSize126	852.3923	1393.0627	425.7877	0.0299	3010.6053	1461.6299	0.0805	425.8365	
demographic.popSize127	859.2672	1473.027	426.4698	0.038	3000.0694	1534.6134	0.038	426.4698	
demographic.popSize128	869.1047	1425.0879	423.0274	6.8101E-3	3130.2628	1484.2479	6.8101E-3	423.0274	
demographic.popSize129	860.6989	1403.5613	417.687	0.0883	3097.3106	1465.1338	0.0883	417.687	
demographic.popSize130	869.7459	1475.0061	418.5549	0.0227	3148.0816	1410.0498	0.0227	418.5549	
demographic.popSize131	873.596	1442.6432	432.5554	4.039E-3	3087.0496	1463.7722	4.039E-3	432.5589	
demographic.popSize132	866.5621	1366.5722	432.2946	0.0194	3117.2787	1458.6402	0.0194	432.2946	
demographic.popSize133	863.418	1433.7828	428.5492	0.0193	3046.176	1449.3572	5.1829E-3	428.5492	
demographic.popSize134	865.8914	1463.5823	432.4068	7.1674E-6	3027.9609	1482.383	7.1674E-6	432.4068	
demographic.popSize135	867.66	1355.1307	434.0703	0.0983	3098.602	1440.7941	0.0983	434.0703	
demographic.popSize136	868.8336	1403.1204	438.8286	6.0307E-3	3099.9936	1548.8753	5.0259E-3	438.8286	
demographic.popSize137	869.7136	1442.1029	433.7952	0.0102	3089.3206	1610.9217	0.0102	433.7952	
demographic.popSize138	865.0162	1407.317	428.5294	0.0187	3061.6001	1499.1593	0.0187	428.5294	
demographic.popSize139	878.8386	1406.1212	430.2056	0.0166	3132.9826	1451.4271	7.2448E-3	430.2056	
demographic.popSize140	858.9385	1360.7007	436.2469	9.4206E-3	2997.8241	1559.6825	0.0879	436.3127	
demographic.popSize141	874.6911	1484.6879	436.7373	9.0887E-3	3060.9328	1600.5012	0.0163	436.7373	
demographic.popSize142	872.2962	1461.3237	429.7146	3.37E-3	3101.9722	1515.3048	8.0012E-3	429.7149	
demographic.popSize143	853.9463	1359.5625	435.4633	8.004E-3	3020.1355	1605.2559	6.0198E-3	435.4633	
demographic.popSize144	884.9928	1475.7101	437.0743	5.8433E-3	3119.3498	1442.7845	0.0518	437.0934	
demographic.popSize145	866.5811	1453.0014	435.0492	9.2038E-3	3058.5458	1647.64	0.0379	435.0492	
demographic.popSize146	877.1605	1444.5535	435.8221	5.2761E-3	3116.011	1435.1555	5.2761E-3	435.8221	
demographic.popSize147	886.2994	1460.8528	438.3369	0.0153	3161.1948	1429.3335	0.0153	438.3369	
demographic.popSize148	863.2551	1388.1139	436.4001	0.0117	3058.3236	1541.495	0.0627	436.4001	
demographic.popSize149	883.1458	1433.1643	433.9802	0.0817	3172.9276	1525.8148	0.0817	434.008	
demographic.popSize150	874.6308	1442.2231	440.4721	6.8224E-3	3091.5478	1426.993	0.1623	440.5437	
demographic.popSize151	878.1259	1424.6166	440.9161	0.0421	3107.3631	1517.2283	0.3378	441.0352	
demographic.popSize152	860.6898	1366.2906	431.0931	0.0549	3110.6617	1511.2	0.0549	431.0931	
demographic.popSize153	864.9362	1348.5386	438.8571	0.0118	3056.5852	1513.2982	0.0118	438.8571	
demographic.popSize154	858.9668	1375.6362	423.8258	0.017	3071.7814	1464.5169	0.031	423.8258	
demographic.popSize155	860.9789	1402.8392	430.8823	9.3484E-3	3069.2071	1534.7009	9.3484E-3	430.8823	
demographic.popSize156	862.904	1381.2999	433.4919	0.0109	3087.5762	1528.3559	0.0109	433.4919	
demographic.popSize157	873.8816	1409.8062	434.2772	9.9991E-5	3130.7987	1590.7555	9.9991E-5	434.2772	
demographic.popSize158	867.2589	1404.1639	426.2362	0.0465	3122.1566	1465.838	0.0352	426.2362	
demographic.popSize159	878.7663	1440.5983	430.8666	4.7024E-3	3105.5728	1484.1549	0.0698	430.8976	
demographic.popSize160	869.9023	1457.4635	434.0451	4.7903E-3	3071.1875	1567.1456	0.0173	434.0451	
demographic.popSize161	879.0528	1479.9943	433.9234	8.202E-4	3170.6953	1504.2926	8.202E-4	433.9234	
demographic.popSize162	886.9754	1434.4295	435.2647	8.8963E-3	3224.0196	1525.8335	0.033	435.2647	
demographic.popSize163	869.2918	1476.3591	431.7621	0.0196	3069.1959	1555.4908	0.0196	431.7621	
demographic.popSize164	872.44	1411.3838	439.9903	0.0956	3063.7825	1552.1243	0.0865	439.9903	
demographic.popSize165	867.3212	1406.4703	438.6149	3.3624E-3	3063.3502	1515.3498	2.7477E-3	438.6149	
demographic.popSize166	870.1268	1386.5972	432.6365	0.0134	3003.1515	1445.7426	0.0133	432.6365	
demographic.popSize167	871.1538	1431.9975	442.1783	6.5255E-3	3104.855	1555.0243	6.5255E-3	442.1783	
demographic.popSize168	865.5691	1399.1844	431.0577	0.0263	3078.707	1451.6999	0.0769	431.0788	
demographic.popSize169	863.948	1394.0967	434.6	0.0423	3056.2466	1504.1372	0.1367	434.6332	
demographic.popSize170	869.5847	1401.648	431.2909	0.0199	3074.1292	1526.9638	0.03	431.2914	
demographic.popSize171	876.2284	1495.4677	439.1388	0.0566	3048.5649	1536.345	8.9762E-3	439.1388	
demographic.popSize172	868.2586	1412.962	435.3478	0.0138	3100.2436	1460.6406	0.0119	435.3478	
demographic.popSize173	882.883	1434.6163	429.717	4.3011E-3	3263.7811	1439.5066	0.2188	429.9184	
demographic.popSize174	875.5855	1435.5384	437.4856	2.062E-3	3076.0029	1378.4813	0.1097	437.4856	
demographic.popSize175	866.5792	1378.097	433.508	8.1717E-4	3053.0131	1475.7757	8.1717E-4	433.508	
demographic.popSize176	874.5139	1380.7133	434.6126	0.0445	3100.4078	1468.2516	0.0398	434.6126	
demographic.popSize177	869.4393	1431.1844	435.1	0.0239	3041.6364	1475.5314	0.0544	435.1	
demographic.popSize178	867.3231	1433.3919	430.1797	0.0431	3100.6448	1580.0892	0.2701	430.3732	
demographic.popSize179	870.0781	1420.3133	431.5022	0.0428	3128.6793	1489.4674	0.0429	431.5022	
demographic.popSize180	852.8459	1343.8581	431.3935	0.0108	3030.1053	1640.4132	0.0771	431.4431	
demographic.popSize181	866.085	1435.0585	431.4673	9.64E-4	3076.7837	1517.9492	0.0424	431.4814	
demographic.popSize182	877.7518	1426.8216	431.7498	7.5463E-3	3137.2353	1432.7872	0.1558	431.8473	
demographic.popSize183	873.0651	1429.0598	432.7925	3.2413E-3	3133.1631	1464.0318	0.1119	432.8166	
demographic.popSize184	875.5299	1439.2476	442.0746	0.0292	3073.0144	1494.7302	0.1212	442.1581	
demographic.popSize185	863.4953	1353.2499	434.5262	9.1669E-3	3099.6956	1622.9989	0.0557	434.5315	
demographic.popSize186	878.8465	1435.0656	433.6108	8.2961E-4	3125.5701	1423.9174	8.2961E-4	433.6108	
demographic.popSize187	877.5378	1502.6584	428.4905	1.7744E-3	3122.7839	1568.054	0.0136	428.4905	
demographic.popSize188	880.277	1434.4732	430.4612	0.0329	3192.9572	1482.8467	0.1295	430.5732	
demographic.popSize189	861.9528	1337.3676	440.8546	0.0133	3040.7874	1543.9629	0.1	440.8774	
demographic.popSize190	857.1495	1367.2414	427.2294	8.4019E-3	3048.942	1572.8409	0.0241	427.2511	
demographic.popSize191	851.8673	1434.5092	418.391	6.1012E-3	3070.7484	1502.4486	0.1097	418.4767	
demographic.popSize192	865.9565	1448.4711	423.8371	1.9555E-3	3073.1981	1449.9955	0.0482	423.8674	
demographic.popSize193	879.4794	1494.7432	431.7785	0.0274	3087.0723	1515.5926	0.1131	431.8298	
demographic.popSize194	862.367	1406.7833	429.0101	0.0734	3104.9193	1429.2331	0.048	429.0101	
demographic.popSize195	864.2585	1430.0863	424.3793	0.0245	3069.4064	1371.8695	0.0785	424.3793	
demographic.popSize196	860.9089	1380.1452	428.2811	1.8344E-3	3067.8385	1494.8362	1.8344E-3	428.2811	
demographic.popSize197	856.0122	1442.1382	426.154	0.017	3003.6269	1503.1926	0.1932	426.1916	
demographic.popSize198	858.3959	1411.0073	425.6583	0.0135	3069.4168	1553.1285	0.0135	425.6583	
demographic.popSize199	872.8789	1422.4265	428.7107	0.0236	3097.9882	1524.5359	0.0925	428.7849	
demographic.popSize200	887.1438	1468.1297	438.8655	0.0197	3221.1001	1471.8469	0.0197	438.8655	
demographic.indicators1	2.256E-3	0.0474	0	0	0	10054.9996	0	0	
demographic.indicators2	1.1113E-3	0.0333	0	0	0	38133.1545	0	0	
demographic.indicators3	2.8867E-3	0.0537	0	0	0	1123.3186	0	0	
demographic.indicators4	7.5267E-4	0.0274	0	0	0	15682.701	0	0	
demographic.indicators5	1.2627E-3	0.0355	0	0	0	5916.3133	0	0	
demographic.indicators6	2.3787E-3	0.0487	0	0	0	711.3818	0	0	
demographic.indicators7	1.502E-3	0.0387	0	0	0	1164.2275	0	0	
demographic.indicators8	9.6E-5	9.7975E-3	0	0	0	1.2179E5	0	0	
demographic.indicators9	0.1243	0.3299	0	0	1	381.7008	0	0	
demographic.indicators10	0.0287	0.167	0	0	0	411.6369	0	0	
demographic.indicators11	5.6973E-3	0.0753	0	0	0	683.7453	0	0	
demographic.indicators12	7.5613E-3	0.0866	0	0	0	564.5675	0	0	
demographic.indicators13	0.0139	0.1169	0	0	0	467.7962	0	0	
demographic.indicators14	0.0151	0.1219	0	0	0	437.6433	0	0	
demographic.indicators15	0.5271	0.4993	1	0	1	380.0353	1	1	
demographic.indicators16	0.0344	0.1823	0	0	0	413.5295	0	0	
demographic.indicators17	0.1077	0.31	0	0	1	402.9555	0	0	
demographic.indicators18	0.0466	0.2108	0	0	0	436.9313	0	0	
demographic.indicators19	0.0282	0.1657	0	0	0	505.1419	0	0	
demographic.indicators20	0.0505	0.2189	0	0	1	448.3724	0	0	
demographic.indicators21	0.0172	0.1299	0	0	0	564.2138	0	0	
demographic.indicators22	0.0505	0.2189	0	0	1	466.1936	0	0	
demographic.indicators23	0.0276	0.1639	0	0	0	593.615	0	0	
demographic.indicators24	0.0247	0.1553	0	0	0	716.1765	0	0	
demographic.indicators25	0.0212	0.144	0	0	0	840.2239	0	0	
demographic.indicators26	0.0356	0.1852	0	0	0	567.0143	0	0	
demographic.indicators27	9.408E-3	0.0965	0	0	0	1585.812	0	0	
demographic.indicators28	0.0534	0.2247	0	0	1	565.509	0	0	
demographic.indicators29	0.0265	0.1608	0	0	0	630.2194	0	0	
demographic.indicators30	0.0297	0.1698	0	0	0	620.8981	0	0	
demographic.indicators31	0.0315	0.1748	0	0	0	694.8196	0	0	
demographic.indicators32	0.0451	0.2076	0	0	0	577.6038	0	0	
demographic.indicators33	0.0531	0.2242	0	0	1	581.3194	0	0	
demographic.indicators34	0.0277	0.1642	0	0	0	789.3592	0	0	
demographic.indicators35	0.0225	0.1483	0	0	0	880.1217	0	0	
demographic.indicators36	0.0401	0.1961	0	0	0	626.0282	0	0	
demographic.indicators37	0.06	0.2374	0	0	1	621.4633	0	0	
demographic.indicators38	0.0192	0.1372	0	0	0	858.7774	0	0	
demographic.indicators39	0.0268	0.1616	0	0	0	865.8598	0	0	
demographic.indicators40	0.0307	0.1725	0	0	0	679.4548	0	0	
demographic.indicators41	0.0326	0.1775	0	0	0	683.7773	0	0	
demographic.indicators42	0.0322	0.1766	0	0	0	620.4802	0	0	
demographic.indicators43	0.0162	0.1264	0	0	0	1033.6796	0	0	
demographic.indicators44	0.0277	0.164	0	0	0	726.8608	0	0	
demographic.indicators45	0.0187	0.1355	0	0	0	1007.1153	0	0	
demographic.indicators46	0.0237	0.1521	0	0	0	749.5836	0	0	
demographic.indicators47	0.0305	0.1718	0	0	0	622.227	0	0	
demographic.indicators48	0.0183	0.1339	0	0	0	904.8118	0	0	
demographic.indicators49	0.015	0.1215	0	0	0	977.1084	0	0	
demographic.indicators50	0.016	0.1255	0	0	0	762.3923	0	0	
demographic.indicators51	0.0101	0.1	0	0	0	1172.6249	0	0	
demographic.indicators52	0.0107	0.1028	0	0	0	1169.5214	0	0	
demographic.indicators53	0.0204	0.1413	0	0	0	643.1635	0	0	
demographic.indicators54	0.0137	0.1163	0	0	0	920.2998	0	0	
demographic.indicators55	0.0215	0.1451	0	0	0	581.1313	0	0	
demographic.indicators56	0.0101	0.1001	0	0	0	867.95	0	0	
demographic.indicators57	0.0117	0.1076	0	0	0	764.0011	0	0	
demographic.indicators58	0.0117	0.1073	0	0	0	929.6724	0	0	
demographic.indicators59	0.0198	0.1393	0	0	0	551.3898	0	0	
demographic.indicators60	6.7713E-3	0.082	0	0	0	1579.2721	0	0	
demographic.indicators61	4.2253E-3	0.0649	0	0	0	3198.1136	0	0	
demographic.indicators62	0.0168	0.1286	0	0	0	821.5027	0	0	
demographic.indicators63	8.0547E-3	0.0894	0	0	0	1879.4517	0	0	
demographic.indicators64	0.0154	0.1231	0	0	0	631.3404	0	0	
demographic.indicators65	8.052E-3	0.0894	0	0	0	768.8018	0	0	
demographic.indicators66	0.0127	0.1121	0	0	0	818.8364	0	0	
demographic.indicators67	5.8887E-3	0.0765	0	0	0	1203.8798	0	0	
demographic.indicators68	5.1827E-3	0.0718	0	0	0	4395.0021	0	0	
demographic.indicators69	7.546E-3	0.0865	0	0	0	925.9035	0	0	
demographic.indicators70	0.0244	0.1543	0	0	0	523.2981	0	0	
demographic.indicators71	5.1647E-3	0.0717	0	0	0	3915.7888	0	0	
demographic.indicators72	0.0218	0.1459	0	0	0	482.1111	0	0	
