burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
joint	-14268.6348	144.9922	-14270.9643	-14547.1751	-13981.2032	245.8251	-14373.7558	-14177.0817	
prior	-7010.5878	145.5019	-7012.8944	-7288.4987	-6721.2838	242.9063	-7124.6957	-6926.7375	
likelihood	-7258.047	18.0557	-7258.5573	-7292.5924	-7221.5782	675.1196	-7271.4664	-7247.6	
treeModel.rootHeight	142.2589	38.2303	136.759	78.5127	217.0582	339.478	106.9015	152.7059	
age(root)	1880.7411	38.2303	1886.241	1805.9418	1944.4873	339.478	1870.2941	1916.0985	
treeLength	1964.2264	318.5196	1922.5481	1415.3502	2633.5797	224.1378	1660.8004	2047.6817	
tmrca(ingroup)	142.2589	38.2303	136.759	78.5127	217.0582	339.478	106.9015	152.7059	
age(ingroup)	1880.7411	38.2303	1886.241	1805.9418	1944.4873	339.478	1870.2941	1916.0985	
demographic.populationSizeChanges	2.8845	0.7412	3	2	4	533.461	3	3	
demographic.populationMean	96.2959	80.5046	75.6319	9.1771	225.6718	272.7853	27.1636	83.7478	
demographic.popSize1	108.8545	131.4141	66.9333	1.2655	385.0818	256.3504	6.693	72.0993	
demographic.popSize2	93.9168	138.7984	50.2205	8.5706E-3	322.7455	934.0635	8.5706E-3	50.2205	
demographic.popSize3	93.8822	145.9198	48.5368	1.2052E-3	329.9715	837.3986	1.2052E-3	48.5368	
demographic.popSize4	93.9826	154.4411	48.0037	4.0484E-4	334.9334	887.8637	8.0617E-3	48.0047	
demographic.popSize5	97.0592	154.3999	48.8185	7.464E-3	335.3414	872.4204	0.0274	48.8185	
demographic.popSize6	92.3744	145.4527	46.1205	7.2801E-5	333.597	793.4743	7.2801E-5	46.1205	
demographic.popSize7	93.592	130.4806	49.8982	0.0105	331.3789	953.0126	3.8191E-3	49.8982	
demographic.popSize8	95.8284	150.2778	49.0571	3.4E-3	332.6671	791.3955	2.4165E-4	49.0571	
demographic.popSize9	87.355	136.3709	43.7799	9.7452E-3	315.179	755.12	0.0124	43.7883	
demographic.popSize10	85.2475	137.537	42.0112	4.6021E-3	302.7314	886.1463	5.4696E-4	42.0112	
demographic.popSize11	83.7916	147.8403	38.4396	6.7345E-3	310.7302	720.3103	6.7345E-3	38.4396	
demographic.popSize12	96.323	148.9577	50.475	2.1266E-4	335.3399	773.0488	8.426E-3	50.4751	
demographic.popSize13	87.7538	137.3418	44.2	3.5481E-5	318.1085	836.7484	0.0385	44.2025	
demographic.popSize14	95.4849	146.8793	48.9811	5.0136E-3	337.2105	832.6323	5.0136E-3	48.9811	
demographic.popSize15	96.1404	155.1961	50.2873	1.01E-3	332.9626	879.4223	8.09E-3	50.2923	
demographic.popSize16	92.6442	145.8698	46.8857	8.6944E-4	329.0657	822.2651	8.8525E-3	46.8859	
demographic.popSize17	93.2357	142.6644	47.9119	0.0179	327.5878	838.4498	1.4108E-4	47.9119	
demographic.popSize18	86.5689	152.3663	39.6315	1.0445E-3	320.009	712.1901	1.0445E-3	39.6315	
demographic.popSize19	91.9345	146.1423	45.7364	0.0135	332.0828	745.6715	0.0109	45.7364	
demographic.popSize20	94.9246	151.5333	47.012	6.6035E-3	329.8069	787.0762	0.0605	47.0493	
demographic.popSize21	91.8098	152.7525	46.6381	0.0118	324.2098	809.7704	0.0118	46.6381	
demographic.popSize22	84.7542	140.1796	38.5565	0.0135	325.4024	725.9959	0.0135	38.5656	
demographic.popSize23	94.5027	141.578	49.0934	3.1586E-3	329.702	912.5693	3.1586E-3	49.0934	
demographic.popSize24	93.823	144.6496	48.6137	3.5937E-3	329.5225	900.4107	3.5937E-3	48.6137	
demographic.popSize25	96.2966	156.4399	49.0627	0.0223	338.6558	868.0896	0.0564	49.1011	
demographic.popSize26	96.3131	148.3675	50.1562	9.8607E-3	334.1876	902.006	9.8607E-3	50.1562	
demographic.popSize27	96.9639	160.9207	50.1884	4.2614E-3	341.4409	955.7997	4.2614E-3	50.1884	
demographic.popSize28	96.8386	151.171	48.9653	3.4732E-3	339.1306	805.8186	0.0391	48.9833	
demographic.popSize29	95.427	146.2095	49.7909	5.2489E-3	330.8919	863.0981	5.2489E-3	49.7909	
demographic.popSize30	95.739	138.0266	50.4306	3.1891E-3	335.2812	842.2228	0.0109	50.4306	
demographic.popSize31	95.8147	150.6976	49.8541	5.7439E-4	331.4106	972.7441	0.0258	49.8627	
demographic.popSize32	95.515	146.717	50.345	1.036E-3	330.7728	946.0892	1.5789E-3	50.345	
demographic.popSize33	96.3672	150.9989	50.4676	0.0103	342.2196	946.0384	6.9404E-3	50.4676	
demographic.popSize34	98.1237	151.654	49.8454	2.1319E-3	344.8334	724.0838	2.1319E-3	49.8454	
demographic.popSize35	96.249	148.6282	49.5158	6.9412E-3	335.149	884.9694	5.7345E-3	49.5158	
demographic.popSize36	96.0617	148.7654	49.3906	2.381E-3	330.4542	888.6399	5.8107E-3	49.3922	
demographic.popSize37	96.6059	148.0946	50.1821	7.1387E-3	336.376	913.3383	0.0277	50.1846	
demographic.popSize38	94.2261	138.7442	49.2576	1.1086E-3	332.0973	902.4483	8.7268E-4	49.2576	
demographic.popSize39	96.7646	156.551	49.9863	4.8304E-3	333.6189	916.9114	1.336E-4	49.9863	
demographic.popSize40	96.3096	150.7586	50.1984	3.1273E-3	332.1	884.4915	3.1273E-3	50.1984	
demographic.popSize41	95.9788	142.3375	49.7807	5.8559E-4	337.5385	914.5258	0.0568	49.8231	
demographic.popSize42	97.4487	153.6516	50.269	0.0105	338.0613	822.0705	0.0208	50.2771	
demographic.popSize43	96.6338	149.1323	50.3807	1.0253E-4	334.3294	888.5979	3.11E-4	50.3807	
demographic.popSize44	95.2501	146.418	50.104	0.0177	330.2456	837.2391	0.0262	50.104	
demographic.popSize45	96.3234	150.0568	50.5401	3.3699E-3	329.3009	838.5647	0.027	50.5558	
demographic.popSize46	94.3704	137.8619	50.8626	6.0883E-4	325.766	898.244	0.0283	50.8658	
demographic.popSize47	97.9575	155.8001	50.4552	7.5543E-3	345.9411	832.1179	1.3188E-3	50.4552	
demographic.popSize48	98.2747	153.2163	51.442	1.7994E-3	342.6299	842.5501	8.3209E-3	51.442	
demographic.popSize49	95.145	144.7276	50.9676	5.2657E-3	329.7649	869.0413	0.0222	50.9781	
demographic.popSize50	95.9104	143.2924	51.0066	1.5441E-3	334.4041	883.9037	1.5441E-3	51.0066	
demographic.popSize51	96.5415	154.1378	49.0719	1.2553E-3	336.2	866.1801	1.2553E-3	49.0719	
demographic.popSize52	92.8	131.2364	51.3505	2.9721E-4	313.1702	911.3992	2.9721E-4	51.3505	
demographic.popSize53	93.8366	141.1484	49.1171	6.3724E-3	328.4092	893.014	6.3724E-3	49.1171	
demographic.popSize54	94.476	145.9925	48.5297	1.0139E-3	327.6916	862.4586	1.0139E-3	48.5297	
demographic.popSize55	94.7767	146.5595	49.5528	0.0116	329.7161	835.2058	0.0135	49.5548	
demographic.popSize56	97.0201	148.9933	49.5685	2.297E-3	341.5259	834.3368	2.297E-3	49.5685	
demographic.popSize57	96.0452	141.6593	49.6749	7.5797E-3	345.792	877.3854	0.0203	49.6814	
demographic.popSize58	96.8627	147.9781	50.6388	0.0103	336.7819	881.694	8.8109E-3	50.6439	
demographic.popSize59	97.6579	154.2499	51.1334	2.6748E-4	336.4661	843.4147	2.6748E-4	51.1334	
demographic.popSize60	95.8563	144.4701	50.3007	2.0965E-3	330.9924	886.1885	8.7678E-4	50.3007	
demographic.popSize61	94.7906	147.5164	48.5831	1.475E-3	338.0499	784.6644	0.0376	48.6062	
demographic.popSize62	98.0969	149.7473	51.1901	3.1597E-3	345.5564	881.0572	3.1597E-3	51.1901	
demographic.popSize63	97.3197	146.2829	51.2057	4.0472E-3	338.6331	872.9424	4.0472E-3	51.2057	
demographic.popSize64	96.5348	159.7742	50.7456	3.9754E-4	337.8478	833.7229	1.2256E-3	50.7456	
demographic.popSize65	95.7394	144.7289	49.1494	7.3289E-3	337.9503	848.0786	8.6171E-3	49.1517	
demographic.popSize66	95.586	154.0339	49.955	5.5115E-3	330.2571	857.3731	0.0802	50.0261	
demographic.popSize67	94.5281	136.2462	50.3892	3.15E-3	332.7726	839.9122	0.0254	50.4001	
demographic.popSize68	96.3956	142.1499	51.4751	1.5265E-3	334.5256	904.0157	1.5265E-3	51.4751	
demographic.popSize69	95.6449	147.3181	50.306	5.9949E-3	339.9483	869.4159	5.9949E-3	50.306	
demographic.popSize70	96.0856	148.0225	49.4918	6.0083E-3	341.2711	858.9651	6.0083E-3	49.4918	
demographic.popSize71	97.4222	148.6959	52.1195	1.9763E-3	339.9214	832.3571	1.9763E-3	52.1195	
demographic.popSize72	95.5513	143.6151	49.998	6.0241E-3	330.6698	803.6945	0.0144	50.005	
demographic.popSize73	96.4797	155.4814	50.4619	8.712E-3	323.529	863.073	7.6915E-3	50.4619	
demographic.popSize74	95.3539	150.5242	49.1406	3.7628E-3	330.7217	931.9285	3.7628E-3	49.1406	
demographic.popSize75	97.0703	155.1652	49.9094	6.5464E-3	337.4215	899.4664	0.0378	49.9364	
demographic.popSize76	94.8999	140.9474	51.531	1.2328E-3	334.1928	944.0897	1.2328E-3	51.531	
demographic.popSize77	97.5453	141.181	52.021	3.3296E-3	340.2437	936.6292	0.0153	52.0321	
demographic.popSize78	94.5074	144.9461	49.6877	6.9862E-3	325.4194	919.4967	7.5378E-4	49.6877	
demographic.popSize79	95.0059	147.6704	50.1268	0.0136	332.1327	863.7401	0.0136	50.1268	
demographic.popSize80	97.6891	157.5861	50.4818	2.7366E-4	337.1036	897.889	4.1517E-3	50.4852	
demographic.popSize81	97.621	153.8046	50.4068	0.0319	341.9282	880.6963	4.7224E-3	50.4068	
demographic.popSize82	99.3793	156.916	52.1769	1.7549E-3	337.391	829.4263	1.7549E-3	52.1769	
demographic.popSize83	96.4292	145.4515	51.4285	6.4451E-3	329.9574	811.993	6.4451E-3	51.4285	
demographic.popSize84	95.3164	137.805	51.941	5.588E-3	330.2609	898.2844	0.0695	51.9817	
demographic.popSize85	96.3397	141.3691	51.1495	3.0394E-3	337.3161	892.6352	4.1745E-3	51.1495	
demographic.popSize86	97.1846	145.2366	51.2472	5.121E-3	333.2044	826.0231	0.0125	51.2537	
demographic.popSize87	98.6065	151.2348	52.1409	1.6879E-3	332.1053	874.2303	1.6879E-3	52.1409	
demographic.popSize88	97.0688	146.3477	51.6873	7.73E-3	337.3188	861.7366	7.73E-3	51.6873	
demographic.popSize89	97.2342	152.6642	51.2401	3.8521E-3	331.8344	904.5126	3.8521E-3	51.2401	
demographic.popSize90	96.7575	152.4331	51.3652	1.179E-3	332.3852	950.1012	2.4989E-3	51.3652	
demographic.popSize91	96.0232	143.0505	51.8941	0.017	327.6526	839.8737	0.0181	51.8941	
demographic.popSize92	96.4715	145.1315	50.8792	2.8257E-4	338.301	879.9868	2.8257E-4	50.8792	
demographic.popSize93	97.5145	146.857	51.1687	7.5365E-3	340.1411	916.5731	4.5184E-3	51.1687	
demographic.popSize94	97.3896	143.8858	51.9331	3.5903E-3	332.9513	831.8125	0.032	51.9494	
demographic.popSize95	95.8347	148.7388	49.92	7.308E-3	324.2376	816.5711	0.0631	49.9618	
demographic.popSize96	98.6985	150.3616	52.3787	2.9448E-5	339.8421	900.4798	2.9448E-5	52.3787	
demographic.popSize97	96.6305	141.3883	51.6219	2.4969E-3	334.0787	881.8436	9.6813E-3	51.6219	
demographic.popSize98	96.8574	143.1168	52.2906	3.6676E-3	330.8693	887.3153	3.9657E-3	52.2906	
demographic.popSize99	97.833	139.3608	53.5076	3.2817E-3	337.2146	879.8885	3.2817E-3	53.5076	
demographic.popSize100	96.2533	147.3472	50.8367	3.0323E-3	324.9896	957.7012	1.2864E-4	50.8367	
demographic.popSize101	97.7316	152.8652	51.1669	1.4814E-3	336.5357	856.3465	0.0374	51.1868	
demographic.popSize102	96.8647	153.3138	51.8226	2.2366E-3	325.2442	939.1393	2.2366E-3	51.8231	
