burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
joint	-15032.1667	154.1796	-15031.8272	-15354.2153	-14733.3104	230.9043	-15141.0775	-14935.1471	
prior	-7021.3081	153.8174	-7021.2551	-7348.5617	-6727.1772	229.052	-7125.7393	-6921.623	
likelihood	-8010.8586	17.104	-8010.9012	-8044.9533	-7977.4238	850.7899	-8022.4065	-7999.6974	
treeModel.rootHeight	144.4288	44.5805	135.1205	74.5625	235.7028	287.4589	102.0727	149.0376	
age(root)	1876.5712	44.5805	1885.8795	1785.2972	1946.4375	287.4589	1871.9624	1918.9273	
treeLength	1938.8787	310.0547	1885.7701	1428.549	2532.6931	222.9443	1692.2026	2024.2328	
tmrca(ingroup)	144.4288	44.5805	135.1205	74.5625	235.7028	287.4589	102.0727	149.0376	
age(ingroup)	1876.5712	44.5805	1885.8795	1785.2972	1946.4375	287.4589	1871.9624	1918.9273	
demographic.populationSizeChanges	2.8241	0.7016	3	2	4	478.3863	3	3	
demographic.populationMean	112.6565	101.6514	81.8493	9.9503	304.1108	247.419	25.0607	89.3616	
demographic.popSize1	133.0846	157.4075	78.0682	1.473	442.2889	254.6076	6.4281	79.2895	
demographic.popSize2	112.3353	185.1751	54.2441	3.6168E-3	395.5603	749.0133	4.5726E-3	54.2447	
demographic.popSize3	106.539	177.5252	50.5749	3.112E-4	393.8469	705.9916	3.112E-4	50.5749	
demographic.popSize4	112.1957	176.2969	55.2296	3.945E-4	410.0692	715.4778	0.012	55.234	
demographic.popSize5	110.849	172.0172	54.2779	6.5433E-3	410.9834	732.551	0.015	54.2787	
demographic.popSize6	114.5501	184.0524	56.0353	8.649E-3	411.4524	704.1976	0.022	56.0383	
demographic.popSize7	108.7608	176.5657	51.6724	2.0441E-4	398.7063	827.4821	2.0441E-4	51.6724	
demographic.popSize8	113.8279	185.8215	53.8326	2.828E-4	414.0005	754.1247	2.828E-4	53.8326	
demographic.popSize9	106.5119	180.0985	49.1049	3.7783E-3	385.1797	735.2176	3.7783E-3	49.1049	
