burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize49	63.9905	97.5498	33.6131	3.0664E-3	222.3646	848.465	8.2183E-4	33.6131	
demographic.popSize50	65.3798	96.2067	34.1617	2.0872E-3	230.0497	840.9739	1.783E-3	34.1617	
demographic.popSize51	63.7047	96.8403	33.3523	1.1105E-3	222.6737	903.3126	1.1105E-3	33.3523	
demographic.popSize52	64.3603	96.4173	33.3445	1.9964E-3	227.8592	881.3853	1.9964E-3	33.3445	
demographic.popSize53	62.7616	90.7458	33.5303	5.4605E-4	219.3126	921.5917	2.4033E-3	33.5311	
demographic.popSize54	64.3004	96.1171	34.0902	2.3907E-3	226.0436	814.2321	6.2391E-3	34.0908	
demographic.popSize55	62.9706	91.5951	33.954	1.1751E-3	221.0799	853.0037	0.0167	33.9641	
demographic.popSize56	63.662	97.9304	33.1525	2.1272E-3	219.4294	871.0683	2.1272E-3	33.1525	
demographic.popSize57	64.3558	96.6194	34.5103	1.9367E-4	223.4695	893.5917	3.2724E-3	34.5103	
demographic.popSize58	64.2938	96.8137	33.2544	2.4134E-3	227.559	860.32	2.4134E-3	33.2544	
demographic.popSize59	64.1163	98.1083	34.3206	7.1557E-5	218.6029	865.4908	9.2436E-3	34.3267	
demographic.popSize60	65.397	96.9713	34.4823	1.3529E-3	227.2911	836.0585	6.8757E-3	34.4823	
demographic.popSize61	64.7001	98.9279	33.6466	4.2374E-3	225.1192	893.91	6.529E-3	33.6478	
demographic.popSize62	64.7497	97.637	34.4244	2.8493E-3	227.7995	829.8462	2.8493E-3	34.4244	
demographic.popSize63	65.0319	101.6236	33.5011	1.9906E-3	230.2348	929.7972	5.518E-3	33.5022	
demographic.popSize64	64.6557	96.9855	33.5822	1.2322E-4	225.9689	881.1405	1.2322E-4	33.5822	
demographic.popSize65	65.6161	101.0164	34.0255	2.7134E-3	228.609	795.4809	7.083E-4	34.0255	
demographic.popSize66	65.6012	100.7977	34.564	4.4208E-3	230.5656	779.9731	9.7347E-3	34.5664	
demographic.popSize67	63.9672	96.5496	33.1821	3.4517E-6	220.7041	901.7747	8.3506E-4	33.1821	
demographic.popSize68	64.205	95.2067	33.1612	5.0165E-3	230.2616	845.0873	5.0165E-3	33.1612	
demographic.popSize69	64.0466	92.2861	34.2817	0.0224	221.8682	871.6711	0.0224	34.2861	
demographic.popSize70	65.5765	96.1347	35.0751	4.2677E-3	226.2762	868.2333	2.1841E-3	35.0751	
demographic.popSize71	64.639	96.7771	34.4287	3.7314E-3	221.8571	837.4486	3.7314E-3	34.4287	
demographic.popSize72	65.0035	95.599	34.3643	1.6229E-3	225.0984	880	8.0294E-3	34.3656	
demographic.popSize73	66.8258	106.4904	34.9282	7.7757E-4	226.9091	851.9402	7.7757E-4	34.9282	
demographic.popSize74	65.3593	99.4664	34.5953	1.6682E-4	228.1914	849.5786	3.7495E-3	34.5962	
demographic.popSize75	65.4133	101.6493	33.5388	4.1612E-3	230.0238	786.0091	8.4324E-3	33.5388	
demographic.popSize76	64.1874	100.0381	33.5175	2.4054E-3	224.1845	839.3984	0.0258	33.5353	
demographic.popSize77	63.8979	95.6418	33.8362	2.0772E-3	221.0968	873.4787	3.2384E-3	33.8362	
demographic.popSize78	63.5756	93.6071	33.1885	2.5613E-3	224.9399	883.083	0.0198	33.1907	
demographic.popSize79	64.4206	97.4926	34.3588	1.7961E-3	219.851	889.2262	1.7961E-3	34.3588	
demographic.popSize80	66.8414	99.8095	35.2938	5.1363E-4	224.3746	830.5756	1.1307E-3	35.2939	
demographic.popSize81	64.8388	93.5223	33.6812	7.2041E-3	229.7212	865.6309	7.335E-3	33.6812	
demographic.popSize82	64.2906	95.3953	33.7408	4.6935E-3	225.4557	874.7111	0.0175	33.7512	
demographic.popSize83	64.8548	96.0643	33.6811	0.0134	222.5528	864.4004	0.0253	33.6858	
demographic.popSize84	65.7661	101.4054	34.644	9.8721E-4	228.4792	853.5563	9.8721E-4	34.644	
demographic.popSize85	63.5078	92.8947	33.1962	4.0226E-3	224.5283	880.0701	4.0226E-3	33.1997	
demographic.popSize86	64.5948	101.7395	33.2211	2.4195E-3	220.9156	840.147	0.0198	33.2376	
demographic.popSize87	64.3003	99.5817	33.8877	2.562E-3	218.0365	897.8029	0.0131	33.8911	
demographic.popSize88	65.5508	98.7386	33.8255	1.6048E-3	232.4722	816.1592	0.033	33.8384	
demographic.popSize89	63.3013	90.4722	34.1396	2.3715E-3	220.606	854.075	2.3715E-3	34.1396	
demographic.popSize90	64.5024	97.2058	33.9709	2.609E-3	223.47	822.3629	7.8446E-3	33.9709	
demographic.popSize91	65.0126	95.4566	34.3997	1.5164E-4	233.9535	874.1202	1.5164E-4	34.3997	
demographic.popSize92	65.5893	101.4577	34.104	6.8401E-3	221.8356	815.7485	2.8E-3	34.104	
demographic.popSize93	63.3341	94.4572	33.6075	1.1057E-3	217.4123	827.3942	2.5396E-3	33.6075	
demographic.popSize94	62.3066	91.6741	32.7864	2.0557E-3	219.792	880.8737	4.0546E-3	32.7864	
demographic.popSize95	65.4565	96.2132	33.8828	2.7701E-3	228.5543	880.7771	2.7701E-3	33.8828	
demographic.popSize96	63.9563	97.2029	33.8359	3.1534E-4	220.1273	839.7936	3.1534E-4	33.8359	
demographic.popSize97	65.3421	99.5366	33.6089	1.7908E-3	227.573	784.5048	0.0179	33.6221	
demographic.popSize98	65.2393	98.0591	34.1503	2.6058E-4	222.3521	887.6628	2.6058E-4	34.1503	
demographic.popSize99	63.7934	92.1035	33.7364	3.927E-3	218.7039	856.211	0.0117	33.743	
demographic.popSize100	65.7412	106.079	34.6617	3.0963E-3	224.9792	760.3089	4.3148E-3	34.6621	
demographic.popSize101	64.4226	99.4834	33.8484	9.3222E-3	221.392	894.6358	9.3222E-3	33.8484	
demographic.popSize102	64.7124	100.5269	33.7164	2.5171E-3	225.297	823.2656	0.0392	33.7374	
demographic.popSize103	65.4664	100.397	33.2034	4.4762E-3	231.6294	784.9005	4.4762E-3	33.2058	
demographic.popSize104	64.7496	96.7581	33.4803	3.8837E-4	225.552	809.8827	3.8837E-4	33.4803	
