burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
joint	-14113.1486	160.9636	-14099.9343	-14437.7882	-13803.3821	234.3075	-14179.1193	-13972.5041	
prior	-6981.6327	160.1175	-6968.1689	-7304.3986	-6671.375	232.9578	-7048.0114	-6844.6859	
likelihood	-7131.5159	18.5374	-7131.8127	-7167.2611	-7094.7476	601.4522	-7144.7734	-7119.6869	
treeModel.rootHeight	161.3323	49.6747	151.9867	83.4974	261.4267	301.8707	108.6125	164.1876	
age(root)	1860.6677	49.6747	1870.0133	1760.5733	1938.5026	301.8707	1857.8124	1913.3875	
treeLength	1945.6088	359.1285	1894.6338	1267.3879	2663.0256	217.7277	1611.7848	2056.3903	
tmrca(ingroup)	161.3323	49.6747	151.9867	83.4974	261.4267	301.8707	108.6125	164.1876	
age(ingroup)	1860.6677	49.6747	1870.0133	1760.5733	1938.5026	301.8707	1857.8124	1913.3875	
demographic.populationSizeChanges	2.2909	0.5508	2	2	3	1436.5003	2	2	
demographic.populationMean	94.8942	96.6135	64.9757	7.7456	263.4199	247.036	22.0554	70.3834	
demographic.popSize1	113.2744	144.4864	59.944	0.0503	356.6	260.0124	0.6218	60.2048	
demographic.popSize2	96.0438	172.2368	44.7891	4.3714E-3	349.3458	670.761	8.3731E-3	44.7891	
demographic.popSize3	95.8581	171.7471	44.7996	6.6752E-4	350.3938	659.4861	0.0409	44.8318	
demographic.popSize4	90.3778	155.7554	41.8272	1.8006E-3	333.6738	694.3064	0.0149	41.8282	
demographic.popSize5	91.9674	160.1651	43.1103	3.0638E-4	332.521	683.0523	1.9555E-3	43.1103	
demographic.popSize6	82.3761	152.9456	37.5073	1.5989E-4	298.7553	752.6282	1.5989E-4	37.5073	
demographic.popSize7	93.1052	163.6815	43.4563	2.6717E-3	332.9006	699.5845	0.0284	43.4759	
demographic.popSize8	90.5116	159.2282	40.3084	5.1951E-3	340.8593	655.7175	0.0407	40.315	
demographic.popSize9	93.5918	164.338	43.5808	6.8921E-3	337.0697	711.7722	6.8921E-3	43.5808	
demographic.popSize10	91.8475	166.6463	43.2868	1.0389E-3	336.0521	724.6151	0.0441	43.3278	
demographic.popSize11	87.893	148.3534	40.6718	4.698E-3	323.3017	691.2052	4.698E-3	40.6718	
demographic.popSize12	94.1035	170.0125	43.2486	6.8987E-3	334.8013	706.4044	0.0212	43.2617	
demographic.popSize13	95.2013	168.8515	44.0978	5.5253E-3	351.0414	629.3478	5.5253E-3	44.0978	
demographic.popSize14	59.5892	130.8367	19.2635	0.0125	239.0465	555.7263	0.0125	19.2635	
demographic.popSize15	93.0637	170.3349	43.0125	1.2298E-3	341.9311	699.8124	1.2298E-3	43.0125	
