burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize30	174.7394	270.5242	89.4325	0.0145	623.9011	955.246	0.0145	89.4325	
demographic.popSize31	185.18	261.8636	99.0465	0.0118	648.9633	949.1403	0.0305	99.0585	
demographic.popSize32	188.073	270.7755	99.2706	0.0189	671.3191	917.914	0.0177	99.2706	
demographic.popSize33	186.5929	266.1845	100.3886	0.0105	642.8987	1074.5769	4.7263E-3	100.3886	
demographic.popSize34	176.4249	247.9545	95.3558	2.3639E-3	607.3351	939.746	2.3639E-3	95.3558	
demographic.popSize35	189.4447	267.0039	100.3621	0.0134	673.2888	885.4363	0.2392	100.567	
demographic.popSize36	183.6213	247.3462	100.9744	0.0119	639.5112	1003.0291	0.0119	100.9744	
demographic.popSize37	198.5701	282.7471	105.8921	8.7955E-4	725.3315	753.9745	7.1688E-3	105.8921	
demographic.popSize38	184.9142	255.1994	102.998	0.0814	641.725	1089.944	0.0104	102.998	
demographic.popSize39	185.5925	266.6843	101.5225	4.7707E-3	645.2011	1013.2589	4.7707E-3	101.5225	
demographic.popSize40	182.1648	255.7741	99.8964	0.0314	626.15	1051.3089	0.0314	99.8964	
demographic.popSize41	189.3421	259.8566	103.1852	0.0185	687.8019	860.8892	0.0185	103.1852	
demographic.popSize42	187.368	271.7714	102.6513	0.0156	638.6287	977.9233	4.1354E-4	102.6513	
demographic.popSize43	185.5798	267.1751	101.9797	5.5118E-3	628.9348	959.9569	5.5118E-3	101.9797	
demographic.popSize44	190.1607	258.2975	104.1015	5.0537E-3	642.8698	895.1951	5.0537E-3	104.1015	
demographic.popSize45	187.7587	254.8482	104.2274	0.0379	632.84	975.7437	0.0473	104.2307	
demographic.popSize46	191.8446	262.8255	102.5711	1.3042E-3	699.0269	832.5819	0.0423	102.5967	
demographic.popSize47	188.1255	257.8121	103.4274	0.0125	656.3009	951.5877	0.0125	103.4274	
demographic.popSize48	191.8506	259.3414	105.8133	8.3498E-3	660.1573	863.2722	2.7922E-3	105.8133	
demographic.popSize49	184.5494	252.486	101.9394	7.5524E-4	636.221	962.5563	7.5524E-4	101.9394	
demographic.popSize50	184.2842	250.6969	103.6021	2.1285E-3	632.1211	985.474	0.0105	103.6021	
demographic.popSize51	185.0875	253.9095	103.2663	0.0194	608.0193	1017.2521	0.0628	103.29	
demographic.popSize52	186.0274	257.8059	102.3106	8.7827E-3	632.6964	1009.2655	0.0499	102.3225	
demographic.popSize53	185.7998	259.9757	102.0462	5.1432E-4	626.3551	976.3158	1.4983E-3	102.0462	
demographic.popSize54	189.8146	265.2106	103.4971	9.4208E-4	639.9519	922.958	0.0104	103.5006	
demographic.popSize55	187.2167	259.4201	102.7212	0.0104	644.066	995.1783	0.0676	102.7761	
demographic.popSize56	192.1883	248.9337	105.6089	0.1483	631.8886	868.7281	1.8924E-3	105.6089	
demographic.popSize57	183.7636	260.6732	99.5883	0.0162	620.7407	1003.2344	0.0624	99.6136	
demographic.popSize58	186.2613	250.4438	103.2725	0.0423	635.7357	942.5656	0.0587	103.2727	
demographic.popSize59	188.0378	262.8223	101.9224	0.04	637.141	950.8512	0.04	101.936	
demographic.popSize60	190.2024	262.8064	103.8414	9.06E-3	648.6177	865.4803	9.06E-3	103.8414	
demographic.popSize61	191.0813	270.6588	102.0206	4.5258E-3	670.5716	855.0317	0.0342	102.044	
demographic.popSize62	197.8245	274.069	103.9633	0.0347	688.3178	819.78	4.0572E-3	103.9633	
demographic.popSize63	183.5043	247.7479	99.2279	2.2212E-3	626.9493	972.4712	0.0207	99.2433	
demographic.popSize64	190.0648	260.4824	103.986	9.2194E-3	632.2447	998.1041	1.3283E-3	103.986	
demographic.popSize65	184.2694	257.6064	101.8283	4.2665E-3	629.8872	1142.1289	0.0402	101.8508	
demographic.popSize66	187.8044	269.8647	102.928	0.0144	647.2577	965.1648	0.0144	102.9302	
demographic.popSize67	182.639	254.0591	101.4349	0.0111	615.8768	1074.3788	0.0276	101.4357	
demographic.popSize68	192.6977	254.6922	108.8637	0.0205	653.6379	899.2225	0.0205	108.8637	
demographic.popSize69	196.8355	277.1345	106.504	3.2457E-3	663.7571	930.2449	3.2457E-3	106.504	
demographic.popSize70	184.5114	243.5903	102.5755	0.0236	628.8567	946.905	0.0236	102.5755	
demographic.popSize71	189.4278	261.5237	101.825	0.0484	645.3369	914.1784	0.0494	101.8597	
demographic.popSize72	186.3137	255.0954	102.1487	2.8033E-3	648.1359	943.2211	2.8033E-3	102.1487	
demographic.popSize73	192.7073	264.6124	104.7527	0.0127	643.7518	965.4831	0.0127	104.7527	
demographic.popSize74	191.3031	254.668	103.6298	0.0138	667.5085	892.758	0.0304	103.6298	
demographic.popSize75	184.4078	255.9521	102.1884	1.5592E-3	643.9118	1015.3573	0.0128	102.1884	
demographic.popSize76	188.389	253.105	104.6435	7.3794E-3	646.6378	987.4354	0.0376	104.6665	
demographic.popSize77	187.0041	258.5069	102.6607	4.6152E-3	625.4965	946.7326	0.0537	102.6864	
demographic.popSize78	189.9559	251.7245	105.4433	0.0175	634.168	989.692	0.0175	105.4433	
demographic.popSize79	184.6058	258.2363	101.0569	0.0166	644.753	938.2478	0.054	101.0687	
demographic.popSize80	184.866	258.5863	100.2051	2.4818E-3	639.7711	1044.8276	0.0499	100.2258	
demographic.popSize81	193.4066	262.6752	108.6867	1.3293E-3	646.8099	840.8671	0.0176	108.6894	
demographic.popSize82	188.8434	265.4999	104.3387	1.5444E-3	632.9194	923.7931	1.5444E-3	104.3387	
demographic.popSize83	185.5528	264.2299	99.6622	7.2428E-3	644.1008	1024.3182	0.0612	99.6919	
demographic.popSize84	188.3368	261.058	102.058	8.5316E-3	648.9813	910.1	8.5316E-3	102.058	
demographic.popSize85	190.0463	265.784	102.3439	4.0009E-3	662.877	874.4404	4.0009E-3	102.3439	
demographic.popSize86	186.2664	255.9451	101.1707	0.0114	639.7477	997.7019	0.0114	101.1707	
demographic.popSize87	188.5449	266.711	103.343	0.1706	640.6661	956.0702	0.0683	103.343	
demographic.popSize88	186.2245	265.0459	100.152	7.5189E-3	649.4742	889.6696	0.0307	100.152	
demographic.popSize89	188.1488	251.2148	105.0119	0.0257	650.6669	973.6666	0.0252	105.0119	
demographic.popSize90	184.3645	248.8484	101.3786	0.0194	634.2781	1026.8251	6.4245E-3	101.3786	
demographic.popSize91	187.2432	262.8505	101.9527	6.6546E-3	659.3819	1015.0388	2.2551E-3	101.9527	
demographic.popSize92	184.9729	265.0264	100.5585	6.0279E-3	637.5898	976.9231	6.0279E-3	100.5585	
demographic.popSize93	184.9687	264.3283	99.5862	0.0142	662.1266	958.083	0.0147	99.5862	
demographic.popSize94	185.3293	268.4146	100.2464	0.0153	632.3844	1023.7661	0.0275	100.2464	
demographic.popSize95	188.6104	259.3271	101.9277	0.0124	642.4035	915.5606	0.0124	101.9277	
demographic.popSize96	181.6512	258.744	99.3375	8.1842E-3	623.3503	994.4258	0.0733	99.3897	
demographic.popSize97	191.4124	268.4185	103.4259	0.0156	664.7229	1010.3407	0.0156	103.4259	
demographic.popSize98	184.8545	264.9223	100.7633	4.3173E-5	642.7619	1026.2386	0.0389	100.8004	
demographic.popSize99	188.8033	258.594	103.2868	6.8161E-4	649.1273	962.688	6.8161E-4	103.2868	
demographic.popSize100	185.8275	262.6037	102.3209	7.1793E-3	642.7766	988.8836	7.1793E-3	102.3209	
demographic.popSize101	181.7219	246.441	99.6452	0.0112	622.5394	1101.1332	6.9033E-3	99.6452	
demographic.popSize102	184.0028	255.7524	98.9218	2.5688E-3	645.8117	978.6504	0.1596	99.0064	
demographic.popSize103	183.9966	260.2688	105.3678	0.0614	616.6307	1041.3516	0.0362	105.3699	
demographic.popSize104	185.1728	256.799	100.7623	2.7577E-3	654.6094	971.9237	0.0314	100.7762	
demographic.popSize105	184.9467	258.4077	100.086	0.0267	642.8179	990.359	0.0684	100.1063	
demographic.popSize106	185.3215	259.5954	99.3967	3.7408E-3	635.6557	943.5998	9.1342E-3	99.3967	
demographic.popSize107	185.7476	259.0819	102.0953	2.6084E-4	633.1118	996.8563	2.6084E-4	102.0953	
demographic.popSize108	184.0369	256.785	100.9363	3.2927E-3	641.0582	1010.6187	3.2927E-3	100.9363	
demographic.popSize109	185.4071	253.5131	100.6008	9.967E-3	655.7758	934.8051	0.0432	100.6008	
demographic.popSize110	184.4703	256.8706	101.0148	2.2437E-3	645.661	960.3337	0.0503	101.0488	
demographic.popSize111	190.1707	273.2383	102.9312	0.0173	652.8228	955.7541	0.0155	102.9312	
demographic.popSize112	184.2819	253.3811	100.1631	0.0149	645.8587	973.7839	0.0153	100.1631	
demographic.popSize113	184.7152	257.611	100.2372	0.0253	630.6332	921.5174	0.0253	100.2423	
demographic.popSize114	180.6788	261.3178	95.8631	4.4455E-4	639.3445	1002.2379	4.4455E-4	95.8631	
demographic.popSize115	179.9444	251.9436	98.2251	0.0164	619.2406	995.0667	0.0164	98.2251	
demographic.popSize116	182.4201	256.0138	97.9299	5.3051E-3	628.4456	1016.6055	5.3051E-3	97.9299	
demographic.popSize117	186.1935	257.7901	99.8492	0.0331	651.8132	977.5666	0.1283	99.8738	
demographic.popSize118	182.0323	251.6	99.1714	4.7461E-7	639.6663	1008.1038	4.7461E-7	99.1714	
demographic.popSize119	179.8914	253.0917	98.3536	5.996E-3	630.6112	1002.8874	0.0243	98.3618	
demographic.popSize120	182.2633	249.8115	98.1262	0.0421	624.3472	1021.541	0.0421	98.1433	
demographic.popSize121	186.5564	265.6834	100.8084	7.4146E-3	643.7169	957.0017	0.0412	100.8084	
demographic.popSize122	181.1165	262.5399	97.5645	1.8513E-3	615.3247	984.503	1.8513E-3	97.5645	
demographic.popSize123	184.434	258.2511	99.2882	0.0124	655.6927	946.5495	0.0124	99.2976	
demographic.popSize124	181.2066	248.2856	97.8312	6.4643E-3	627.2509	1006.4906	6.4643E-3	97.8312	
demographic.popSize125	183.6908	256.377	97.1998	0.0221	641.28	965.7697	0.0399	97.1998	
demographic.popSize126	179.5714	245.7416	98.2538	7.9026E-3	615.3555	1048.1847	7.9026E-3	98.2538	
demographic.popSize127	184.1481	261.1597	98.9254	1.468E-3	635.9051	965.2085	9.6713E-3	98.9254	
demographic.popSize128	180.7032	260.7128	94.8952	0.0201	636.9388	915.1589	0.0552	94.922	
demographic.popSize129	182.8431	258.7882	96.617	1.505E-3	644.4056	1018.203	9.5436E-3	96.6232	
demographic.popSize130	181.2102	248.7365	98.3332	6.2953E-3	634.1201	1003.3539	0.0776	98.3726	
demographic.popSize131	183.1698	263.6921	96.9607	9.1819E-3	639.6281	988.1624	0.0285	96.9708	
demographic.popSize132	184.3231	261.6994	100.3505	5.1532E-3	647.0863	1118.2648	0.0247	100.3522	
demographic.popSize133	183.8469	258.6322	98.8596	1.6072E-3	636.3567	948.9174	0.1387	98.9771	
demographic.popSize134	183.9026	262.3616	101.3574	1.0042E-3	647.8851	1013.1141	1.0042E-3	101.3574	
demographic.popSize135	182.9712	255.9713	98.2313	4.4073E-3	613.8077	1013.4585	0.048	98.2313	
demographic.popSize136	182.4534	252.1977	96.6042	5.5315E-3	627.207	937.4971	0.0161	96.6045	
demographic.popSize137	177.2777	249.1247	95.2814	3.7246E-3	627.3619	1026.7953	8.7486E-4	95.2814	
demographic.popSize138	180.6813	253.1569	97.1608	0.0112	626.6251	1020.5841	0.0102	97.1608	
demographic.popSize139	180.248	248.8124	98.9064	6.9129E-5	614.9371	980.1912	0.0212	98.922	
demographic.popSize140	183.7134	273.0973	95.2415	8.8578E-3	647.7177	1039.1628	0.0323	95.2595	
demographic.popSize141	179.7362	250.8872	96.7319	9.0779E-3	617.3413	1025.423	9.0779E-3	96.7319	
demographic.popSize142	180.4911	255.2948	99.5541	0.013	616.1957	1060.0855	0.013	99.5541	
demographic.popSize143	182.1595	267.2404	94.9723	8.4543E-3	634.7064	992.2195	8.4543E-3	94.9723	
demographic.popSize144	176.4052	237.7652	95.7347	5.6761E-3	608.9428	1018.8652	5.6761E-3	95.7347	
demographic.popSize145	183.2958	259.6129	97.5147	1.6123E-4	664.4428	1008.8522	4.7718E-5	97.5147	
demographic.popSize146	182.1434	267.31	95.0112	1.1766E-3	644.9673	993.9537	0.2071	95.1371	
demographic.popSize147	180.0471	252.4038	95.7148	6.3804E-3	624.6433	1041.5717	0.0164	95.7148	
demographic.popSize148	181.2559	250.8003	97.2314	2.2429E-3	645.7293	983.3062	5.4327E-3	97.2314	
demographic.popSize149	185.8197	263.6307	98.2992	1.3228E-3	658.4241	971.4803	6.545E-3	98.2992	
demographic.popSize150	186.1642	268.6189	99.824	0.0396	645.7824	994.3938	0.0723	99.8322	
demographic.popSize151	183.4744	270.09	95.7447	0.0273	641.7328	980.8266	0.0492	95.7625	
demographic.popSize152	183.148	269.7418	96.7247	9.7777E-4	651.8474	1090.1648	9.7777E-4	96.7247	
demographic.popSize153	184.6579	257.518	100.7449	3.2626E-3	638.8803	970.1576	0.0447	100.7607	
demographic.popSize154	178.0869	248.9425	96.0468	0.0215	622.6203	1185.7838	0.0215	96.0468	
demographic.popSize155	184.0733	253.01	101.3547	1.8665E-3	630.879	966.3209	1.8665E-3	101.3547	
demographic.popSize156	178.4783	248.0934	96.8079	8.2278E-3	621.1481	1070.4504	7.0982E-3	96.8079	
demographic.popSize157	176.9248	242.3374	95.5797	2.1736E-3	632.3771	997.3058	2.1736E-3	95.5797	
demographic.popSize158	181.7846	249.2275	98.0409	1.8181E-3	634.6422	981.5626	0.0521	98.0486	
demographic.popSize159	180.5232	259.3173	96.5976	5.2678E-3	629.2273	968.5245	0.0192	96.5996	
demographic.popSize160	181.1699	250.2767	97.9653	1.7084E-4	626.8613	982.5383	0.0281	97.9924	
demographic.popSize161	178.4671	247.722	95.3839	0.0356	624.3733	968.9697	0.0995	95.4553	
demographic.popSize162	179.1279	251.1137	95.4734	5.3188E-3	634.7055	1062.8647	5.3188E-3	95.4734	
demographic.popSize163	177.5766	253.6034	94.704	0.0184	610.726	992.1497	0.0174	94.704	
demographic.popSize164	182.7245	253.0496	99.1446	0.0102	635.923	1005.5011	3.608E-3	99.1446	
demographic.popSize165	183.507	266.9496	97.2951	1.7163E-3	640.4951	942.321	1.7163E-3	97.2951	
demographic.popSize166	182.031	256.1462	98.092	4.8464E-3	635.9846	1018.5982	0.0198	98.092	
demographic.popSize167	180.8974	249.7697	98.6247	0.0165	630.4539	998.2455	0.0165	98.6264	
demographic.popSize168	183.8275	261.807	99.3078	0.0201	634.7197	995.7393	0.0519	99.3176	
demographic.popSize169	179.0295	252.1492	94.2241	0.0167	617.5974	975.3518	0.0167	94.2241	
demographic.popSize170	183.5684	265.5925	99.4069	0.0141	643.4766	970.4978	0.0474	99.421	
demographic.popSize171	182.2253	258.4511	98.3612	0.0106	625.8624	1049.7623	0.0106	98.3612	
demographic.popSize172	184.3225	256.7821	98.7083	0.1017	645.6238	1011.3135	0.0202	98.7083	
demographic.popSize173	180.462	266.5679	95.0085	0.0224	621.4809	994.1058	0.0105	95.0085	
demographic.popSize174	181.494	250.2366	97.8928	6.9996E-4	618.0548	995.5628	1.2496E-3	97.8928	
demographic.popSize175	183.0953	271.1705	98.0304	7.0265E-3	638.5164	1032.0043	0.0332	98.049	
demographic.popSize176	185.3413	274.7115	94.8902	0.032	655.9621	966.8752	0.0518	94.9017	
demographic.popSize177	185.1099	257.7219	98.8306	0.0108	646.5969	911.3565	3.2677E-3	98.8306	
demographic.popSize178	185.032	252.779	102.2846	3.3453E-3	650.1328	1007.9717	0.0257	102.2914	
demographic.popSize179	183.8464	259.599	99.5028	6.0581E-3	642.4017	992.8187	0.0734	99.5623	
demographic.popSize180	184.0677	254.9786	100.0174	0.015	633.59	966.6064	0.015	100.0174	
demographic.popSize181	185.6421	263.4417	97.8663	0.0146	640.0109	875.2733	0.029	97.8781	
demographic.popSize182	182.0885	259.1038	97.7294	5.4687E-3	632.7754	1024.1896	0.0218	97.7294	
demographic.popSize183	183.6383	278.7778	96.7618	1.2868E-3	639.7544	952.8125	1.2868E-3	96.7618	
demographic.popSize184	182.4843	254.4863	97.305	5.3913E-3	645.2291	1063.0131	5.3913E-3	97.305	
demographic.popSize185	180.7149	256.9127	98.0012	5.3233E-3	624.4687	1052.535	0.0206	98.0042	
demographic.popSize186	183.5818	258.6784	97.9147	0.0322	643.381	946.5831	0.0444	97.9307	
demographic.popSize187	185.9507	267.9008	100.4946	1.226E-3	649.0871	987.5817	0.08	100.5358	
demographic.popSize188	181.5345	255.9068	98.5194	2.6373E-3	629.2601	1013.5791	4.7459E-4	98.5194	
demographic.popSize189	182.2536	252.9862	100.0258	2.3226E-3	623.8158	1052.6903	4.1793E-4	100.0258	
demographic.popSize190	182.7182	256.0952	99.0021	5.54E-3	618.5676	965.0635	0.0827	99.0675	
demographic.popSize191	179.0734	256.8662	96.9117	7.0544E-4	610.7581	1027.6398	0.0334	96.9349	
demographic.popSize192	184.4663	262.4991	99.7193	3.0053E-3	646.7008	1070.1726	0.0182	99.7262	
demographic.popSize193	181.7383	261.7416	97.5558	0.0296	635.3129	969.3396	0.0503	97.5757	
demographic.popSize194	181.8585	260.002	96.3454	3.543E-3	632.5242	1004.6227	3.423E-3	96.3454	
demographic.popSize195	181.7194	256.9596	97.7455	4.1703E-3	645.8228	952.3343	4.1703E-3	97.7455	
demographic.popSize196	181.347	249.4224	98.6127	9.9288E-3	624.9619	998.8778	9.9288E-3	98.6127	
demographic.popSize197	182.1	268.6046	96.6138	2.6079E-3	624.9982	1003.3349	2.6079E-3	96.6138	
demographic.popSize198	186.0811	270.2579	99.1889	0.0155	646.7058	978.4168	0.0238	99.192	
demographic.popSize199	182.1334	252.364	97.5328	0.0105	640.9868	1029.6842	0.0105	97.5328	
demographic.popSize200	178.3349	255.3623	95.4464	0.01	630.1937	995.0198	0.0123	95.4464	
demographic.indicators1	2.384E-3	0.0488	0	0	0	8946.549	0	0	
demographic.indicators2	7.3587E-3	0.0855	0	0	0	425.2721	0	0	
demographic.indicators3	7.8053E-3	0.088	0	0	0	297.2394	0	0	
demographic.indicators4	0.0184	0.1343	0	0	0	287.1222	0	0	
demographic.indicators5	0.0207	0.1424	0	0	0	246.8192	0	0	
demographic.indicators6	0.014	0.1175	0	0	0	268.6366	0	0	
demographic.indicators7	0.0319	0.1756	0	0	0	261.9533	0	0	
demographic.indicators8	0.029	0.1678	0	0	0	277.7487	0	0	
demographic.indicators9	2.1333E-3	0.0461	0	0	0	1016.8365	0	0	
demographic.indicators10	5.6973E-3	0.0753	0	0	0	508.9767	0	0	
demographic.indicators11	0.0135	0.1153	0	0	0	496.0695	0	0	
demographic.indicators12	5.0867E-3	0.0711	0	0	0	514.3161	0	0	
demographic.indicators13	0.0197	0.1391	0	0	0	319.9121	0	0	
demographic.indicators14	0.0168	0.1285	0	0	0	330.541	0	0	
demographic.indicators15	0.0303	0.1713	0	0	0	274.3486	0	0	
demographic.indicators16	0.0479	0.2136	0	0	0	252.2268	0	0	
demographic.indicators17	0.0477	0.2132	0	0	0	230.8308	0	0	
demographic.indicators18	9.2467E-3	0.0957	0	0	0	449.9002	0	0	
demographic.indicators19	0.0181	0.1334	0	0	0	352.3883	0	0	
demographic.indicators20	0.0525	0.2231	0	0	1	292.714	0	0	
demographic.indicators21	0.0273	0.163	0	0	0	356.8483	0	0	
demographic.indicators22	0.0367	0.1879	0	0	0	280.3795	0	0	
demographic.indicators23	0.0615	0.2403	0	0	1	246.8358	0	0	
demographic.indicators24	0.0723	0.2589	0	0	1	236.7561	0	0	
demographic.indicators25	0.0759	0.2648	0	0	1	225.2585	0	0	
demographic.indicators26	0.0892	0.285	0	0	1	231.1839	0	0	
demographic.indicators27	0.0906	0.287	0	0	1	233.8751	0	0	
demographic.indicators28	0.0608	0.239	0	0	1	257.3982	0	0	
demographic.indicators29	0.0716	0.2578	0	0	1	243.9957	0	0	
demographic.indicators30	0.038	0.1913	0	0	0	253.8289	0	0	
demographic.indicators31	5.456E-3	0.0737	0	0	0	1251.4956	0	0	
demographic.indicators32	0.0128	0.1124	0	0	0	820.384	0	0	
demographic.indicators33	0.0226	0.1485	0	0	0	230.1571	0	0	
demographic.indicators34	7.8427E-3	0.0882	0	0	0	465.8518	0	0	
demographic.indicators35	6.384E-3	0.0796	0	0	0	1265.4593	0	0	
demographic.indicators36	0.0386	0.1926	0	0	0	262.239	0	0	
demographic.indicators37	0.0118	0.108	0	0	0	866.9466	0	0	
demographic.indicators38	4.5453E-3	0.0673	0	0	0	1582.9846	0	0	
demographic.indicators39	7.7493E-3	0.0877	0	0	0	416.8676	0	0	
demographic.indicators40	0.023	0.1498	0	0	0	303.8481	0	0	
demographic.indicators41	7.1733E-3	0.0844	0	0	0	695.1543	0	0	
demographic.indicators42	8.2013E-3	0.0902	0	0	0	475.3009	0	0	
demographic.indicators43	0.0241	0.1534	0	0	0	273.8114	0	0	
demographic.indicators44	0.0215	0.145	0	0	0	284.1076	0	0	
demographic.indicators45	0.0198	0.1391	0	0	0	296.9768	0	0	
demographic.indicators46	0.0187	0.1354	0	0	0	340.219	0	0	
demographic.indicators47	0.0337	0.1804	0	0	0	329.7447	0	0	
demographic.indicators48	6.1187E-3	0.078	0	0	0	1372.5326	0	0	
demographic.indicators49	0.0109	0.1039	0	0	0	466.0575	0	0	
demographic.indicators50	0.0119	0.1086	0	0	0	575.5806	0	0	
demographic.indicators51	0.0203	0.1412	0	0	0	375.6172	0	0	
demographic.indicators52	0.0147	0.1204	0	0	0	394.3128	0	0	
demographic.indicators53	0.0108	0.1036	0	0	0	424.9054	0	0	
demographic.indicators54	0.0172	0.1301	0	0	0	414.2902	0	0	
demographic.indicators55	0.0369	0.1885	0	0	0	342.62	0	0	
demographic.indicators56	0.0138	0.1168	0	0	0	417.6134	0	0	
demographic.indicators57	0.0139	0.1169	0	0	0	602.0896	0	0	
demographic.indicators58	0.0171	0.1297	0	0	0	476.5505	0	0	
demographic.indicators59	0.0164	0.1269	0	0	0	563.5502	0	0	
demographic.indicators60	0.0137	0.1163	0	0	0	522.1609	0	0	
demographic.indicators61	0.0302	0.171	0	0	0	297.6966	0	0	
demographic.indicators62	0.0204	0.1413	0	0	0	397.2814	0	0	
demographic.indicators63	0.0195	0.1384	0	0	0	628.6178	0	0	
demographic.indicators64	0.014	0.1176	0	0	0	541.1576	0	0	
demographic.indicators65	0.0109	0.1038	0	0	0	688.342	0	0	
demographic.indicators66	0.0172	0.13	0	0	0	513.0035	0	0	
demographic.indicators67	0.0307	0.1725	0	0	0	358.7289	0	0	
demographic.indicators68	0.0278	0.1644	0	0	0	384.7796	0	0	
demographic.indicators69	0.0196	0.1385	0	0	0	691.3852	0	0	
demographic.indicators70	0.0149	0.1212	0	0	0	369.9135	0	0	
demographic.indicators71	0.0128	0.1122	0	0	0	534.9711	0	0	
demographic.indicators72	0.0216	0.1453	0	0	0	448.8214	0	0	
demographic.indicators73	0.0243	0.1539	0	0	0	369.6773	0	0	
demographic.indicators74	0.0133	0.1144	0	0	0	601.5788	0	0	
demographic.indicators75	0.0153	0.1228	0	0	0	418.5881	0	0	
demographic.indicators76	0.0176	0.1314	0	0	0	432.5886	0	0	
demographic.indicators77	0.0258	0.1585	0	0	0	306.041	0	0	
demographic.indicators78	9.7987E-3	0.0985	0	0	0	658.8987	0	0	
demographic.indicators79	5.484E-3	0.0739	0	0	0	1382.9794	0	0	
demographic.indicators80	0.0262	0.1597	0	0	0	295.1533	0	0	
demographic.indicators81	0.0124	0.1106	0	0	0	641.437	0	0	
