burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize51	479.9978	776.9324	224.6965	4.2135E-3	1847.9931	669.6337	0.086	224.6965	
demographic.popSize52	476.2663	833.9494	218.2287	0.0163	1763.9716	779.0465	0.0732	218.2292	
demographic.popSize53	485.1871	762.7475	223.8538	0.0428	1895.0753	636.7711	1.893E-3	223.8538	
demographic.popSize54	482.9323	805.2024	227.4392	0.0302	1813.8521	712.9343	0.0292	227.4541	
demographic.popSize55	487.4102	836.6779	224.2319	0.017	1789.5791	714.573	0.017	224.2319	
demographic.popSize56	502.1324	881.3951	222.3684	0.0348	1933.4638	656.4539	0.0348	222.3785	
demographic.popSize57	496.1713	825.984	229.2522	0.0202	1857.5804	666.5868	0.0202	229.2622	
demographic.popSize58	481.3591	828.6465	225.2041	0.0108	1716.8627	734.7079	0.1341	225.2775	
demographic.popSize59	497.4911	830.3907	228.7913	1.0383E-3	1877.1739	649.1926	0.0521	228.7913	
demographic.popSize60	484.9192	841.1672	222.1805	8.0189E-3	1799.9773	739.8334	0.031	222.1963	
demographic.popSize61	485.3258	800.5925	224.4214	5.2028E-3	1785.8483	721.5194	0.0502	224.4214	
demographic.popSize62	510.8365	828.4139	236.7108	0.0197	1870.5318	693.1912	0.0197	236.7108	
demographic.popSize63	473.9112	753.3182	220.7067	2.6684E-3	1738.5722	689.0487	2.6684E-3	220.7067	
demographic.popSize64	477.677	753.765	225.0486	0.0228	1780.4055	683.883	0.0228	225.0486	
demographic.popSize65	481.3097	850.053	223.0315	4.1279E-3	1713.1666	779.198	0.0102	223.0315	
demographic.popSize66	477.9781	774.6606	223.9577	6.9296E-3	1723.973	755.3405	6.9296E-3	223.9577	
demographic.popSize67	489.5505	788.6661	227.8968	6.622E-3	1805.0713	660.1392	6.622E-3	227.8968	
demographic.popSize68	488.2046	784.069	225.8623	0.0142	1815.808	676.1854	0.0142	225.869	
demographic.popSize69	484.5806	797.5201	228.6103	0.0283	1735.1777	705.28	0.0899	228.6654	
demographic.popSize70	484.8145	808.9327	225.1385	0.0157	1740.0647	687.3721	0.0891	225.1587	
demographic.popSize71	499.4631	875.4184	227.0417	7.2628E-4	1855.2196	661.7776	7.2628E-4	227.0417	
demographic.popSize72	475.0485	784.3215	223.3461	2.9973E-3	1781.8278	759.543	4.1904E-3	223.3461	
demographic.popSize73	477.5055	780.8851	224.6823	0.0129	1762.853	670.1436	0.0129	224.6823	
demographic.popSize74	513.6479	829.1108	230.6338	0.7709	2048.6346	587.6394	0.1227	230.664	
demographic.popSize75	482.1849	788.5487	224.7266	0.024	1732.5427	708.6535	0.094	224.7753	
demographic.popSize76	474.7269	833.6813	221.5997	0.0166	1732.808	772.1943	0.0166	221.5997	
demographic.popSize77	489.0594	803.7538	231.336	5.929E-3	1766.9201	731.6633	0.0364	231.336	
demographic.popSize78	472.7097	736.7237	223.4056	8.9836E-3	1738.5094	672.3429	0.0236	223.4152	
demographic.popSize79	477.4216	806.1099	219.0191	0.0144	1736.4176	743.8204	0.0144	219.0191	
demographic.popSize80	467.38	792.2292	214.5553	0.011	1697.6319	733.3999	0.0293	214.5553	
demographic.popSize81	489.0826	808.8611	224.2417	9.664E-4	1820.6736	680.1247	9.664E-4	224.2417	
demographic.popSize82	486.0254	795.8224	226.7888	0.0221	1762.9608	715.9332	0.0611	226.7888	
demographic.popSize83	497.917	852.471	222.8291	7.7187E-3	1782.5407	696.4662	7.7187E-3	222.8291	
demographic.popSize84	471.0521	770.5807	218.8042	0.0617	1743.9188	706.6301	9.8244E-3	218.8042	
demographic.popSize85	479.2529	799.03	225.2185	0.0171	1763.9173	708.2831	0.1397	225.3198	
demographic.popSize86	482.3026	797.9889	220.8801	0.0419	1727.0581	697.1442	0.1291	220.9038	
demographic.popSize87	489.1329	860.725	222.4851	0.0646	1820.8428	707.3478	0.0133	222.4851	
demographic.popSize88	470.759	811.6254	214.3921	2.8798E-3	1783.2189	707.9623	0.0935	214.4726	
demographic.popSize89	486.3094	793.3354	228.3204	0.0503	1763.4469	650.9335	0.0503	228.3204	
demographic.popSize90	486.4733	818.1677	221.5112	1.3072E-3	1835.129	675.4795	1.3072E-3	221.5112	
demographic.popSize91	470.9962	791.5832	220.3701	7.1002E-3	1750.1017	710.1585	7.1002E-3	220.3701	
demographic.popSize92	482.7039	834.6662	221.0341	0.0675	1821.8129	669.7708	0.0215	221.0341	
demographic.popSize93	473.7205	781.5288	219.0351	5.125E-4	1734.9937	698.9177	5.125E-4	219.0351	
demographic.popSize94	476.2959	754.5328	222.1567	0.0134	1817.1392	656.9134	0.0134	222.1567	
demographic.popSize95	470.4606	786.9197	210.3042	4.6644E-3	1779.4686	698.4285	4.6644E-3	210.3042	
demographic.popSize96	480.859	797.7356	220.7488	0.0146	1793.1764	735.8526	0.0502	220.7562	
demographic.popSize97	469.6197	783.3815	216.1687	0.034	1739.8794	749.5758	0.1128	216.231	
demographic.popSize98	464.4157	764.5611	214.9504	0.0713	1718.8694	734.533	0.017	214.9504	
demographic.popSize99	465.7109	760.8963	218.0425	0.1008	1739.2246	729.6205	0.0612	218.0499	
demographic.popSize100	464.0139	767.4344	219.4973	0.1648	1716.356	687.4496	0.0121	219.4973	
demographic.popSize101	476.8533	791.762	218.2776	0.0135	1790.1144	703.6166	0.0287	218.2776	
demographic.popSize102	475.5243	808.0406	220.3264	0.0204	1745.656	728.26	0.3077	220.5481	
demographic.popSize103	478.6555	817.9554	218.9614	8.8531E-3	1796.2837	683.1236	8.8531E-3	218.9614	
demographic.popSize104	479.4854	836.6032	218.9273	0.0101	1745.2633	701.416	0.08	218.9472	
demographic.popSize105	467.2823	778.927	215.1708	0.0456	1743.5848	719.1076	0.0655	215.1708	
demographic.popSize106	466.1647	807.2616	210.714	0.0366	1739.9298	772.1256	0.0366	210.714	
demographic.popSize107	467.8707	772.4024	218.747	0.0321	1758.3469	721.2582	0.0321	218.747	
demographic.popSize108	472.3675	763.6983	222.1123	0.0377	1749.1158	748.6981	0.0377	222.1135	
demographic.popSize109	474.4633	814.4707	218.0323	0.0265	1749.6257	697.7284	0.0877	218.0768	
demographic.popSize110	471.0603	842.0341	214.2549	0.0148	1689.9827	776.1142	0.0776	214.277	
demographic.popSize111	467.2755	789.7281	220.2207	0.0102	1699.5684	764.9082	0.0102	220.2207	
demographic.popSize112	483.468	854.535	218.5961	0.0147	1810.9725	760.2409	3.8969E-3	218.5961	
demographic.popSize113	467.1858	806.318	216.09	4.3163E-3	1719.9036	707.2067	4.3163E-3	216.09	
demographic.popSize114	456.6239	745.904	212.735	9.9383E-3	1745.5014	717.317	0.0263	212.735	
demographic.popSize115	465.2779	779.5341	214.6726	0.0189	1717.3545	722.0719	0.0189	214.6726	
demographic.popSize116	463.6621	762.7851	212.3786	4.9562E-3	1740.7832	705.3199	4.9562E-3	212.3786	
demographic.popSize117	461.556	800.6539	204.9002	0.0169	1720.7647	765.3579	0.1866	204.945	
demographic.popSize118	472.5152	791.1093	212.134	0.067	1760.0724	696.9905	7.9226E-3	212.134	
demographic.popSize119	473.9717	806.7277	213.9222	2.5601E-3	1784.2771	713.5796	0.114	214.0119	
demographic.popSize120	485.5966	877.6372	214.702	0.0127	1813.3528	733.5506	0.0127	214.702	
demographic.popSize121	465.2787	757.4868	216.3071	1.6771E-3	1726.9237	701.1177	1.6771E-3	216.3071	
demographic.popSize122	458.0084	743.9032	210.882	6.3107E-4	1718.8533	703.0822	0.0635	210.882	
demographic.popSize123	468.7566	811.0251	214.8031	0.03	1751.1232	699.6206	0.0275	214.8031	
demographic.popSize124	481.1501	809.8355	217.7374	9.3494E-3	1804.4608	735.6456	9.3494E-3	217.7374	
