burnIn   <= 25000000,   maxState  = 100000000
statistic	mean	stdErr	median	hpdLower	hpdUpper	ESS	50hpdLower	50hpdUpper
demographic.popSize14	802.4014	1425.0187	367.3178	0.0393	2910.2644	647.9716	0.0183	367.3178	
demographic.popSize15	815.5223	1451.3345	374.1465	3.7629E-3	2978.2404	648.1082	0.0753	374.1465	
demographic.popSize16	795.8012	1454.0278	370.9726	8.8323E-3	2815.4861	646.9747	0.2842	371.0634	
demographic.popSize17	761.969	1397.3759	343.543	1.3116E-3	2846.3407	642.7852	1.3116E-3	343.543	
demographic.popSize18	683.0633	1444.3949	242.5506	0.0697	2790.0944	548.4835	0.3474	242.7468	
demographic.popSize19	784.3696	1423.7592	346.5576	4.5237E-3	3002.4937	630.1398	0.0619	346.5674	
demographic.popSize20	803.3256	1533.5797	365.6677	0.0153	2948.7359	624.9924	0.3087	365.8316	
demographic.popSize21	811.7539	1666.4944	342.5401	0.0426	3108.8853	607.4135	0.0426	342.5401	
demographic.popSize22	834.294	1456.0822	380.6607	0.0343	3110.1735	597.0052	0.032	380.6607	
demographic.popSize23	835.0661	1404.9015	372.5758	0.4622	3113.9116	604.4186	0.2417	372.6214	
demographic.popSize24	827.0764	1424.4466	391.0593	2.7125E-3	3006.7979	755.7239	0.0783	391.0593	
demographic.popSize25	834.5871	1394.4768	403.4144	0.0153	3078.3075	646.8467	0.0153	403.4144	
demographic.popSize26	841.0385	1423.6876	406.827	2.7486E-3	2959.5505	606.4077	2.7486E-3	406.827	
demographic.popSize27	813.2812	1390.7799	390.2336	0.0955	2985.5915	715.3238	0.0955	390.2336	
demographic.popSize28	823.4971	1418.8612	385.6202	9.3499E-3	2927.5925	684.7893	9.3499E-3	385.6202	
demographic.popSize29	854.6784	1544.1247	403.8118	0.0228	3060.2961	655.5729	0.0228	403.8118	
demographic.popSize30	889.2081	1540.4213	412.8856	2.3773E-3	3114.723	577.006	2.3773E-3	412.8856	
demographic.popSize31	835.38	1564.2691	397.7062	0.0205	2901.923	657.4032	0.0205	397.7062	
demographic.popSize32	858.2455	1504.2359	408.3978	0.0187	2887.5206	708.2629	0.1407	408.5054	
demographic.popSize33	866.3154	1429.2509	435.0564	0.029	3055.1407	685.8719	0.029	435.0564	
demographic.popSize34	939.8384	1402.0316	451.0685	0.1484	3267.0303	601.344	0.2809	451.0685	
demographic.popSize35	845.9361	1522.9136	393.969	7.0318E-3	3134.643	635.5641	7.0318E-3	393.969	
demographic.popSize36	868.9734	1503.6936	410.8241	0.022	3146.0669	621.6573	0.022	410.8241	
demographic.popSize37	886.7024	1508.9341	407.2385	0.0758	3359.6664	570.3103	0.0758	407.2385	
demographic.popSize38	893.9036	1523.1517	444.9601	1.7601E-3	3048.4675	739.0013	0.0347	444.968	
demographic.popSize39	837.2373	1400.4128	389.9863	0.1608	3045.9595	647.7377	0.5763	390.1763	
demographic.popSize40	843.829	1503.1052	398.7233	0.0959	2982.5055	609.0395	0.1782	398.8122	
demographic.popSize41	857.9475	1380.7707	397.8187	8.9193E-5	3234.0054	574.6874	8.9193E-5	397.8187	
demographic.popSize42	868.86	1387.7611	412.3792	0.0491	3082.311	588.1419	0.0721	412.3792	
demographic.popSize43	861.2051	1450.7479	403.6816	5.7407E-4	3105.3259	559.9087	5.7407E-4	403.6816	
demographic.popSize44	838.9969	1541.9252	399.1936	0.0267	2968.5602	695.6252	0.0671	399.1936	
demographic.popSize45	863.1632	1456.4874	421.5167	7.9896E-3	3038.312	751.8301	0.0178	421.5167	
demographic.popSize46	841.0138	1406.0765	399.3019	0.0532	3124.4252	677.089	0.0532	399.3019	
demographic.popSize47	862.4197	1587.4817	393.4612	0.026	3017.7141	625.1798	0.0628	393.4687	
demographic.popSize48	882.0274	1431.6702	411.7546	0.0234	3255.4228	590.5639	0.1386	411.8502	
demographic.popSize49	847.593	1581.5186	385.8547	5.4605E-3	3095.9419	698.3442	0.5418	386.3033	
demographic.popSize50	846.1669	1497.7832	399.0672	0.0241	3089.6057	670.5815	0.0241	399.0672	
demographic.popSize51	852.2362	1484.6646	403.1668	0.0186	2998.2217	667.724	0.4468	403.2526	
demographic.popSize52	827.3647	1432.0443	390.0811	0.0108	2992.0705	666.332	0.0108	390.0811	
demographic.popSize53	837.2374	1443.6267	397.1994	0.0216	2999.5473	621.6232	0.5038	397.3514	
demographic.popSize54	828.5238	1426.7418	385.3164	4.1405E-3	2953.9641	696.7403	0.0841	385.3838	
demographic.popSize55	814.007	1324.5685	391.9557	7.1037E-3	2916.6239	664.8253	0.0537	391.9557	
demographic.popSize56	872.5858	1504.7531	410.48	0.0114	3061.4256	622.9303	0.0114	410.48	
demographic.popSize57	833.1088	1410.6229	409.8783	0.0553	2893.4096	699.2948	0.0454	409.8783	
demographic.popSize58	847.8494	1540.5445	396.3354	0.0448	3047.9601	671.5985	0.0122	396.3354	
demographic.popSize59	818.6542	1427.3167	387.4103	0.0169	2955.9917	678.2109	0.157	387.4103	
demographic.popSize60	846.1101	1458.812	402.9706	0.1223	2894.7677	621.6581	0.1919	403.1207	
demographic.popSize61	824.0035	1439.5955	388.6841	0.0726	2995.515	626.9361	0.1742	388.7112	
demographic.popSize62	829.3026	1411.8273	392.4211	0.0132	3009.5849	649.7496	0.0162	392.4211	
demographic.popSize63	841.1928	1574.6925	383.4907	0.028	2967.1347	643.1863	0.028	383.4907	
demographic.popSize64	857.3012	1610.9602	401.1477	1.1911E-3	3089.3666	701.2566	1.1911E-3	401.1477	
demographic.popSize65	825.8913	1413.573	393.5773	0.0623	2966.4886	663.7479	0.2497	393.7283	
demographic.popSize66	827.8915	1441.2178	381.0976	0.0362	3127.9071	645.6033	6.0416E-3	381.0976	
demographic.popSize67	832.5287	1400.6766	395.1005	0.1176	2966.6558	672.4	0.1543	395.1501	
demographic.popSize68	819.8734	1403.1323	384.8622	0.0426	2919.2836	671.19	0.0426	384.8622	
demographic.popSize69	816.6744	1433.8932	388.0459	0.0477	2947.179	651.7735	0.0477	388.0459	
demographic.popSize70	811.0267	1417.148	380.7664	0.0533	2904.2552	710.7156	0.0533	380.7664	
demographic.popSize71	817.2502	1521.4342	385.0464	0.0553	2922.4295	737.9661	0.1972	385.1869	
demographic.popSize72	808.1222	1429.7992	390.9195	0.0293	2905.2017	730.9261	0.0293	390.9195	
demographic.popSize73	805.4461	1455.6219	374.8805	4.0095E-3	2903.2786	693.5065	4.0095E-3	374.8805	
demographic.popSize74	826.1623	1484.4872	388.0287	0.0683	2941.177	617.3569	0.0387	388.0287	
demographic.popSize75	819.6876	1452.3665	391.2355	6.442E-3	2834.2282	705.7791	6.442E-3	391.2355	
demographic.popSize76	826.1041	1377.3005	383.6856	0.0609	2993.2302	649.6533	0.0609	383.6856	
demographic.popSize77	822.8151	1548.5462	384.4381	0.0316	2912.553	681.3824	0.0316	384.4381	
demographic.popSize78	816.8945	1417.7238	397.1228	0.0177	2942.7652	700.4138	0.0177	397.1228	
demographic.popSize79	814.8372	1389.9347	389.9257	0.0118	3021.661	650.8525	2.4073E-3	389.9257	
demographic.popSize80	840.2945	1458.996	387.7549	0.0119	3038.5347	616.7952	0.0874	387.7603	
demographic.popSize81	834.7261	1483.2742	393.8491	2.4341E-3	2995.4476	695.0628	2.4341E-3	393.8491	
demographic.popSize82	805.4774	1417.7218	383.5833	1.5927E-3	2900.8223	650.6821	1.5927E-3	383.5833	
demographic.popSize83	836.1446	1518.9262	382.954	0.0846	3044.803	631.7455	0.1504	382.954	
demographic.popSize84	824.1219	1513.8831	382.1696	0.0173	2912.1288	630.6295	0.0441	382.1833	
demographic.popSize85	813.9995	1656.9652	383.825	7.0746E-3	2913.8357	694.2632	7.0746E-3	383.825	
demographic.popSize86	726.3432	1368.3559	332.4904	0.1225	2644.8983	635.5904	0.1876	332.5607	
demographic.popSize87	815.5969	1434.6666	374.9595	0.0267	3029.6533	707.6146	0.2122	375.0981	
demographic.popSize88	822.9402	1521.1062	383.2549	0.0206	2983.7399	669.6338	0.0623	383.2549	
demographic.popSize89	834.3276	1650.2505	387.1178	0.0135	2962.5253	722.2876	0.3069	387.1186	
demographic.popSize90	807.5894	1386.3691	384.4655	0.0239	2836.2809	638.5739	0.0239	384.4655	
demographic.popSize91	815.9747	1440.7898	377.7427	0.1645	2970.8696	659.8568	0.086	377.7623	
demographic.popSize92	810.2962	1484.0288	373.7961	0.022	2921.9102	674.7068	0.022	373.7961	
demographic.popSize93	828.0725	1559.802	373.9458	0.0305	2968.0457	622.4793	0.0157	373.9458	
demographic.popSize94	817.8568	1429.2814	391.0547	0.0105	2876.9336	689.1246	0.0105	391.0547	
demographic.popSize95	816.9232	1402.2057	385.3444	0.1003	2971.5648	708.2353	0.1003	385.3444	
demographic.popSize96	789.2332	1359.2382	380.3786	0.0149	2849.6206	722.8939	0.0149	380.3786	
demographic.popSize97	806.5722	1477.844	371.2177	0.0358	2961.4817	792.0243	0.0358	371.2177	
demographic.popSize98	817.7737	1426.6316	388.672	0.0126	3005.389	698.1825	0.0126	388.672	
demographic.popSize99	802.3121	1464.4872	371.7909	0.0522	3009.5045	651.1702	0.3427	372.0602	
demographic.popSize100	809.6126	1462.1515	374.2458	0.0236	2963.9751	666.2899	0.0236	374.2458	
demographic.popSize101	776.9375	1365.6867	366.0169	0.0461	2835.124	721.2434	0.0912	366.0522	
demographic.popSize102	820.6309	1440.4804	386.4591	4.1311E-3	2914.5768	680.5378	4.1311E-3	386.4591	
demographic.popSize103	760.1322	1228.4911	362.1931	0.0232	2762.9408	686.7345	0.0731	362.2255	
demographic.popSize104	824.4278	1506.3075	380.8788	0.0655	2904.3754	667.9188	0.0125	380.8788	
demographic.popSize105	794.8284	1422.6886	364.1248	0.0244	2895.2471	641.7726	0.0244	364.1248	
demographic.popSize106	822.588	1408.5021	386.393	0.0551	2912.6521	670.7774	0.0551	386.3933	
demographic.popSize107	763.4922	1433.5831	354.6552	0.0443	2798.6341	672.5185	0.0443	354.6552	
demographic.popSize108	795.6338	1422.1968	359.4249	0.0354	2848.6851	650.8555	0.0354	359.4249	
demographic.popSize109	781.069	1452.2224	361.1821	3.3713E-3	2855.4239	677.1842	0.2439	361.2728	
demographic.popSize110	811.5489	1378.5706	380.4278	9.4209E-3	2959.9633	663.3419	0.0435	380.4383	
demographic.popSize111	813.9061	1549.2837	375.8554	0.0307	2911.925	658.1028	0.0307	375.8554	
demographic.popSize112	830.848	1507.1176	368.2634	0.0615	3018.2423	644.4766	0.0615	368.2634	
demographic.popSize113	802.6884	1462.2548	364.8446	0.0798	2956.4307	693.2281	0.0798	364.8733	
demographic.popSize114	775.0652	1359.2264	357.4405	0.06	2794.8842	676.7235	0.158	357.5861	
demographic.popSize115	743.5712	1245.3873	354.3108	0.0628	2739.2814	697.5575	0.0628	354.3108	
demographic.popSize116	825.2653	1482.1135	381.932	0.0212	3027.2964	654.1936	0.0212	381.932	
demographic.popSize117	785.2897	1397.3769	368.1839	0.0754	2842.6806	580.4471	0.0754	368.1839	
demographic.popSize118	802.6471	1512.7517	353.7837	0.0293	2912.3937	610.5812	0.0293	353.7837	
demographic.popSize119	824.5778	1559.2924	371.1622	0.0564	3017.2874	654.7851	0.0564	371.1622	
demographic.popSize120	804.3265	1401.1668	378.1862	0.0278	2949.5075	642.1514	0.1481	378.2734	
demographic.popSize121	810.9444	1472.212	371.0664	0.0486	2991.852	638.7303	0.0486	371.0664	
demographic.popSize122	806.7637	1374.006	377.5191	2.1653E-3	2941.2845	654.4129	2.1653E-3	377.5191	
demographic.popSize123	828.4707	1620.0231	384.4808	0.0203	2935.3215	762.4848	0.0203	384.4808	
demographic.popSize124	800.2241	1563.1974	359.8855	0.0244	2965.2338	620.3619	0.3471	359.9814	
demographic.popSize125	813.057	1430.9578	367.2418	6.9555E-4	3017.2418	666.7779	0.0375	367.2418	
demographic.popSize126	799.9501	1450.2743	376.4454	7.9516E-3	2779.741	677.8785	7.9516E-3	376.4454	
demographic.popSize127	811.345	1528.9304	377.7714	0.038	2872.3929	704.4472	0.0462	377.7714	
demographic.popSize128	817.9649	1518.3981	365.6879	0.0343	2982.4954	655.1257	0.3631	365.8871	
demographic.popSize129	816.7535	1488.0768	368.9707	0.0953	2949.9818	669.8323	0.0953	368.9707	
demographic.popSize130	803.1382	1520.0066	353.4783	0.046	2957.557	623.6354	0.046	353.4783	
demographic.popSize131	802.5064	1445.7154	379.8022	4.039E-3	2866.1648	654.049	4.039E-3	379.8022	
demographic.popSize132	812.5623	1380.3757	372.6892	0.0508	3031.8994	641.528	0.2422	372.8209	
demographic.popSize133	819.633	1494.5138	376.3078	0.0309	2921.813	653.1165	0.0788	376.3078	
demographic.popSize134	808.6798	1458.7207	377.5236	9.6555E-3	2907.6221	686.9848	9.6555E-3	377.5236	
demographic.popSize135	816.0967	1350.4268	379.2881	0.1526	3011.0016	635.7807	0.1432	379.2881	
demographic.popSize136	822.3859	1385.0941	396.3956	6.0307E-3	3003.5739	675.068	6.0307E-3	396.3956	
demographic.popSize137	820.2452	1522.0614	382.2708	0.0108	2937.8484	729.6203	0.0108	382.2708	
demographic.popSize138	819.855	1431.615	380.1113	0.0146	2997.9171	636.656	0.0136	380.1113	
demographic.popSize139	817.3493	1427.728	375.387	0.0302	3018.0863	614.9269	0.0166	375.387	
demographic.popSize140	800.3993	1373.8376	378.6423	0.0224	2885.3462	699.311	0.0224	378.6423	
demographic.popSize141	819.5242	1546.561	385.5631	0.0163	2935.9419	736.6729	0.0783	385.6232	
demographic.popSize142	826.88	1534.7364	381.9979	9.7182E-3	2950.7256	716.0968	8.0012E-3	381.9979	
demographic.popSize143	810.0059	1439.6839	380.1681	8.004E-3	2934.1817	741.5231	8.004E-3	380.1681	
demographic.popSize144	832.254	1521.9648	390.2716	8.8396E-3	2932.7692	661.8878	0.0638	390.3255	
demographic.popSize145	818.0237	1526.1221	383.8572	9.2038E-3	2986.7925	731.0098	0.0271	383.8572	
demographic.popSize146	840.6881	1493.4922	383.9137	5.2761E-3	3080.3178	617.1388	0.0643	383.9199	
demographic.popSize147	845.9168	1537.4485	386.1635	0.0356	3068.5848	612.4346	0.0356	386.1635	
demographic.popSize148	809.6492	1463.0345	381.0645	0.0117	2892.7143	708.7513	0.0319	381.0645	
demographic.popSize149	828.2973	1466.2575	383.2562	0.0107	3042.634	669.5339	0.0107	383.2562	
demographic.popSize150	821.67	1417.1373	395.0866	0.0337	2962.927	618.8214	0.1184	395.1474	
demographic.popSize151	813.812	1425.47	383.5307	0.2036	2938.7339	673.0112	0.104	383.5307	
demographic.popSize152	811.3403	1370.0923	381.9963	0.0549	3008.6161	659.9644	0.0549	381.9963	
demographic.popSize153	812.8731	1403.1347	386.1393	0.0118	2889.9557	677.617	0.0358	386.1393	
demographic.popSize154	831.8549	1412.2706	385.5676	0.031	3078.2054	659.4634	0.0135	385.5676	
demographic.popSize155	819.1034	1425.0435	386.3457	0.019	3004.6608	677.1812	0.019	386.3457	
demographic.popSize156	813.1609	1409.1659	389.4965	0.0123	2949.6227	703.9345	0.0123	389.4965	
demographic.popSize157	818.5649	1431.7368	378.5466	9.9991E-5	3000.8757	755.3689	0.0298	378.5466	
demographic.popSize158	824.5241	1442.143	377.8508	0.0352	3021.548	652.4385	0.0352	377.8508	
demographic.popSize159	819.6018	1445.1362	379.386	0.1556	2983.6762	678.2574	0.1556	379.386	
demographic.popSize160	827.0984	1522.2484	388.173	0.0173	2946.122	673.8694	4.7903E-3	388.173	
demographic.popSize161	824.679	1488.8465	381.7777	8.202E-4	3125.0833	631.536	0.0328	381.7875	
demographic.popSize162	841.5219	1497.5872	386.6608	0.0268	3108.1795	684.119	0.0268	386.6608	
demographic.popSize163	818.4819	1433.2206	384.6716	0.0243	2961.9325	674.59	0.0468	384.6716	
demographic.popSize164	817.3677	1464.6783	384.3399	0.0508	2966.35	709.2855	0.1505	384.3399	
demographic.popSize165	815.6801	1422.9729	396.5718	2.7477E-3	2963.0986	681.2224	2.7477E-3	396.5718	
demographic.popSize166	818.8884	1402.8196	380.8497	0.0133	2947.8146	655.9199	0.0134	380.8497	
demographic.popSize167	820.9766	1478.1454	388.2811	6.5255E-3	2966.9208	711.0528	3.5008E-3	388.2811	
demographic.popSize168	810.148	1391.7039	383.6742	0.0307	2970.9703	656.7456	0.0307	383.6742	
demographic.popSize169	819.841	1454.7424	384.0678	0.1296	2984.0415	665.1179	0.1296	384.0678	
demographic.popSize170	824.5163	1436.6383	386.1061	0.0199	2981.0329	660.7599	0.03	386.1061	
demographic.popSize171	821.1542	1510.0063	381.6238	0.0803	2916.9888	673.0143	8.9762E-3	381.6238	
demographic.popSize172	811.099	1444.5408	385.0541	0.0119	2939.6963	670.9468	0.1584	385.1339	
demographic.popSize173	835.8628	1478.7249	378.7228	4.3011E-3	3206.0951	640.003	4.3011E-3	378.7228	
demographic.popSize174	819.7146	1523.858	378.4908	0.1382	2905.697	616.9305	0.3415	378.693	
demographic.popSize175	818.6062	1417.0372	387.7811	3.5355E-3	2950.2975	635.6187	3.5355E-3	387.7811	
demographic.popSize176	822.0164	1392.6243	389.7169	0.0397	2925.8789	648.3143	0.0639	389.7169	
demographic.popSize177	824.4732	1509.2456	384.1449	0.0544	2945.297	645.3635	0.0544	384.1449	
demographic.popSize178	806.3138	1450.1249	379.9009	0.0393	2912.3247	733.4454	0.4421	380.1778	
demographic.popSize179	813.6211	1395.1167	384.6596	0.0429	2963.7083	660.703	0.0194	384.6596	
demographic.popSize180	802.0954	1376.0611	378.7154	0.0108	2922.7432	738.0118	0.0108	378.7154	
demographic.popSize181	815.0919	1471.5839	376.7281	9.64E-4	2943.0669	666.7851	9.64E-4	376.7281	
demographic.popSize182	829.3051	1486.3902	383.2311	0.0753	3012.6975	634.2199	0.0536	383.2591	
demographic.popSize183	823.4151	1486.4681	379.822	0.0731	3017.7554	639.5607	0.1275	379.8723	
demographic.popSize184	821.6153	1462.9467	395.6404	0.086	2887.3503	652.3024	0.086	395.6404	
demographic.popSize185	817.7606	1346.7846	388.6338	0.0557	2994.8806	719.1694	0.0557	388.6338	
demographic.popSize186	811.7214	1392.9568	380.4454	0.0196	2905.8814	664.5502	0.128	380.456	
demographic.popSize187	818.6712	1500.4755	370.9777	0.0136	3001.8875	696.8959	0.0136	370.9777	
demographic.popSize188	820.2666	1501.6238	381.8818	0.0146	3032.1467	687.1926	0.261	382.1082	
demographic.popSize189	799.8817	1329.3961	390.9756	0.0897	2900.2815	669.8188	0.0897	390.9756	
demographic.popSize190	803.6583	1411.3469	384.0868	0.1172	2923.349	698.8758	0.1172	384.1017	
demographic.popSize191	809.4104	1469.0954	378.5759	6.4996E-3	2999.2905	699.7405	6.4996E-3	378.5759	
demographic.popSize192	820.5522	1483.0164	381.1478	0.0482	2965.8967	692.2036	0.0482	381.1478	
demographic.popSize193	823.3225	1483.7741	374.565	0.0274	2961.7587	667.8948	0.0274	374.565	
demographic.popSize194	805.8119	1419.0818	374.1253	0.048	3001.569	634.2748	0.0565	374.1253	
demographic.popSize195	813.8964	1504.1181	374.2086	0.0301	2914.449	624.7346	0.3832	374.4507	
demographic.popSize196	806.6838	1410.6206	383.026	0.0547	2948.7207	657.4556	0.1115	383.026	
demographic.popSize197	811.2165	1503.3112	379.1547	0.0605	2843.2718	674.0398	0.1913	379.2009	
demographic.popSize198	796.3244	1420.5264	377.6406	0.0135	2897.9527	716.0802	0.0135	377.6406	
demographic.popSize199	822.8051	1453.4544	381.3535	0.0925	2978.4368	704.0155	0.1221	381.3678	
demographic.popSize200	853.3793	1575.2237	394.308	0.0197	3187.0149	661.1272	0.0535	394.3252	
demographic.indicators1	1.916E-3	0.0437	0	0	0	12862.3302	0	0	
demographic.indicators2	8.28E-4	0.0288	0	0	0	28619.9078	0	0	
demographic.indicators3	4.5387E-3	0.0672	0	0	0	445.674	0	0	
demographic.indicators4	4.9333E-4	0.0222	0	0	0	29381.9978	0	0	
demographic.indicators5	1.128E-3	0.0336	0	0	0	6335.2004	0	0	
demographic.indicators6	7.1733E-4	0.0268	0	0	0	18545.7785	0	0	
demographic.indicators7	3.5467E-4	0.0188	0	0	0	38781.2612	0	0	
demographic.indicators8	1.2267E-4	0.0111	0	0	0	67410.5659	0	0	
demographic.indicators9	0.2485	0.4321	0	0	1	191.1805	0	0	
demographic.indicators10	0.0573	0.2325	0	0	1	205.774	0	0	
demographic.indicators11	0.0113	0.1058	0	0	0	341.2635	0	0	
demographic.indicators12	0.0151	0.122	0	0	0	283.2277	0	0	
demographic.indicators13	0.0277	0.1642	0	0	0	234.5759	0	0	
demographic.indicators14	0.0302	0.1711	0	0	0	219.2595	0	0	
demographic.indicators15	0.0542	0.2265	0	0	1	210.2042	0	0	
demographic.indicators16	0.0687	0.2529	0	0	1	206.9043	0	0	
demographic.indicators17	0.2145	0.4105	0	0	1	202.4862	0	0	
demographic.indicators18	0.0895	0.2855	0	0	1	212.8907	0	0	
demographic.indicators19	0.0497	0.2174	0	0	0	240.5357	0	0	
demographic.indicators20	0.0933	0.2909	0	0	1	216.0439	0	0	
demographic.indicators21	0.0312	0.1737	0	0	0	257.3596	0	0	
demographic.indicators22	0.0697	0.2547	0	0	1	219.624	0	0	
demographic.indicators23	0.0257	0.1582	0	0	0	342.5871	0	0	
demographic.indicators24	0.0209	0.1431	0	0	0	401.8111	0	0	
demographic.indicators25	0.0196	0.1385	0	0	0	440.2729	0	0	
demographic.indicators26	9.108E-3	0.095	0	0	0	838.8839	0	0	
demographic.indicators27	0.01	0.0996	0	0	0	597.0649	0	0	
demographic.indicators28	0.0308	0.1728	0	0	0	344.3497	0	0	
demographic.indicators29	0.0287	0.1671	0	0	0	262.9288	0	0	
demographic.indicators30	8.0373E-3	0.0893	0	0	0	776.0811	0	0	
demographic.indicators31	0.0285	0.1664	0	0	0	330.2867	0	0	
demographic.indicators32	0.0455	0.2083	0	0	0	259.6753	0	0	
demographic.indicators33	0.0761	0.2651	0	0	1	264.9176	0	0	
demographic.indicators34	0.0205	0.1418	0	0	0	372.2134	0	0	
demographic.indicators35	0.0242	0.1536	0	0	0	442.6725	0	0	
demographic.indicators36	0.0407	0.1976	0	0	0	309.3051	0	0	
demographic.indicators37	0.0632	0.2433	0	0	1	318.8859	0	0	
demographic.indicators38	0.0241	0.1533	0	0	0	372.9856	0	0	
demographic.indicators39	0.0232	0.1504	0	0	0	483.3979	0	0	
demographic.indicators40	0.0316	0.1748	0	0	0	315.9953	0	0	
demographic.indicators41	0.0389	0.1935	0	0	0	318.0101	0	0	
demographic.indicators42	0.0379	0.1909	0	0	0	301.2747	0	0	
demographic.indicators43	0.0167	0.128	0	0	0	496.4269	0	0	
demographic.indicators44	0.0368	0.1882	0	0	0	328.9887	0	0	
demographic.indicators45	0.0169	0.1289	0	0	0	489.5035	0	0	
demographic.indicators46	0.0226	0.1488	0	0	0	430.7389	0	0	
demographic.indicators47	0.047	0.2116	0	0	0	289.5498	0	0	
demographic.indicators48	0.0158	0.1247	0	0	0	417.3605	0	0	
demographic.indicators49	0.0225	0.1482	0	0	0	437.1699	0	0	
demographic.indicators50	0.0209	0.1429	0	0	0	352.8167	0	0	
demographic.indicators51	9.5987E-3	0.0975	0	0	0	666.1401	0	0	
demographic.indicators52	0.0163	0.1268	0	0	0	473.7584	0	0	
demographic.indicators53	0.0105	0.1021	0	0	0	458.0883	0	0	
demographic.indicators54	8.8347E-3	0.0936	0	0	0	982.9097	0	0	
demographic.indicators55	0.0242	0.1537	0	0	0	285.6493	0	0	
demographic.indicators56	0.0153	0.1227	0	0	0	347.1104	0	0	
demographic.indicators57	8.3653E-3	0.0911	0	0	0	567.6417	0	0	
demographic.indicators58	0.0109	0.1038	0	0	0	437.3861	0	0	
demographic.indicators59	0.0267	0.1612	0	0	0	265.1972	0	0	
demographic.indicators60	9.988E-3	0.0994	0	0	0	618.7085	0	0	
demographic.indicators61	2.5827E-3	0.0508	0	0	0	4355.2539	0	0	
demographic.indicators62	0.0154	0.1232	0	0	0	397.7328	0	0	
demographic.indicators63	7.7667E-3	0.0878	0	0	0	979.2507	0	0	
demographic.indicators64	0.0141	0.1178	0	0	0	417.4018	0	0	
demographic.indicators65	0.0104	0.1013	0	0	0	351.6623	0	0	
demographic.indicators66	0.0183	0.1339	0	0	0	353.0178	0	0	
demographic.indicators67	6.4533E-3	0.0801	0	0	0	788.3414	0	0	
demographic.indicators68	5.5267E-3	0.0741	0	0	0	1757.4548	0	0	
demographic.indicators69	5.208E-3	0.072	0	0	0	811.7222	0	0	
demographic.indicators70	5.4693E-3	0.0738	0	0	0	1332.644	0	0	
demographic.indicators71	3.8253E-3	0.0617	0	0	0	2655.0209	0	0	
demographic.indicators72	0.0123	0.1104	0	0	0	293.4756	0	0	
demographic.indicators73	8.7307E-3	0.093	0	0	0	448.7019	0	0	
demographic.indicators74	4.7413E-3	0.0687	0	0	0	1061.7283	0	0	
demographic.indicators75	0.0136	0.116	0	0	0	340.3692	0	0	
demographic.indicators76	5.032E-3	0.0708	0	0	0	1810.4513	0	0	
demographic.indicators77	4.7827E-3	0.069	0	0	0	1741.559	0	0	
demographic.indicators78	4.1747E-3	0.0645	0	0	0	2980.9435	0	0	
demographic.indicators79	3.784E-3	0.0614	0	0	0	3881.0678	0	0	
